# Thu May 30 21:31:57 2019
abstime,time_stamp,volt,curr,pf,mul
1559277117943,0.08,121.4,0.05564,0.527,3.559724792
1559277117991,0.128,121.4,0.05564,0.527,3.559724792
1559277118038,0.175,121.4,0.06781,0.556,4.577066504
1559277118084,0.221,121.4,0.06781,0.556,4.577066504
1559277118130,0.267,121.4,0.06781,0.556,4.577066504
1559277118176,0.313,121.4,0.06781,0.556,4.577066504
1559277118239,0.376,121.4,0.06803,0.558,4.608433836
1559277118284,0.421,121.4,0.06803,0.558,4.608433836
1559277118329,0.466,121.4,0.06803,0.558,4.608433836
1559277118374,0.511,121.4,0.06803,0.558,4.608433836
1559277118439,0.576,121.3,0.06716,0.558,4.545751464
1559277118484,0.621,121.3,0.06716,0.558,4.545751464
1559277118530,0.667,121.3,0.06716,0.558,4.545751464
1559277118576,0.713,121.3,0.06716,0.558,4.545751464
1559277118638,0.775,121.3,0.0652,0.552,4.36563552
1559277118684,0.821,121.3,0.0652,0.552,4.36563552
1559277118730,0.867,121.3,0.0652,0.552,4.36563552
1559277118776,0.913,121.3,0.0652,0.552,4.36563552
1559277118839,0.976,121.4,0.06038,0.541,3.965601412
1559277118885,1.022,121.4,0.06038,0.541,3.965601412
1559277118931,1.068,121.4,0.06038,0.541,3.965601412
1559277118977,1.114,121.4,0.06038,0.541,3.965601412
1559277119038,1.175,121.4,0.0585,0.536,3.8066184
1559277119084,1.221,121.4,0.0585,0.536,3.8066184
1559277119130,1.267,121.4,0.0585,0.536,3.8066184
1559277119176,1.313,121.4,0.0585,0.536,3.8066184
1559277119238,1.375,121.3,0.05804,0.535,3.76653482
1559277119285,1.422,121.3,0.05804,0.535,3.76653482
1559277119331,1.468,121.3,0.05804,0.535,3.76653482
1559277119377,1.514,121.3,0.05804,0.535,3.76653482
1559277119438,1.575,121.3,0.05798,0.54,3.79780596
1559277119484,1.621,121.3,0.05798,0.54,3.79780596
1559277119530,1.667,121.3,0.05798,0.54,3.79780596
1559277119576,1.713,121.3,0.05798,0.54,3.79780596
1559277119639,1.776,121.3,0.05789,0.539,3.784888723
1559277119685,1.822,121.3,0.05789,0.539,3.784888723
1559277119731,1.868,121.3,0.05789,0.539,3.784888723
1559277119777,1.914,121.3,0.05789,0.539,3.784888723
1559277119838,1.975,121.3,0.06033,0.543,3.973689747
1559277119884,2.021,121.3,0.06033,0.543,3.973689747
1559277119930,2.067,121.3,0.06033,0.543,3.973689747
1559277119977,2.114,121.3,0.06033,0.543,3.973689747
1559277120039,2.176,121.3,0.06443,0.554,4.329708886
1559277120085,2.222,121.3,0.06443,0.554,4.329708886
1559277120131,2.268,121.3,0.06443,0.554,4.329708886
1559277120177,2.314,121.3,0.06443,0.554,4.329708886
1559277120238,2.375,121.3,0.06448,0.554,4.333068896
1559277120284,2.421,121.3,0.06448,0.554,4.333068896
1559277120330,2.467,121.3,0.06448,0.554,4.333068896
1559277120376,2.513,121.3,0.06448,0.554,4.333068896
1559277120438,2.576,121.3,0.06498,0.55,4.3351407
1559277120485,2.622,121.3,0.06498,0.55,4.3351407
1559277120531,2.668,121.3,0.06498,0.55,4.3351407
1559277120577,2.714,121.3,0.06498,0.55,4.3351407
1559277120638,2.775,121.3,0.05848,0.535,3.79508884
1559277120684,2.821,121.3,0.05848,0.535,3.79508884
1559277120730,2.867,121.3,0.05848,0.535,3.79508884
1559277120776,2.914,121.3,0.05848,0.535,3.79508884
1559277120839,2.976,121.3,0.05766,0.532,3.720892056
1559277120885,3.022,121.3,0.05766,0.532,3.720892056
1559277120931,3.068,121.3,0.05766,0.532,3.720892056
1559277120978,3.115,121.3,0.05766,0.532,3.720892056
1559277121039,3.176,121.4,0.05758,0.532,3.718792784
1559277121085,3.222,121.4,0.05758,0.532,3.718792784
1559277121131,3.268,121.4,0.05758,0.532,3.718792784
1559277121177,3.314,121.4,0.05758,0.532,3.718792784
1559277121238,3.375,121.4,0.05762,0.533,3.728371244
1559277121284,3.421,121.4,0.05762,0.533,3.728371244
1559277121329,3.466,121.4,0.05762,0.533,3.728371244
1559277121375,3.512,121.4,0.05762,0.533,3.728371244
1559277121438,3.575,121.3,0.05728,0.535,3.71721424
1559277121484,3.621,121.3,0.05728,0.535,3.71721424
1559277121530,3.667,121.3,0.05728,0.535,3.71721424
1559277121576,3.713,121.3,0.05728,0.535,3.71721424
1559277121638,3.775,121.3,0.05735,0.533,3.707843815
1559277121683,3.82,121.3,0.05735,0.533,3.707843815
1559277121729,3.866,121.3,0.05735,0.533,3.707843815
1559277121775,3.912,121.3,0.05735,0.533,3.707843815
1559277121838,3.975,121.4,0.06051,0.539,3.959447646
1559277121885,4.022,121.4,0.06051,0.539,3.959447646
1559277121931,4.068,121.4,0.06051,0.539,3.959447646
