# Tue Jun 11 20:35:03 2019
abstime,time_stamp,volt,curr,pf,mul
1560310503746,0.079,121.8,0.05471,0.526,3.505094628
1560310503793,0.126,121.8,0.05471,0.526,3.505094628
1560310503839,0.172,121.8,0.05471,0.526,3.505094628
1560310503885,0.218,121.9,0.05173,0.521,3.285367127
1560310503932,0.265,121.9,0.05173,0.521,3.285367127
1560310503977,0.311,121.9,0.05173,0.521,3.285367127
1560310504023,0.357,121.9,0.05173,0.521,3.285367127
1560310504077,0.41,121.9,0.05164,0.522,3.285946152
1560310504123,0.456,121.9,0.05164,0.522,3.285946152
1560310504168,0.501,121.9,0.05164,0.522,3.285946152
1560310504214,0.547,121.9,0.05164,0.522,3.285946152
1560310504277,0.61,121.8,0.0515,0.523,3.2806221
1560310504323,0.656,121.8,0.0515,0.523,3.2806221
1560310504370,0.703,121.8,0.0515,0.523,3.2806221
1560310504416,0.749,121.8,0.0515,0.523,3.2806221
1560310504477,0.81,121.8,0.0514,0.526,3.29303352
1560310504523,0.856,121.8,0.0514,0.526,3.29303352
1560310504569,0.902,121.8,0.0514,0.526,3.29303352
1560310504615,0.948,121.8,0.0514,0.526,3.29303352
1560310504677,1.01,121.8,0.0514,0.525,3.286773
1560310504724,1.057,121.8,0.0514,0.525,3.286773
1560310504770,1.103,121.8,0.0514,0.525,3.286773
1560310504816,1.149,121.8,0.0514,0.525,3.286773
1560310504877,1.21,121.9,0.05157,0.522,3.281491926
1560310504923,1.256,121.9,0.05157,0.522,3.281491926
1560310504969,1.302,121.9,0.05157,0.522,3.281491926
1560310505015,1.348,121.9,0.05157,0.522,3.281491926
1560310505077,1.41,121.9,0.05161,0.522,3.284037198
1560310505123,1.456,121.9,0.05161,0.522,3.284037198
1560310505169,1.502,121.9,0.05161,0.522,3.284037198
1560310505215,1.548,121.9,0.05161,0.522,3.284037198
1560310505277,1.61,121.9,0.0515,0.523,3.28331555
1560310505323,1.656,121.9,0.0515,0.523,3.28331555
1560310505369,1.702,121.9,0.0515,0.523,3.28331555
1560310505415,1.748,121.9,0.0515,0.523,3.28331555
1560310505477,1.81,121.8,0.0515,0.524,3.2868948
1560310505524,1.857,121.8,0.0515,0.524,3.2868948
1560310505570,1.903,121.8,0.0515,0.524,3.2868948
1560310505616,1.949,121.8,0.0515,0.524,3.2868948
1560310505677,2.01,121.8,0.0516,0.522,3.28070736
1560310505723,2.056,121.8,0.0516,0.522,3.28070736
1560310505769,2.102,121.8,0.0516,0.522,3.28070736
1560310505815,2.148,121.8,0.0516,0.522,3.28070736
1560310505878,2.211,121.9,0.05175,0.522,3.29294565
1560310505924,2.257,121.9,0.05175,0.522,3.29294565
1560310505970,2.303,121.9,0.05175,0.522,3.29294565
1560310506016,2.349,121.9,0.05175,0.522,3.29294565
1560310506077,2.41,121.9,0.05148,0.523,3.282040476
1560310506123,2.456,121.9,0.05148,0.523,3.282040476
1560310506169,2.502,121.9,0.05148,0.523,3.282040476
1560310506215,2.548,121.9,0.05148,0.523,3.282040476
1560310506278,2.611,121.8,0.05137,0.524,3.278597784
1560310506324,2.657,121.8,0.05137,0.524,3.278597784
1560310506370,2.703,121.8,0.05137,0.524,3.278597784
1560310506416,2.749,121.8,0.05137,0.524,3.278597784
1560310506477,2.81,121.8,0.05131,0.526,3.287267508
1560310506523,2.856,121.8,0.05131,0.526,3.287267508
1560310506569,2.902,121.8,0.05131,0.526,3.287267508
1560310506616,2.949,121.8,0.05131,0.526,3.287267508
1560310506677,3.01,121.8,0.05146,0.526,3.296877528
1560310506722,3.055,121.8,0.05146,0.526,3.296877528
1560310506769,3.102,121.8,0.05146,0.526,3.296877528
1560310506815,3.148,121.8,0.05146,0.526,3.296877528
1560310506877,3.21,121.9,0.05168,0.522,3.288491424
1560310506923,3.256,121.9,0.05168,0.522,3.288491424
1560310506969,3.302,121.9,0.05168,0.522,3.288491424
1560310507015,3.348,121.9,0.05168,0.522,3.288491424
1560310507077,3.41,121.9,0.05171,0.521,3.284096929
1560310507124,3.457,121.9,0.05171,0.521,3.284096929
1560310507170,3.503,121.9,0.05171,0.521,3.284096929
1560310507216,3.549,121.9,0.05171,0.521,3.284096929
1560310507277,3.61,121.8,0.05156,0.522,3.278164176
1560310507323,3.656,121.8,0.05156,0.522,3.278164176
1560310507369,3.702,121.8,0.05156,0.522,3.278164176
1560310507415,3.748,121.8,0.05156,0.522,3.278164176
1560310507477,3.81,121.8,0.05169,0.523,3.292725366
1560310507523,3.856,121.8,0.05169,0.523,3.292725366
