# Fri May 31 20:48:24 2019
abstime,time_stamp,volt,curr,pf,mul
1559360904648,0.078,122.5,0.05308,0.522,3.3942006
1559360904695,0.125,122.5,0.05308,0.522,3.3942006
1559360904741,0.171,122.5,0.06308,0.542,4.1881966
1559360904787,0.217,122.5,0.06308,0.542,4.1881966
1559360904832,0.262,122.5,0.06308,0.542,4.1881966
1559360904878,0.308,122.5,0.06308,0.542,4.1881966
1559360904924,0.354,122.5,0.06286,0.542,4.1735897
1559360904969,0.399,122.5,0.06286,0.542,4.1735897
1559360905015,0.445,122.5,0.06286,0.542,4.1735897
1559360905060,0.49,122.5,0.06286,0.542,4.1735897
1559360905119,0.549,122.5,0.06258,0.544,4.1703312
1559360905165,0.595,122.5,0.06258,0.544,4.1703312
1559360905210,0.64,122.5,0.06258,0.544,4.1703312
1559360905256,0.686,122.5,0.06258,0.544,4.1703312
1559360905319,0.749,122.5,0.06292,0.543,4.1852811
1559360905365,0.795,122.5,0.06292,0.543,4.1852811
1559360905411,0.841,122.5,0.06292,0.543,4.1852811
1559360905457,0.887,122.5,0.06292,0.543,4.1852811
1559360905518,0.949,122.5,0.06272,0.545,4.187344
1559360905564,0.994,122.5,0.06272,0.545,4.187344
1559360905610,1.041,122.5,0.06272,0.545,4.187344
1559360905657,1.087,122.5,0.06272,0.545,4.187344
1559360905719,1.149,122.5,0.06298,0.543,4.18927215
1559360905765,1.195,122.5,0.06298,0.543,4.18927215
1559360905811,1.241,122.5,0.06298,0.543,4.18927215
1559360905857,1.287,122.5,0.06298,0.543,4.18927215
1559360905918,1.348,122.5,0.0631,0.542,4.1895245
1559360905964,1.394,122.5,0.0631,0.542,4.1895245
1559360906010,1.44,122.5,0.0631,0.542,4.1895245
1559360906057,1.487,122.5,0.0631,0.542,4.1895245
1559360906119,1.549,122.5,0.06282,0.544,4.1863248
1559360906165,1.595,122.5,0.06282,0.544,4.1863248
1559360906211,1.641,122.5,0.06282,0.544,4.1863248
1559360906257,1.687,122.5,0.06282,0.544,4.1863248
1559360906318,1.748,122.5,0.06275,0.544,4.18166
1559360906364,1.794,122.5,0.06275,0.544,4.18166
1559360906410,1.84,122.5,0.06275,0.544,4.18166
1559360906456,1.886,122.5,0.06275,0.544,4.18166
1559360906519,1.949,122.5,0.0631,0.542,4.1895245
1559360906565,1.995,122.5,0.0631,0.542,4.1895245
1559360906611,2.041,122.5,0.0631,0.542,4.1895245
1559360906657,2.087,122.5,0.0631,0.542,4.1895245
1559360906718,2.148,122.6,0.06303,0.543,4.196020554
1559360906764,2.194,122.6,0.06303,0.543,4.196020554
1559360906810,2.24,122.6,0.06303,0.543,4.196020554
1559360906856,2.286,122.6,0.06303,0.543,4.196020554
1559360906919,2.349,122.6,0.06311,0.542,4.193609012
1559360906965,2.395,122.6,0.06311,0.542,4.193609012
1559360907011,2.441,122.6,0.06311,0.542,4.193609012
1559360907057,2.487,122.6,0.06311,0.542,4.193609012
1559360907118,2.548,122.6,0.06259,0.545,4.18207603
1559360907164,2.594,122.6,0.06259,0.545,4.18207603
1559360907210,2.64,122.6,0.06259,0.545,4.18207603
1559360907256,2.686,122.6,0.06259,0.545,4.18207603
1559360907319,2.749,122.5,0.0627,0.546,4.1936895
1559360907365,2.795,122.5,0.0627,0.546,4.1936895
1559360907411,2.841,122.5,0.0627,0.546,4.1936895
1559360907457,2.887,122.5,0.0627,0.546,4.1936895
1559360907518,2.948,122.5,0.06284,0.544,4.1876576
1559360907564,2.994,122.5,0.06284,0.544,4.1876576
1559360907610,3.04,122.5,0.06284,0.544,4.1876576
1559360907656,3.086,122.5,0.06284,0.544,4.1876576
1559360907719,3.149,122.5,0.06287,0.545,4.197358375
1559360907765,3.195,122.5,0.06287,0.545,4.197358375
1559360907811,3.241,122.5,0.06287,0.545,4.197358375
