# Fri May 31 17:25:36 2019
abstime,time_stamp,volt,curr,pf,mul
1559348736571,0.08,122.0,0.05682,0.526,3.64625304
1559348736618,0.127,122.0,0.05682,0.526,3.64625304
1559348736664,0.173,122.0,0.05682,0.526,3.64625304
1559348736709,0.218,122.0,0.05682,0.526,3.64625304
1559348736761,0.27,122.0,0.05712,0.528,3.67944192
1559348736806,0.315,122.0,0.05712,0.528,3.67944192
1559348736852,0.361,122.0,0.05712,0.528,3.67944192
1559348736898,0.407,122.0,0.05712,0.528,3.67944192
1559348736962,0.471,122.1,0.05716,0.527,3.678057372
1559348737007,0.516,122.1,0.05716,0.527,3.678057372
1559348737052,0.561,122.1,0.05716,0.527,3.678057372
1559348737099,0.608,122.1,0.05716,0.527,3.678057372
1559348737161,0.67,122.1,0.05698,0.529,3.680389482
1559348737206,0.715,122.1,0.05698,0.529,3.680389482
1559348737252,0.761,122.1,0.05698,0.529,3.680389482
1559348737298,0.807,122.1,0.05698,0.529,3.680389482
1559348737361,0.87,122.1,0.057,0.529,3.6816813
1559348737408,0.917,122.1,0.057,0.529,3.6816813
1559348737453,0.962,122.1,0.057,0.529,3.6816813
1559348737500,1.009,122.1,0.057,0.529,3.6816813
1559348737561,1.07,122.1,0.05729,0.527,3.686422443
1559348737606,1.115,122.1,0.05729,0.527,3.686422443
1559348737653,1.162,122.1,0.05729,0.527,3.686422443
1559348737699,1.208,122.1,0.05729,0.527,3.686422443
1559348737761,1.27,122.1,0.05706,0.528,3.678589728
1559348737807,1.316,122.1,0.05706,0.528,3.678589728
1559348737853,1.362,122.1,0.05706,0.528,3.678589728
1559348737899,1.408,122.1,0.05706,0.528,3.678589728
1559348737962,1.471,122.1,0.05719,0.526,3.673004874
1559348738008,1.517,122.1,0.05719,0.526,3.673004874
1559348738054,1.563,122.1,0.05719,0.526,3.673004874
1559348738100,1.609,122.1,0.05719,0.526,3.673004874
1559348738161,1.67,122.2,0.05734,0.526,3.685654648
1559348738207,1.716,122.2,0.05734,0.526,3.685654648
1559348738253,1.762,122.2,0.05734,0.526,3.685654648
1559348738299,1.808,122.2,0.05734,0.526,3.685654648
1559348738362,1.871,122.1,0.05718,0.527,3.679344306
1559348738408,1.917,122.1,0.05718,0.527,3.679344306
1559348738454,1.963,122.1,0.05718,0.527,3.679344306
1559348738500,2.009,122.1,0.05718,0.527,3.679344306
1559348738561,2.07,122.1,0.05725,0.526,3.67685835
1559348738607,2.116,122.1,0.05725,0.526,3.67685835
1559348738654,2.163,122.1,0.05725,0.526,3.67685835
1559348738700,2.209,122.1,0.05725,0.526,3.67685835
1559348738761,2.27,122.1,0.05736,0.527,3.690926712
1559348738807,2.316,122.1,0.05736,0.527,3.690926712
1559348738853,2.362,122.1,0.05736,0.527,3.690926712
1559348738899,2.408,122.1,0.05736,0.527,3.690926712
1559348738961,2.47,122.1,0.0571,0.527,3.67419657
1559348739007,2.516,122.1,0.0571,0.527,3.67419657
1559348739054,2.563,122.1,0.0571,0.527,3.67419657
1559348739100,2.609,122.1,0.0571,0.527,3.67419657
1559348739161,2.67,122.1,0.05742,0.525,3.68076555
1559348739207,2.716,122.1,0.05742,0.525,3.68076555
1559348739253,2.762,122.1,0.05742,0.525,3.68076555
1559348739299,2.808,122.1,0.05742,0.525,3.68076555
1559348739361,2.87,122.0,0.05742,0.525,3.677751
1559348739407,2.916,122.0,0.05742,0.525,3.677751
1559348739453,2.962,122.0,0.05742,0.525,3.677751
1559348739500,3.009,122.0,0.05742,0.525,3.677751
1559348739561,3.07,122.0,0.05828,0.529,3.76127464
1559348739606,3.115,122.0,0.05828,0.529,3.76127464
1559348739653,3.162,122.0,0.05828,0.529,3.76127464
1559348739698,3.207,122.0,0.05828,0.529,3.76127464
1559348739761,3.27,122.0,0.05732,0.527,3.68533208
1559348739807,3.316,122.0,0.05732,0.527,3.68533208
1559348739853,3.362,122.0,0.05732,0.527,3.68533208
1559348739899,3.408,122.0,0.05732,0.527,3.68533208
1559348739961,3.47,122.0,0.05744,0.526,3.68603968
1559348740007,3.516,122.0,0.05744,0.526,3.68603968
1559348740053,3.562,122.0,0.05744,0.526,3.68603968
1559348740099,3.608,122.0,0.05744,0.526,3.68603968
1559348740160,3.669,122.1,0.05749,0.525,3.685252725
1559348740207,3.716,122.1,0.05749,0.525,3.685252725
1559348740253,3.762,122.1,0.05749,0.525,3.685252725
1559348740299,3.808,122.1,0.05749,0.525,3.685252725
1559348740361,3.87,122.0,0.05754,0.525,3.685437
1559348740407,3.916,122.0,0.05754,0.525,3.685437
1559348740453,3.962,122.0,0.05754,0.525,3.685437
1559348740499,4.008,122.0,0.05754,0.525,3.685437
1559348740561,4.07,122.0,0.05754,0.525,3.685437
1559348740607,4.116,122.0,0.05754,0.525,3.685437
1559348740653,4.162,122.0,0.05754,0.525,3.685437
1559348740699,4.208,122.0,0.05754,0.525,3.685437
1559348740761,4.27,122.0,0.05729,0.527,3.68340326
1559348740808,4.317,122.0,0.05729,0.527,3.68340326
1559348740854,4.363,122.0,0.05729,0.527,3.68340326
1559348740900,4.409,122.0,0.05729,0.527,3.68340326
1559348740961,4.47,122.1,0.05748,0.526,3.691630008
1559348741007,4.516,122.1,0.05748,0.526,3.691630008
1559348741053,4.562,122.1,0.05748,0.526,3.691630008
