time_stamp,volt,curr,pf,mul
1559529733155,121.4,0.05111,0.528,3.276110112
1559529733216,121.4,0.05111,0.529,3.282314866
1559529733262,121.4,0.05111,0.529,3.282314866
1559529733308,121.4,0.05111,0.529,3.282314866
1559529733354,121.4,0.05111,0.529,3.282314866
1559529733417,121.3,0.05127,0.527,3.277439877
1559529733463,121.3,0.05127,0.527,3.277439877
1559529733509,121.3,0.05127,0.527,3.277439877
1559529733555,121.3,0.05127,0.527,3.277439877
1559529733620,121.3,0.05111,0.528,3.273411504
1559529733666,121.3,0.05111,0.528,3.273411504
1559529733713,121.3,0.05111,0.528,3.273411504
1559529733759,121.3,0.05111,0.528,3.273411504
1559529733816,121.4,0.05089,0.53,3.27436438
1559529733862,121.4,0.05089,0.53,3.27436438
1559529733908,121.4,0.05089,0.53,3.27436438
1559529733953,121.4,0.05089,0.53,3.27436438
1559529734017,121.4,0.05075,0.532,3.2776786
1559529734063,121.4,0.05075,0.532,3.2776786
1559529734109,121.4,0.05075,0.532,3.2776786
1559529734155,121.4,0.05075,0.532,3.2776786
1559529734216,121.4,0.05073,0.532,3.276386904
1559529734262,121.4,0.05073,0.532,3.276386904
1559529734308,121.4,0.05073,0.532,3.276386904
1559529734354,121.4,0.05073,0.532,3.276386904
1559529734416,121.3,0.05087,0.532,3.282722492
1559529734462,121.3,0.05087,0.532,3.282722492
1559529734509,121.3,0.05087,0.532,3.282722492
1559529734555,121.3,0.05087,0.532,3.282722492
1559529734616,121.3,0.05105,0.529,3.275761085
1559529734662,121.3,0.05105,0.529,3.275761085
1559529734708,121.3,0.05105,0.529,3.275761085
1559529734756,121.3,0.05105,0.529,3.275761085
1559529734817,121.3,0.05096,0.53,3.27616744
1559529734862,121.3,0.05096,0.53,3.27616744
1559529734908,121.3,0.05096,0.53,3.27616744
1559529734954,121.3,0.05096,0.53,3.27616744
1559529735017,121.3,0.05113,0.528,3.274692432
1559529735063,121.3,0.05113,0.528,3.274692432
1559529735109,121.3,0.05113,0.528,3.274692432
1559529735155,121.3,0.05113,0.528,3.274692432
1559529735216,121.3,0.05131,0.53,3.29866859
1559529735262,121.3,0.05131,0.53,3.29866859
1559529735307,121.3,0.05131,0.53,3.29866859
1559529735359,121.3,0.05131,0.53,3.29866859
1559529735416,121.3,0.05124,0.53,3.29416836
1559529735462,121.3,0.05124,0.53,3.29416836
1559529735508,121.3,0.05124,0.53,3.29416836
1559529735554,121.3,0.05124,0.53,3.29416836
1559529735616,121.3,0.05108,0.533,3.302470132
1559529735662,121.3,0.05108,0.533,3.302470132
1559529735708,121.3,0.05108,0.533,3.302470132
1559529735754,121.3,0.05108,0.533,3.302470132
1559529735816,121.3,0.05099,0.535,3.309021545
1559529735862,121.3,0.05099,0.535,3.309021545
1559529735908,121.3,0.05099,0.535,3.309021545
1559529735954,121.3,0.05099,0.535,3.309021545
1559529736016,121.3,0.05063,0.534,3.279517746
1559529736062,121.3,0.05063,0.534,3.279517746
1559529736108,121.3,0.05063,0.534,3.279517746
1559529736154,121.3,0.05063,0.534,3.279517746
1559529736216,121.4,0.05125,0.53,3.2975275
1559529736261,121.4,0.05125,0.53,3.2975275
1559529736307,121.4,0.05125,0.53,3.2975275
1559529736353,121.4,0.05125,0.53,3.2975275
1559529736416,121.3,0.05166,0.527,3.302370666
1559529736462,121.3,0.05166,0.527,3.302370666
1559529736508,121.3,0.05166,0.527,3.302370666
1559529736555,121.3,0.05166,0.527,3.302370666
1559529736616,121.3,0.05116,0.529,3.282819532
1559529736662,121.3,0.05116,0.529,3.282819532
1559529736708,121.3,0.05116,0.529,3.282819532
1559529736756,121.3,0.05116,0.529,3.282819532
1559529736816,121.3,0.0509,0.53,3.2723101
1559529736862,121.3,0.0509,0.53,3.2723101
1559529736908,121.3,0.0509,0.53,3.2723101
1559529736954,121.3,0.0509,0.53,3.2723101
1559529737016,121.4,0.05117,0.53,3.29238014
1559529737062,121.4,0.05117,0.53,3.29238014
1559529737119,121.4,0.05117,0.53,3.29238014
1559529737167,121.4,0.05117,0.53,3.29238014
1559529737217,121.4,0.05079,0.533,3.286427898
1559529737263,121.4,0.05079,0.533,3.286427898
1559529737310,121.4,0.05079,0.533,3.286427898
1559529737356,121.4,0.05079,0.533,3.286427898
1559529737417,121.4,0.05151,0.533,3.333016362
1559529737463,121.4,0.05151,0.533,3.333016362
1559529737509,121.4,0.05151,0.533,3.333016362
1559529737554,121.4,0.05151,0.533,3.333016362
1559529737617,121.3,0.05091,0.533,3.291479139
1559529737662,121.3,0.05091,0.533,3.291479139
1559529737717,121.3,0.05091,0.533,3.291479139
1559529737770,121.3,0.05091,0.533,3.291479139
1559529737816,121.3,0.05049,0.535,3.276573795
1559529737863,121.3,0.05049,0.535,3.276573795
1559529737909,121.3,0.05049,0.535,3.276573795
1559529737955,121.3,0.05049,0.535,3.276573795
1559529738017,121.4,0.05062,0.534,3.281573112
1559529738063,121.4,0.05062,0.534,3.281573112
1559529738109,121.4,0.05062,0.534,3.281573112
1559529738155,121.4,0.05062,0.534,3.281573112
1559529738217,121.4,0.05086,0.531,3.278608524
1559529738263,121.4,0.05086,0.531,3.278608524
1559529738309,121.4,0.05086,0.531,3.278608524
1559529738355,121.4,0.05086,0.531,3.278608524
1559529738416,121.3,0.05109,0.529,3.278327793
1559529738463,121.3,0.05109,0.529,3.278327793
1559529738508,121.3,0.05109,0.529,3.278327793
1559529738555,121.3,0.05109,0.529,3.278327793
1559529738616,121.3,0.05127,0.528,3.283658928
1559529738662,121.3,0.05127,0.528,3.283658928
1559529738707,121.3,0.05127,0.528,3.283658928
1559529738753,121.3,0.05127,0.528,3.283658928
1559529738816,121.3,0.05105,0.531,3.288145815
1559529738862,121.3,0.05105,0.531,3.288145815
1559529738907,121.3,0.05105,0.531,3.288145815
1559529738953,121.3,0.05105,0.531,3.288145815
1559529739015,121.3,0.05144,0.527,3.288307144
1559529739061,121.3,0.05144,0.527,3.288307144
1559529739107,121.3,0.05144,0.527,3.288307144
1559529739154,121.3,0.05144,0.527,3.288307144
1559529739216,121.4,0.05155,0.532,3.32934644
1559529739262,121.4,0.05155,0.532,3.32934644
1559529739308,121.4,0.05155,0.532,3.32934644
1559529739355,121.4,0.05155,0.532,3.32934644
1559529739416,121.3,0.05219,0.527,3.336250969
1559529739472,121.3,0.05219,0.527,3.336250969
1559529739519,121.3,0.05219,0.527,3.336250969
1559529739565,121.3,0.05219,0.527,3.336250969
1559529739616,121.3,0.05148,0.531,3.315842244
1559529739662,121.3,0.05148,0.531,3.315842244
1559529739706,121.3,0.05148,0.531,3.315842244
1559529739752,121.3,0.05148,0.531,3.315842244
1559529739816,121.3,0.0509,0.53,3.2723101
1559529739862,121.3,0.0509,0.53,3.2723101
1559529739907,121.3,0.0509,0.53,3.2723101
1559529739953,121.3,0.0509,0.53,3.2723101
1559529740015,121.3,0.05102,0.53,3.28002478
1559529740066,121.3,0.05102,0.53,3.28002478
1559529740112,121.3,0.05102,0.53,3.28002478
1559529740158,121.3,0.05102,0.53,3.28002478
1559529740216,121.4,0.05184,0.525,3.3040224
1559529740262,121.4,0.05184,0.525,3.3040224
1559529740308,121.4,0.05184,0.525,3.3040224
1559529740354,121.4,0.05184,0.525,3.3040224
1559529740415,121.3,0.05219,0.524,3.317259028
1559529740461,121.3,0.05219,0.524,3.317259028
1559529740507,121.3,0.05219,0.524,3.317259028
1559529740553,121.3,0.05219,0.524,3.317259028
1559529740616,121.3,0.05161,0.527,3.299174411
1559529740662,121.3,0.05161,0.527,3.299174411
1559529740708,121.3,0.05161,0.527,3.299174411
1559529740754,121.3,0.05161,0.527,3.299174411
1559529740816,121.3,0.05128,0.526,3.271858864
1559529740862,121.3,0.05128,0.526,3.271858864
1559529740908,121.3,0.05128,0.526,3.271858864
1559529740954,121.3,0.05128,0.526,3.271858864
1559529741015,121.4,0.05124,0.526,3.272001936
1559529741061,121.4,0.05124,0.526,3.272001936
1559529741106,121.4,0.05124,0.526,3.272001936
1559529741152,121.4,0.05124,0.526,3.272001936
1559529741216,121.4,0.05126,0.527,3.279502028
1559529741268,121.4,0.05126,0.527,3.279502028
1559529741314,121.4,0.05126,0.527,3.279502028
1559529741361,121.4,0.05126,0.527,3.279502028
1559529741416,121.4,0.05113,0.529,3.283599278
1559529741462,121.4,0.05113,0.529,3.283599278
1559529741508,121.4,0.05113,0.529,3.283599278
1559529741554,121.4,0.05113,0.529,3.283599278
1559529741616,121.3,0.0505,0.534,3.2710971
1559529741662,121.3,0.0505,0.534,3.2710971
1559529741708,121.3,0.0505,0.534,3.2710971
1559529741754,121.3,0.0505,0.534,3.2710971
1559529741815,121.3,0.05088,0.533,3.289539552
1559529741870,121.3,0.05088,0.533,3.289539552
1559529741917,121.3,0.05088,0.533,3.289539552
1559529741963,121.3,0.05088,0.533,3.289539552
1559529742016,121.4,0.05157,0.533,3.336898734
1559529742062,121.4,0.05157,0.533,3.336898734
1559529742108,121.4,0.05157,0.533,3.336898734
1559529742154,121.4,0.05157,0.533,3.336898734
1559529742215,121.4,0.05204,0.527,3.329404712
1559529742261,121.4,0.05204,0.527,3.329404712
1559529742307,121.4,0.05204,0.527,3.329404712
1559529742353,121.4,0.05204,0.527,3.329404712
1559529742416,121.4,0.05171,0.531,3.333402414
1559529742475,121.4,0.05171,0.531,3.333402414
1559529742521,121.4,0.05171,0.531,3.333402414
1559529742568,121.4,0.05171,0.531,3.333402414
1559529742615,121.3,0.05108,0.531,3.290078124
1559529742661,121.3,0.05108,0.531,3.290078124
1559529742708,121.3,0.05108,0.531,3.290078124
1559529742754,121.3,0.05108,0.531,3.290078124
1559529742815,121.3,0.05091,0.53,3.27295299
1559529742861,121.3,0.05091,0.53,3.27295299
1559529742907,121.3,0.05091,0.53,3.27295299
1559529742953,121.3,0.05091,0.53,3.27295299
1559529743015,121.4,0.05115,0.529,3.28488369
1559529743061,121.4,0.05115,0.529,3.28488369
1559529743107,121.4,0.05115,0.529,3.28488369
1559529743153,121.4,0.05115,0.529,3.28488369
1559529743215,121.4,0.0557,0.538,3.63794524
1559529743262,121.4,0.0557,0.538,3.63794524
1559529743308,121.4,0.0557,0.538,3.63794524
1559529743354,121.4,0.0557,0.538,3.63794524
1559529743415,121.4,0.0541,0.536,3.52030864
1559529743461,121.4,0.0541,0.536,3.52030864
1559529743507,121.4,0.0541,0.536,3.52030864
1559529743553,121.4,0.0541,0.536,3.52030864
1559529743615,121.3,0.05409,0.539,3.536442063
1559529743661,121.3,0.05409,0.539,3.536442063
1559529743707,121.3,0.05409,0.539,3.536442063
1559529743753,121.3,0.05409,0.539,3.536442063
1559529743815,121.3,0.05624,0.537,3.663366744
1559529743862,121.3,0.05624,0.537,3.663366744
1559529743908,121.3,0.05624,0.537,3.663366744
1559529743954,121.3,0.05624,0.537,3.663366744
1559529744015,121.3,0.05472,0.529,3.511256544
1559529744061,121.3,0.05472,0.529,3.511256544
1559529744107,121.3,0.05472,0.529,3.511256544
1559529744154,121.3,0.05472,0.529,3.511256544
1559529744215,121.4,0.05436,0.532,3.510829728
1559529744261,121.4,0.05436,0.532,3.510829728
1559529744308,121.4,0.05436,0.532,3.510829728
1559529744354,121.4,0.05436,0.532,3.510829728
1559529744415,121.3,0.05687,0.54,3.72509874
1559529744461,121.3,0.05687,0.54,3.72509874
1559529744507,121.3,0.05687,0.54,3.72509874
1559529744553,121.3,0.05687,0.54,3.72509874
1559529744615,121.3,0.05358,0.534,3.470601636
1559529744661,121.3,0.05358,0.534,3.470601636
1559529744708,121.3,0.05358,0.534,3.470601636
1559529744754,121.3,0.05358,0.534,3.470601636
1559529744815,121.3,0.05381,0.531,3.465918243
1559529744862,121.3,0.05381,0.531,3.465918243
1559529744909,121.3,0.05381,0.531,3.465918243
1559529744961,121.3,0.05381,0.531,3.465918243
1559529745015,121.4,0.05309,0.535,3.44814241
1559529745061,121.4,0.05309,0.535,3.44814241
1559529745107,121.4,0.05309,0.535,3.44814241
1559529745153,121.4,0.05309,0.535,3.44814241
1559529745215,121.4,0.05317,0.536,3.459793168
1559529745261,121.4,0.05317,0.536,3.459793168
1559529745307,121.4,0.05317,0.536,3.459793168
1559529745352,121.4,0.05317,0.536,3.459793168
1559529745415,121.4,0.05342,0.536,3.476060768
1559529745463,121.4,0.05342,0.536,3.476060768
1559529745508,121.4,0.05342,0.536,3.476060768
1559529745553,121.4,0.05342,0.536,3.476060768
1559529745614,121.3,0.05285,0.538,3.44895929
1559529745660,121.3,0.05285,0.538,3.44895929
1559529745706,121.3,0.05285,0.538,3.44895929
1559529745752,121.3,0.05285,0.538,3.44895929
1559529745815,121.3,0.05283,0.538,3.447654102
1559529745860,121.3,0.05283,0.538,3.447654102
1559529745907,121.3,0.05283,0.538,3.447654102
1559529745953,121.3,0.05283,0.538,3.447654102
1559529746015,121.4,0.05317,0.536,3.459793168
1559529746062,121.4,0.05317,0.536,3.459793168
1559529746108,121.4,0.05317,0.536,3.459793168
1559529746154,121.4,0.05317,0.536,3.459793168
1559529746215,121.4,0.05296,0.537,3.452557728
1559529746261,121.4,0.05296,0.537,3.452557728
1559529746307,121.4,0.05296,0.537,3.452557728
1559529746352,121.4,0.05296,0.537,3.452557728
1559529746414,121.4,0.05354,0.535,3.47736946
1559529746460,121.4,0.05354,0.535,3.47736946
1559529746505,121.4,0.05354,0.535,3.47736946
1559529746551,121.4,0.05354,0.535,3.47736946
1559529746615,121.4,0.05293,0.537,3.450601974
1559529746671,121.4,0.05293,0.537,3.450601974
1559529746717,121.4,0.05293,0.537,3.450601974
1559529746763,121.4,0.05293,0.537,3.450601974
1559529746815,121.3,0.05264,0.54,3.44802528
1559529746861,121.3,0.05264,0.54,3.44802528
1559529746907,121.3,0.05264,0.54,3.44802528
1559529746953,121.3,0.05264,0.54,3.44802528
1559529747014,121.3,0.05278,0.539,3.450793346
1559529747060,121.3,0.05278,0.539,3.450793346
1559529747106,121.3,0.05278,0.539,3.450793346
1559529747152,121.3,0.05278,0.539,3.450793346
1559529747214,121.4,0.05329,0.534,3.454662804
1559529747271,121.4,0.05329,0.534,3.454662804
1559529747317,121.4,0.05329,0.534,3.454662804
1559529747363,121.4,0.05329,0.534,3.454662804
1559529747415,121.3,0.05341,0.534,3.459590022
1559529747461,121.3,0.05341,0.534,3.459590022
1559529747507,121.3,0.05341,0.534,3.459590022
1559529747553,121.3,0.05341,0.534,3.459590022
1559529747614,121.3,0.0532,0.535,3.4524406
1559529747660,121.3,0.0532,0.535,3.4524406
1559529747705,121.3,0.0532,0.535,3.4524406
1559529747751,121.3,0.0532,0.535,3.4524406
1559529747815,121.3,0.05289,0.539,3.457985223
1559529747861,121.3,0.05289,0.539,3.457985223
1559529747909,121.3,0.05289,0.539,3.457985223
1559529747955,121.3,0.05289,0.539,3.457985223
1559529748015,121.3,0.05311,0.539,3.472368977
1559529748061,121.3,0.05311,0.539,3.472368977
1559529748107,121.3,0.05311,0.539,3.472368977
1559529748153,121.3,0.05311,0.539,3.472368977
1559529748215,121.4,0.05289,0.537,3.447994302
1559529748262,121.4,0.05289,0.537,3.447994302
1559529748308,121.4,0.05289,0.537,3.447994302
1559529748354,121.4,0.05289,0.537,3.447994302
1559529748415,121.4,0.05317,0.537,3.466248006
1559529748461,121.4,0.05317,0.537,3.466248006
1559529748507,121.4,0.05317,0.537,3.466248006
1559529748554,121.4,0.05317,0.537,3.466248006
1559529748615,121.3,0.05262,0.54,3.44671524
1559529748661,121.3,0.05262,0.54,3.44671524
1559529748707,121.3,0.05262,0.54,3.44671524
1559529748753,121.3,0.05262,0.54,3.44671524
1559529748815,121.3,0.05314,0.539,3.474330398
1559529748861,121.3,0.05314,0.539,3.474330398
1559529748906,121.3,0.05314,0.539,3.474330398
1559529748952,121.3,0.05314,0.539,3.474330398
1559529749014,121.4,0.05305,0.538,3.46486526
1559529749060,121.4,0.05305,0.538,3.46486526
1559529749107,121.4,0.05305,0.538,3.46486526
1559529749152,121.4,0.05305,0.538,3.46486526
1559529749214,121.4,0.0528,0.54,3.4613568
1559529749260,121.4,0.0528,0.54,3.4613568
1559529749306,121.4,0.0528,0.54,3.4613568
1559529749353,121.4,0.0528,0.54,3.4613568
1559529749415,121.4,0.0531,0.537,3.46168458
1559529749461,121.4,0.0531,0.537,3.46168458
1559529749508,121.4,0.0531,0.537,3.46168458
1559529749554,121.4,0.0531,0.537,3.46168458
1559529749615,121.4,0.05285,0.538,3.45180262
1559529749661,121.4,0.05285,0.538,3.45180262
1559529749712,121.4,0.05285,0.538,3.45180262
1559529749758,121.4,0.05285,0.538,3.45180262
1559529749814,121.4,0.05282,0.539,3.456255572
1559529749860,121.4,0.05282,0.539,3.456255572
1559529749906,121.4,0.05282,0.539,3.456255572
1559529749951,121.4,0.05282,0.539,3.456255572
1559529750015,121.4,0.05353,0.534,3.470221428
1559529750060,121.4,0.05353,0.534,3.470221428
1559529750106,121.4,0.05353,0.534,3.470221428
1559529750152,121.4,0.05353,0.534,3.470221428
1559529750214,121.4,0.05351,0.533,3.462428762
1559529750260,121.4,0.05351,0.533,3.462428762
1559529750311,121.4,0.05351,0.533,3.462428762
1559529750358,121.4,0.05351,0.533,3.462428762
1559529750415,121.4,0.05367,0.531,3.459750678
1559529750461,121.4,0.05367,0.531,3.459750678
1559529750507,121.4,0.05367,0.531,3.459750678
1559529750553,121.4,0.05367,0.531,3.459750678
1559529750614,121.4,0.05356,0.53,3.44615752
1559529750660,121.4,0.05356,0.53,3.44615752
1559529750706,121.4,0.05356,0.53,3.44615752
1559529750752,121.4,0.05356,0.53,3.44615752
1559529750815,121.3,0.0535,0.533,3.45893015
1559529750861,121.3,0.0535,0.533,3.45893015
1559529750912,121.3,0.0535,0.533,3.45893015
1559529750959,121.3,0.0535,0.533,3.45893015
1559529751014,121.4,0.05365,0.531,3.45846141
1559529751061,121.4,0.05365,0.531,3.45846141
1559529751107,121.4,0.05365,0.531,3.45846141
1559529751151,121.4,0.05365,0.531,3.45846141
1559529751214,121.4,0.05311,0.535,3.44944139
1559529751260,121.4,0.05311,0.535,3.44944139
1559529751306,121.4,0.05311,0.535,3.44944139
1559529751351,121.4,0.05311,0.535,3.44944139
1559529751414,121.4,0.0533,0.535,3.4617817
1559529751460,121.4,0.0533,0.535,3.4617817
1559529751507,121.4,0.0533,0.535,3.4617817
1559529751554,121.4,0.0533,0.535,3.4617817
1559529751615,121.3,0.05324,0.534,3.448578408
1559529751661,121.3,0.05324,0.534,3.448578408
1559529751707,121.3,0.05324,0.534,3.448578408
1559529751753,121.3,0.05324,0.534,3.448578408
1559529751814,121.3,0.05305,0.536,3.44914124
1559529751860,121.3,0.05305,0.536,3.44914124
1559529751907,121.3,0.05305,0.536,3.44914124
1559529751953,121.3,0.05305,0.536,3.44914124
1559529752014,121.3,0.05336,0.534,3.456351312
1559529752060,121.3,0.05336,0.534,3.456351312
1559529752108,121.3,0.05336,0.534,3.456351312
1559529752155,121.3,0.05336,0.534,3.456351312
1559529752214,121.4,0.0534,0.532,3.44882832
1559529752260,121.4,0.0534,0.532,3.44882832
1559529752306,121.4,0.0534,0.532,3.44882832
1559529752352,121.4,0.0534,0.532,3.44882832
1559529752414,121.4,0.05317,0.537,3.466248006
1559529752460,121.4,0.05317,0.537,3.466248006
1559529752506,121.4,0.05317,0.537,3.466248006
1559529752551,121.4,0.05317,0.537,3.466248006
1559529752615,121.3,0.05295,0.537,3.449062395
1559529752661,121.3,0.05295,0.537,3.449062395
1559529752709,121.3,0.05295,0.537,3.449062395
1559529752755,121.3,0.05295,0.537,3.449062395
1559529752815,121.3,0.05272,0.54,3.45326544
1559529752861,121.3,0.05272,0.54,3.45326544
1559529752907,121.3,0.05272,0.54,3.45326544
1559529752953,121.3,0.05272,0.54,3.45326544
1559529753014,121.4,0.05273,0.542,3.469570724
1559529753060,121.4,0.05273,0.542,3.469570724
1559529753107,121.4,0.05273,0.542,3.469570724
1559529753153,121.4,0.05273,0.542,3.469570724
1559529753214,121.4,0.05277,0.542,3.472202676
1559529753260,121.4,0.05277,0.542,3.472202676
1559529753328,121.4,0.05277,0.542,3.472202676
1559529753374,121.4,0.05277,0.542,3.472202676
1559529753420,121.4,0.05259,0.542,3.460358892
1559529753466,121.4,0.05259,0.542,3.460358892
1559529753512,121.4,0.05259,0.542,3.460358892
1559529753558,121.4,0.05259,0.542,3.460358892
1559529753614,121.4,0.05257,0.54,3.44627892
1559529753660,121.4,0.05257,0.54,3.44627892
1559529753705,121.4,0.05257,0.54,3.44627892
1559529753751,121.4,0.05257,0.54,3.44627892
1559529753815,121.4,0.05271,0.54,3.45545676
1559529753860,121.4,0.05271,0.54,3.45545676
1559529753907,121.4,0.05271,0.54,3.45545676
1559529753953,121.4,0.05271,0.54,3.45545676
1559529754014,121.4,0.05288,0.538,3.453762016
1559529754060,121.4,0.05288,0.538,3.453762016
1559529754106,121.4,0.05288,0.538,3.453762016
1559529754152,121.4,0.05288,0.538,3.453762016
1559529754215,121.4,0.05288,0.537,3.447342384
1559529754261,121.4,0.05288,0.537,3.447342384
1559529754307,121.4,0.05288,0.537,3.447342384
1559529754354,121.4,0.05288,0.537,3.447342384
1559529754414,121.4,0.05294,0.538,3.457680808
1559529754460,121.4,0.05294,0.538,3.457680808
1559529754519,121.4,0.05294,0.538,3.457680808
1559529754565,121.4,0.05294,0.538,3.457680808
1559529754614,121.3,0.0556,0.539,3.63516692
1559529754660,121.3,0.0556,0.539,3.63516692
1559529754706,121.3,0.0556,0.539,3.63516692
1559529754752,121.3,0.0556,0.539,3.63516692
1559529754814,121.3,0.05758,0.548,3.827480792
1559529754861,121.3,0.05758,0.548,3.827480792
1559529754907,121.3,0.05758,0.548,3.827480792
1559529754953,121.3,0.05758,0.548,3.827480792
1559529755014,121.3,0.05729,0.548,3.808203796
1559529755060,121.3,0.05729,0.548,3.808203796
1559529755115,121.3,0.05729,0.548,3.808203796
1559529755162,121.3,0.05729,0.548,3.808203796
1559529755213,121.4,0.05685,0.544,3.75446496
1559529755260,121.4,0.05685,0.544,3.75446496
1559529755306,121.4,0.05685,0.544,3.75446496
1559529755352,121.4,0.05685,0.544,3.75446496
1559529755414,121.4,0.05714,0.546,3.787490616
1559529755461,121.4,0.05714,0.546,3.787490616
1559529755507,121.4,0.05714,0.546,3.787490616
1559529755553,121.4,0.05714,0.546,3.787490616
1559529755614,121.4,0.06303,0.553,4.231468626
1559529755660,121.4,0.06303,0.553,4.231468626
1559529755710,121.4,0.06303,0.553,4.231468626
1559529755756,121.4,0.06303,0.553,4.231468626
1559529755814,121.4,0.05614,0.544,3.707575424
1559529755860,121.4,0.05614,0.544,3.707575424
1559529755906,121.4,0.05614,0.544,3.707575424
1559529755952,121.4,0.05614,0.544,3.707575424
1559529756013,121.4,0.06042,0.546,4.004903448
1559529756059,121.4,0.06042,0.546,4.004903448
1559529756105,121.4,0.06042,0.546,4.004903448
1559529756151,121.4,0.06042,0.546,4.004903448
1559529756214,121.4,0.05631,0.544,3.718802496
1559529756260,121.4,0.05631,0.544,3.718802496
1559529756305,121.4,0.05631,0.544,3.718802496
1559529756351,121.4,0.05631,0.544,3.718802496
1559529756414,121.4,0.05531,0.541,3.632616994
1559529756460,121.4,0.05531,0.541,3.632616994
1559529756506,121.4,0.05531,0.541,3.632616994
1559529756552,121.4,0.05531,0.541,3.632616994
1559529756613,121.4,0.05696,0.545,3.76864448
1559529756659,121.4,0.05696,0.545,3.76864448
1559529756706,121.4,0.05696,0.545,3.76864448
1559529756752,121.4,0.05696,0.545,3.76864448
1559529756814,121.3,0.05327,0.538,3.476368238
1559529756860,121.3,0.05327,0.538,3.476368238
1559529756905,121.3,0.05327,0.538,3.476368238
1559529756951,121.3,0.05327,0.538,3.476368238
1559529757014,121.3,0.05521,0.544,3.643153312
1559529757060,121.3,0.05521,0.544,3.643153312
1559529757106,121.3,0.05521,0.544,3.643153312
1559529757152,121.3,0.05521,0.544,3.643153312
1559529757214,121.4,0.05681,0.544,3.751823296
1559529757260,121.4,0.05681,0.544,3.751823296
1559529757306,121.4,0.05681,0.544,3.751823296
1559529757352,121.4,0.05681,0.544,3.751823296
1559529757414,121.4,0.05609,0.541,3.683845366
1559529757460,121.4,0.05609,0.541,3.683845366
1559529757507,121.4,0.05609,0.541,3.683845366
1559529757553,121.4,0.05609,0.541,3.683845366
1559529757613,121.3,0.05621,0.544,3.709140512
1559529757659,121.3,0.05621,0.544,3.709140512
1559529757705,121.3,0.05621,0.544,3.709140512
1559529757752,121.3,0.05621,0.544,3.709140512
1559529757814,121.3,0.05654,0.546,3.744632892
1559529757860,121.3,0.05654,0.546,3.744632892
1559529757906,121.3,0.05654,0.546,3.744632892
1559529757952,121.3,0.05654,0.546,3.744632892
1559529758014,121.3,0.05699,0.545,3.767523415
1559529758072,121.3,0.05699,0.545,3.767523415
1559529758120,121.3,0.05699,0.545,3.767523415
1559529758166,121.3,0.05699,0.545,3.767523415
1559529758214,121.4,0.05677,0.543,3.742289754
1559529758260,121.4,0.05677,0.543,3.742289754
1559529758306,121.4,0.05677,0.543,3.742289754
1559529758352,121.4,0.05677,0.543,3.742289754
1559529758414,121.4,0.05685,0.546,3.76826814
1559529758460,121.4,0.05685,0.546,3.76826814
1559529758505,121.4,0.05685,0.546,3.76826814
1559529758551,121.4,0.05685,0.546,3.76826814
1559529758613,121.4,0.05596,0.549,3.729655656
1559529758668,121.4,0.05596,0.549,3.729655656
1559529758714,121.4,0.05596,0.549,3.729655656
1559529758761,121.4,0.05596,0.549,3.729655656
1559529758813,121.3,0.05583,0.55,3.72469845
1559529758860,121.3,0.05583,0.55,3.72469845
1559529758906,121.3,0.05583,0.55,3.72469845
1559529758952,121.3,0.05583,0.55,3.72469845
1559529759014,121.3,0.06088,0.55,4.0616092
1559529759060,121.3,0.06088,0.55,4.0616092
1559529759106,121.3,0.06088,0.55,4.0616092
1559529759152,121.3,0.06088,0.55,4.0616092
1559529759213,121.4,0.05623,0.544,3.713519168
1559529759265,121.4,0.05623,0.544,3.713519168
1559529759313,121.4,0.05623,0.544,3.713519168
1559529759359,121.4,0.05623,0.544,3.713519168
1559529759413,121.4,0.05634,0.544,3.720783744
1559529759459,121.4,0.05634,0.544,3.720783744
1559529759505,121.4,0.05634,0.544,3.720783744
1559529759550,121.4,0.05634,0.544,3.720783744
1559529759614,121.4,0.0565,0.545,3.7382095
1559529759660,121.4,0.0565,0.545,3.7382095
1559529759705,121.4,0.0565,0.545,3.7382095
1559529759751,121.4,0.0565,0.545,3.7382095
1559529759813,121.3,0.05615,0.546,3.71880327
1559529759871,121.3,0.05615,0.546,3.71880327
1559529759917,121.3,0.05615,0.546,3.71880327
1559529759962,121.3,0.05615,0.546,3.71880327
1559529760013,121.3,0.0566,0.545,3.7417411
1559529760059,121.3,0.0566,0.545,3.7417411
1559529760105,121.3,0.0566,0.545,3.7417411
1559529760151,121.3,0.0566,0.545,3.7417411
1559529760214,121.3,0.05698,0.546,3.773774004
1559529760260,121.3,0.05698,0.546,3.773774004
1559529760306,121.3,0.05698,0.546,3.773774004
1559529760352,121.3,0.05698,0.546,3.773774004
1559529760414,121.4,0.05647,0.541,3.708802778
1559529760467,121.4,0.05647,0.541,3.708802778
1559529760513,121.4,0.05647,0.541,3.708802778
1559529760559,121.4,0.05647,0.541,3.708802778
1559529760614,121.3,0.05597,0.547,3.713671067
1559529760660,121.3,0.05597,0.547,3.713671067
1559529760706,121.3,0.05597,0.547,3.713671067
1559529760752,121.3,0.05597,0.547,3.713671067
1559529760814,121.3,0.05694,0.546,3.771124812
1559529760860,121.3,0.05694,0.546,3.771124812
1559529760905,121.3,0.05694,0.546,3.771124812
1559529760951,121.3,0.05694,0.546,3.771124812
1559529761013,121.3,0.05673,0.545,3.750335205
1559529761067,121.3,0.05673,0.545,3.750335205
