freq,util,power
1200000.00,68.75,5.04
1200000.00,68.79,5.04
1200000.00,69.34,5.04
1200000.00,69.76,5.04
1200000.00,70.08,5.19
1200000.00,69.61,5.19
1200000.00,69.21,5.19
1200000.00,68.81,5.19
1200000.00,68.84,5.36
1200000.00,69.43,5.36
1200000.00,69.82,5.36
1200000.00,70.15,5.36
1200000.00,70.15,5.31
1200000.00,70.15,5.31
1200000.00,70.15,5.31
1200000.00,70.22,5.31
1200000.00,70.43,5.25
1200000.00,70.55,5.25
1200000.00,70.44,5.25
1200000.00,69.88,5.25
1200000.00,69.35,5.30
1200000.00,69.13,5.30
1200000.00,69.21,5.30
1200000.00,69.27,5.30
1200000.00,69.35,5.27
1200000.00,69.15,5.27
1200000.00,68.96,5.27
1200000.00,68.77,5.27
1200000.00,68.81,5.26
1200000.00,69.36,5.26
1200000.00,69.75,5.26
1200000.00,70.16,5.26
1200000.00,70.73,5.24
1200000.00,71.16,5.24
1200000.00,71.58,5.24
1200000.00,71.42,5.24
1200000.00,70.50,4.98
1200000.00,69.97,4.98
1200000.00,69.69,4.98
1200000.00,69.64,4.98
1200000.00,69.60,5.01
1200000.00,69.58,5.01
1200000.00,69.84,5.01
1200000.00,70.08,5.01
1200000.00,70.41,5.05
1200000.00,71.39,5.05
1200000.00,76.06,5.05
1200000.00,79.99,5.05
1200000.00,84.35,5.11
1200000.00,85.72,5.11
1200000.00,87.03,5.11
1200000.00,88.35,5.11
1200000.00,90.10,5.01
1200000.00,89.29,5.01
1200000.00,86.81,5.01
1200000.00,85.16,5.01
1200000.00,84.73,5.50
1200000.00,86.68,5.50
1200000.00,88.12,5.50
1200000.00,89.57,5.50
1200000.00,91.26,5.48
1200000.00,90.48,5.48
1200000.00,89.84,5.48
1200000.00,89.21,5.48
1200000.00,89.14,5.48
1200000.00,89.46,5.48
1200000.00,89.68,5.48
1200000.00,89.90,5.48
1200000.00,89.90,5.46
1200000.00,89.57,5.46
1200000.00,89.35,5.46
1200000.00,89.13,5.46
1200000.00,89.36,5.69
1200000.00,90.34,5.69
1200000.00,91.39,5.69
1200000.00,91.56,5.69
1200000.00,91.12,5.77
1200000.00,90.79,5.77
1200000.00,90.46,5.77
1200000.00,90.28,5.77
1200000.00,90.32,5.70
1200000.00,90.36,5.70
1200000.00,90.39,5.70
1200000.00,90.39,5.70
1200000.00,90.20,5.71
1200000.00,90.07,5.71
1200000.00,89.93,5.71
1200000.00,89.87,5.71
1200000.00,89.98,5.71
1200000.00,90.08,5.71
1200000.00,90.13,5.71
1200000.00,90.06,5.71
1200000.00,89.99,5.41
1200000.00,89.92,5.41
1200000.00,89.86,5.41
1200000.00,89.97,5.41
1200000.00,90.09,5.31
1200000.00,90.19,5.31
1200000.00,90.28,5.31
1200000.00,90.24,5.31
1200000.00,90.19,5.29
1200000.00,90.16,5.29
1200000.00,90.02,5.29
1200000.00,89.46,5.29
1200000.00,88.75,5.42
1200000.00,88.46,5.42
1200000.00,88.92,5.42
1200000.00,89.34,5.42
1200000.00,89.79,5.98
1200000.00,90.15,5.98
1200000.00,90.22,5.98
1200000.00,90.28,5.98
1200000.00,90.36,5.93
1200000.00,90.41,5.93
1200000.00,90.45,5.93
1200000.00,90.48,5.93
1200000.00,90.52,5.93
1200000.00,90.44,5.93
1200000.00,89.83,5.93
1200000.00,89.17,5.93
1200000.00,88.64,5.89
1200000.00,88.86,5.89
1200000.00,89.81,5.89
1200000.00,90.46,5.89
1200000.00,91.29,5.75
1200000.00,91.37,5.75
1200000.00,91.15,5.75
1200000.00,90.99,5.75
1200000.00,90.79,5.72
1200000.00,90.63,5.72
1200000.00,90.49,5.72
1200000.00,90.34,5.72
1200000.00,90.14,5.66
1200000.00,90.21,5.66
1200000.00,90.31,5.66
1200000.00,90.38,5.66
1200000.00,90.44,5.66
1200000.00,90.56,5.66
1200000.00,90.66,5.66
1200000.00,90.75,5.66
1200000.00,90.83,5.71
1200000.00,90.99,5.71
1200000.00,91.11,5.71
1200000.00,91.22,5.71
1200000.00,91.23,5.66
1200000.00,90.96,5.66
1200000.00,90.75,5.66
1200000.00,90.54,5.66
1200000.00,90.25,5.43
1200000.00,90.89,5.43
1200000.00,93.46,5.43
1200000.00,95.27,5.43
1200000.00,97.09,5.04
1200000.00,97.73,5.04
1200000.00,97.73,5.04
1200000.00,97.73,5.04
1200000.00,97.73,5.26
1200000.00,97.71,5.26
1200000.00,97.05,5.26
1200000.00,96.43,5.26
1200000.00,95.60,5.45
1200000.00,95.99,5.45
1200000.00,97.62,5.45
1200000.00,98.91,5.45
1200000.00,99.84,6.11
1200000.00,99.04,6.11
1200000.00,98.40,6.11
1200000.00,97.75,6.11
1200000.00,97.23,5.89
1200000.00,97.89,5.89
1200000.00,98.49,5.89
1200000.00,99.08,5.89
1200000.00,99.90,5.91
1200000.00,100.00,5.91
1200000.00,100.00,5.91
1200000.00,100.00,5.91
1200000.00,100.00,5.83
1200000.00,100.00,5.83
1200000.00,100.00,5.83
1200000.00,100.00,5.83
1200000.00,100.00,5.74
1200000.00,100.00,5.74
1200000.00,100.00,5.74
1200000.00,100.00,5.74
1200000.00,100.00,5.74
1200000.00,100.00,5.74
1200000.00,100.00,5.74
1200000.00,100.00,5.74
1200000.00,100.00,5.71
1200000.00,100.00,5.71
1200000.00,100.00,5.71
1200000.00,100.00,5.71
1200000.00,100.00,5.57
1200000.00,100.00,5.57
1200000.00,100.00,5.57
1200000.00,100.00,5.57
1200000.00,100.00,5.64
1200000.00,100.00,5.64
1200000.00,100.00,5.64
1200000.00,100.00,5.64
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.64
1200000.00,100.00,5.64
1200000.00,100.00,5.64
1200000.00,100.00,5.64
1200000.00,100.00,5.75
1200000.00,100.00,5.75
1200000.00,100.00,5.75
1200000.00,100.00,5.75
1200000.00,100.00,5.89
1200000.00,100.00,5.89
1200000.00,100.00,5.89
1200000.00,100.00,5.89
1200000.00,100.00,5.80
1200000.00,100.00,5.80
1200000.00,100.00,5.80
1200000.00,100.00,5.80
1200000.00,100.00,5.76
1200000.00,100.00,5.76
1200000.00,99.93,5.76
1200000.00,99.57,5.76
1200000.00,99.23,5.63
1200000.00,98.93,5.63
1200000.00,96.39,5.63
1200000.00,88.46,5.63
1200000.00,81.23,5.18
1200000.00,75.79,5.18
1200000.00,75.16,5.18
1200000.00,82.28,5.18
1200000.00,89.59,5.22
1200000.00,95.10,5.22
1200000.00,96.85,5.22
1200000.00,97.94,5.22
1200000.00,99.02,5.27
1200000.00,100.00,5.27
1200000.00,100.00,5.27
1200000.00,100.00,5.27
1200000.00,100.00,5.22
1200000.00,100.00,5.22
1200000.00,100.00,5.22
1200000.00,100.00,5.22
1200000.00,100.00,5.35
1200000.00,100.00,5.35
1200000.00,100.00,5.35
1200000.00,100.00,5.35
1200000.00,100.00,5.27
1200000.00,99.92,5.27
1200000.00,99.56,5.27
1200000.00,99.26,5.27
1200000.00,98.90,5.05
1200000.00,98.82,5.05
1200000.00,99.19,5.05
1200000.00,99.49,5.05
1200000.00,99.90,5.05
1200000.00,99.89,5.05
1200000.00,99.46,5.05
1200000.00,99.14,5.05
1200000.00,98.71,6.05
1200000.00,98.99,6.05
1200000.00,99.27,6.05
1200000.00,99.54,6.05
1200000.00,99.90,6.07
1200000.00,100.00,6.07
1200000.00,100.00,6.07
1200000.00,100.00,6.07
1200000.00,100.00,6.01
1200000.00,100.00,6.01
1200000.00,100.00,6.01
1200000.00,100.00,6.01
1200000.00,100.00,5.97
1200000.00,100.00,5.97
1200000.00,100.00,5.97
1200000.00,100.00,5.97
1200000.00,100.00,5.90
1200000.00,100.00,5.90
1200000.00,100.00,5.90
1200000.00,100.00,5.90
1200000.00,100.00,5.86
1200000.00,100.00,5.86
1200000.00,100.00,5.86
1200000.00,100.00,5.86
1200000.00,100.00,5.81
1200000.00,100.00,5.81
1200000.00,100.00,5.81
1200000.00,100.00,5.81
1200000.00,100.00,5.89
1200000.00,100.00,5.89
1200000.00,100.00,5.89
1200000.00,100.00,5.89
1200000.00,100.00,5.87
1200000.00,100.00,5.87
1200000.00,100.00,5.87
1200000.00,100.00,5.87
1200000.00,100.00,5.61
1200000.00,100.00,5.61
1200000.00,100.00,5.61
1200000.00,100.00,5.61
1200000.00,100.00,5.64
1200000.00,100.00,5.64
1200000.00,100.00,5.64
1200000.00,100.00,5.64
1200000.00,100.00,5.64
1200000.00,100.00,5.64
1200000.00,100.00,5.64
1200000.00,100.00,5.64
1200000.00,100.00,5.63
1200000.00,100.00,5.63
1200000.00,100.00,5.63
1200000.00,100.00,5.63
1200000.00,100.00,5.60
1200000.00,100.00,5.60
1200000.00,100.00,5.60
1200000.00,100.00,5.60
1200000.00,100.00,5.36
1200000.00,100.00,5.36
1200000.00,100.00,5.36
1200000.00,100.00,5.36
1200000.00,100.00,5.26
1200000.00,100.00,5.26
1200000.00,100.00,5.26
1200000.00,100.00,5.26
1200000.00,100.00,5.31
1200000.00,100.00,5.31
1200000.00,100.00,5.31
1200000.00,100.00,5.31
1200000.00,100.00,5.29
1200000.00,100.00,5.29
1200000.00,100.00,5.29
1200000.00,100.00,5.29
1200000.00,100.00,5.55
1200000.00,100.00,5.55
1200000.00,100.00,5.55
1200000.00,100.00,5.55
1200000.00,100.00,5.74
1200000.00,100.00,5.74
1200000.00,100.00,5.74
1200000.00,100.00,5.74
1200000.00,100.00,5.78
1200000.00,100.00,5.78
1200000.00,100.00,5.78
1200000.00,100.00,5.78
1200000.00,100.00,5.90
1200000.00,100.00,5.90
1200000.00,100.00,5.90
1200000.00,100.00,5.90
1200000.00,100.00,5.76
1200000.00,100.00,5.76
1200000.00,100.00,5.76
1200000.00,100.00,5.76
1200000.00,100.00,5.73
1200000.00,100.00,5.73
1200000.00,100.00,5.73
1200000.00,100.00,5.73
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,99.97,5.56
1200000.00,99.70,5.56
1200000.00,99.39,5.39
1200000.00,99.14,5.39
1200000.00,98.90,5.39
1200000.00,98.99,5.39
1200000.00,99.45,5.17
1200000.00,99.70,5.17
1200000.00,99.95,5.17
1200000.00,100.00,5.17
1200000.00,100.00,5.21
1200000.00,100.00,5.21
1200000.00,100.00,5.21
1200000.00,100.00,5.21
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.29
1200000.00,100.00,5.29
1200000.00,100.00,5.29
1200000.00,100.00,5.29
1200000.00,100.00,5.32
1200000.00,100.00,5.32
1200000.00,100.00,5.32
1200000.00,100.00,5.32
1200000.00,100.00,5.25
1200000.00,100.00,5.25
1200000.00,100.00,5.25
1200000.00,100.00,5.25
1200000.00,100.00,5.22
1200000.00,100.00,5.22
1200000.00,100.00,5.22
1200000.00,100.00,5.22
1200000.00,99.34,5.23
1200000.00,97.37,5.23
1200000.00,96.06,5.23
1200000.00,94.75,5.23
1200000.00,94.45,5.40
1200000.00,95.86,5.40
1200000.00,96.85,5.40
1200000.00,97.85,5.40
1200000.00,98.87,5.47
1200000.00,99.18,5.47
1200000.00,99.44,5.47
1200000.00,99.70,5.47
1200000.00,99.98,5.46
1200000.00,99.68,5.46
1200000.00,99.42,5.46
1200000.00,99.15,5.46
1200000.00,98.81,5.20
1200000.00,98.83,5.20
1200000.00,99.29,5.20
1200000.00,99.63,5.20
1200000.00,100.00,5.27
1200000.00,100.00,5.27
1200000.00,100.00,5.27
1200000.00,100.00,5.27
1200000.00,100.00,5.65
1200000.00,100.00,5.65
1200000.00,100.00,5.65
1200000.00,100.00,5.65
1200000.00,100.00,5.79
1200000.00,100.00,5.79
1200000.00,100.00,5.79
1200000.00,100.00,5.79
1200000.00,100.00,5.62
1200000.00,100.00,5.62
1200000.00,100.00,5.62
1200000.00,100.00,5.62
1200000.00,100.00,5.65
1200000.00,100.00,5.65
1200000.00,100.00,5.65
1200000.00,100.00,5.65
1200000.00,100.00,5.71
1200000.00,100.00,5.71
1200000.00,100.00,5.71
1200000.00,100.00,5.71
1200000.00,100.00,5.66
1200000.00,100.00,5.66
1200000.00,100.00,5.66
1200000.00,100.00,5.66
1200000.00,100.00,5.67
1200000.00,100.00,5.67
1200000.00,100.00,5.67
1200000.00,100.00,5.67
1200000.00,100.00,5.69
1200000.00,100.00,5.69
1200000.00,100.00,5.69
1200000.00,100.00,5.69
1200000.00,100.00,5.66
1200000.00,100.00,5.66
1200000.00,100.00,5.66
1200000.00,100.00,5.66
1200000.00,100.00,5.67
1200000.00,100.00,5.67
1200000.00,100.00,5.67
1200000.00,100.00,5.67
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.59
1200000.00,100.00,5.59
1200000.00,100.00,5.59
1200000.00,100.00,5.59
1200000.00,100.00,5.61
1200000.00,100.00,5.61
1200000.00,100.00,5.61
1200000.00,100.00,5.61
1200000.00,100.00,5.62
1200000.00,100.00,5.62
1200000.00,100.00,5.62
1200000.00,100.00,5.62
1200000.00,100.00,5.59
1200000.00,100.00,5.59
1200000.00,100.00,5.59
1200000.00,100.00,5.59
1200000.00,100.00,5.55
1200000.00,100.00,5.55
1200000.00,100.00,5.55
1200000.00,100.00,5.55
1200000.00,100.00,5.59
1200000.00,100.00,5.59
1200000.00,100.00,5.59
1200000.00,100.00,5.59
1200000.00,100.00,5.52
1200000.00,100.00,5.52
1200000.00,100.00,5.52
1200000.00,100.00,5.52
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.58
1200000.00,100.00,5.58
1200000.00,100.00,5.58
1200000.00,100.00,5.58
1200000.00,100.00,5.54
1200000.00,100.00,5.54
1200000.00,100.00,5.54
1200000.00,100.00,5.54
1200000.00,100.00,5.55
1200000.00,100.00,5.55
1200000.00,100.00,5.55
1200000.00,100.00,5.55
1200000.00,100.00,5.54
1200000.00,100.00,5.54
1200000.00,100.00,5.54
1200000.00,100.00,5.54
1200000.00,100.00,5.59
1200000.00,100.00,5.59
1200000.00,100.00,5.59
1200000.00,100.00,5.59
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.21
1200000.00,100.00,5.21
1200000.00,100.00,5.21
1200000.00,100.00,5.21
1200000.00,100.00,5.25
1200000.00,100.00,5.25
1200000.00,100.00,5.25
1200000.00,100.00,5.25
1200000.00,100.00,5.27
1200000.00,100.00,5.27
1200000.00,100.00,5.27
1200000.00,100.00,5.27
1200000.00,100.00,5.20
1200000.00,100.00,5.20
1200000.00,100.00,5.20
1200000.00,100.00,5.20
1200000.00,100.00,5.31
1200000.00,100.00,5.31
1200000.00,100.00,5.31
1200000.00,100.00,5.31
1200000.00,100.00,5.29
1200000.00,100.00,5.29
1200000.00,100.00,5.29
1200000.00,100.00,5.29
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.25
1200000.00,100.00,5.25
1200000.00,100.00,5.25
1200000.00,100.00,5.25
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.76
1200000.00,100.00,5.76
1200000.00,100.00,5.76
1200000.00,100.00,5.76
1200000.00,100.00,5.77
1200000.00,100.00,5.77
1200000.00,100.00,5.77
1200000.00,100.00,5.77
1200000.00,100.00,5.77
1200000.00,100.00,5.77
1200000.00,100.00,5.77
1200000.00,100.00,5.77
1200000.00,100.00,5.72
1200000.00,100.00,5.72
1200000.00,100.00,5.72
1200000.00,100.00,5.72
1200000.00,100.00,5.69
1200000.00,100.00,5.69
1200000.00,100.00,5.69
1200000.00,100.00,5.69
1200000.00,100.00,5.73
1200000.00,100.00,5.73
1200000.00,100.00,5.73
1200000.00,100.00,5.73
1200000.00,100.00,5.81
1200000.00,100.00,5.81
1200000.00,100.00,5.81
1200000.00,100.00,5.81
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.38
1200000.00,100.00,5.38
1200000.00,100.00,5.38
1200000.00,100.00,5.38
1200000.00,100.00,5.26
1200000.00,100.00,5.26
1200000.00,100.00,5.26
1200000.00,100.00,5.26
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.19
1200000.00,100.00,5.19
1200000.00,100.00,5.19
1200000.00,100.00,5.19
1200000.00,100.00,5.17
1200000.00,100.00,5.17
1200000.00,100.00,5.17
1200000.00,100.00,5.17
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.25
1200000.00,100.00,5.25
1200000.00,100.00,5.25
1200000.00,100.00,5.25
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.24
1200000.00,100.00,5.31
1200000.00,100.00,5.31
1200000.00,100.00,5.31
1200000.00,100.00,5.31
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.30
1200000.00,100.00,5.30
1200000.00,100.00,5.30
1200000.00,100.00,5.30
1200000.00,100.00,5.27
1200000.00,100.00,5.27
1200000.00,100.00,5.27
1200000.00,100.00,5.27
1200000.00,100.00,5.30
1200000.00,100.00,5.30
1200000.00,100.00,5.30
1200000.00,100.00,5.30
1200000.00,100.00,5.29
1200000.00,100.00,5.29
1200000.00,100.00,5.29
1200000.00,100.00,5.29
1200000.00,100.00,5.52
1200000.00,100.00,5.52
1200000.00,100.00,5.52
1200000.00,100.00,5.52
1200000.00,100.00,5.82
1200000.00,100.00,5.82
1200000.00,100.00,5.82
1200000.00,100.00,5.82
1200000.00,100.00,5.81
1200000.00,100.00,5.81
1200000.00,100.00,5.81
1200000.00,100.00,5.81
1200000.00,100.00,5.82
1200000.00,100.00,5.82
1200000.00,100.00,5.82
1200000.00,100.00,5.82
1200000.00,100.00,5.65
1200000.00,100.00,5.65
1200000.00,100.00,5.65
1200000.00,100.00,5.65
1200000.00,100.00,5.31
1200000.00,100.00,5.31
1200000.00,100.00,5.31
1200000.00,100.00,5.31
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.28
1200000.00,100.00,5.38
1200000.00,100.00,5.38
1200000.00,100.00,5.38
1200000.00,100.00,5.38
1200000.00,100.00,5.38
1200000.00,100.00,5.38
1200000.00,100.00,5.38
1200000.00,100.00,5.38
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.34
1200000.00,100.00,5.34
1200000.00,100.00,5.34
1200000.00,100.00,5.34
1200000.00,100.00,5.30
1200000.00,100.00,5.30
1200000.00,100.00,5.30
1200000.00,100.00,5.30
1200000.00,100.00,5.65
1200000.00,100.00,5.65
1200000.00,100.00,5.65
1200000.00,100.00,5.65
1200000.00,100.00,5.96
1200000.00,100.00,5.96
1200000.00,100.00,5.96
1200000.00,100.00,5.96
1200000.00,100.00,5.94
1200000.00,100.00,5.94
1200000.00,100.00,5.94
1200000.00,100.00,5.94
1200000.00,100.00,5.90
1200000.00,100.00,5.90
1200000.00,100.00,5.90
1200000.00,100.00,5.90
1200000.00,100.00,5.82
1200000.00,100.00,5.82
1200000.00,100.00,5.82
1200000.00,100.00,5.82
1200000.00,100.00,5.61
1200000.00,100.00,5.61
1200000.00,100.00,5.61
1200000.00,100.00,5.61
1200000.00,100.00,5.60
1200000.00,100.00,5.60
1200000.00,100.00,5.60
1200000.00,100.00,5.60
1200000.00,100.00,5.55
1200000.00,100.00,5.55
1200000.00,100.00,5.55
1200000.00,100.00,5.55
1200000.00,100.00,5.53
1200000.00,100.00,5.53
1200000.00,100.00,5.53
1200000.00,100.00,5.53
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.60
1200000.00,100.00,5.60
1200000.00,100.00,5.60
1200000.00,100.00,5.60
1200000.00,100.00,5.54
1200000.00,100.00,5.54
1200000.00,100.00,5.54
1200000.00,100.00,5.54
1200000.00,100.00,5.40
1200000.00,100.00,5.40
1200000.00,100.00,5.40
1200000.00,100.00,5.40
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.48
1200000.00,100.00,5.48
1200000.00,100.00,5.48
1200000.00,100.00,5.48
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.48
1200000.00,100.00,5.48
1200000.00,100.00,5.48
1200000.00,100.00,5.48
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.53
1200000.00,100.00,5.53
1200000.00,100.00,5.53
1200000.00,100.00,5.53
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.42
1200000.00,100.00,5.42
1200000.00,100.00,5.42
1200000.00,100.00,5.42
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.56
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.52
1200000.00,100.00,5.52
1200000.00,100.00,5.52
1200000.00,100.00,5.52
1200000.00,100.00,5.42
1200000.00,100.00,5.42
1200000.00,100.00,5.42
1200000.00,100.00,5.42
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.42
1200000.00,100.00,5.42
1200000.00,100.00,5.42
1200000.00,100.00,5.42
1200000.00,100.00,5.52
1200000.00,100.00,5.52
1200000.00,100.00,5.52
1200000.00,100.00,5.52
1200000.00,100.00,5.42
1200000.00,100.00,5.42
1200000.00,100.00,5.42
1200000.00,100.00,5.42
1200000.00,100.00,5.39
1200000.00,100.00,5.39
1200000.00,100.00,5.39
1200000.00,100.00,5.39
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.53
1200000.00,100.00,5.53
1200000.00,100.00,5.53
1200000.00,100.00,5.53
1200000.00,100.00,5.48
1200000.00,100.00,5.48
1200000.00,100.00,5.48
1200000.00,100.00,5.48
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.46
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.49
1200000.00,100.00,5.49
1200000.00,100.00,5.49
1200000.00,100.00,5.49
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.44
1200000.00,100.00,5.44
1200000.00,100.00,5.44
1200000.00,100.00,5.44
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.41
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.47
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.51
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,100.00,5.45
1200000.00,99.73,5.40
1200000.00,96.96,5.40
1200000.00,94.42,5.40
1200000.00,91.89,5.40
1200000.00,88.46,4.99
1200000.00,87.77,4.99
1200000.00,90.60,4.99
1200000.00,92.88,4.99
1200000.00,96.55,4.92
1200000.00,98.82,4.92
1200000.00,99.04,4.92
1200000.00,99.43,4.92
1200000.00,99.72,5.06
1200000.00,99.99,5.06
1200000.00,100.00,5.06
1200000.00,100.00,5.06
1200000.00,100.00,5.08
1200000.00,100.00,5.08
1200000.00,100.00,5.08
1200000.00,100.00,5.08
1200000.00,100.00,5.07
1200000.00,100.00,5.07
1200000.00,100.00,5.07
1200000.00,100.00,5.07
1200000.00,100.00,5.05
1200000.00,100.00,5.05
1200000.00,100.00,5.05
1200000.00,100.00,5.05
1200000.00,100.00,5.08
1200000.00,100.00,5.08
1200000.00,100.00,5.08
1200000.00,100.00,5.08
1200000.00,100.00,5.14
1200000.00,100.00,5.14
1200000.00,100.00,5.14
1200000.00,100.00,5.14
1200000.00,100.00,5.14
1200000.00,100.00,5.14
1200000.00,100.00,5.14
1200000.00,100.00,5.14
1200000.00,100.00,5.14
1200000.00,100.00,5.14
1200000.00,100.00,5.14
1200000.00,100.00,5.14
1200000.00,100.00,5.08
1200000.00,100.00,5.08
1200000.00,100.00,5.08
1200000.00,100.00,5.08
1200000.00,100.00,4.97
1200000.00,100.00,4.97
1200000.00,100.00,4.97
1200000.00,100.00,4.97
1200000.00,100.00,4.94
1200000.00,100.00,4.94
1200000.00,100.00,4.94
1200000.00,99.84,4.94
1200000.00,99.08,5.03
1200000.00,98.55,5.03
1200000.00,98.02,5.03
1200000.00,97.51,5.03
1200000.00,98.24,5.93
1200000.00,98.78,5.93
1200000.00,99.32,5.93
1200000.00,99.86,5.93
1200000.00,100.00,5.96
1200000.00,100.00,5.96
1200000.00,100.00,5.96
1200000.00,100.00,5.96
1200000.00,100.00,5.87
1200000.00,100.00,5.87
1200000.00,100.00,5.87
1200000.00,100.00,5.87
1200000.00,100.00,5.72
1200000.00,100.00,5.72
1200000.00,100.00,5.72
1200000.00,100.00,5.72
