# Tue Jun 04 21:37:30 2019
abstime,time_stamp,volt,curr,pf,mul
1559709451054,0.1,122.5,0.05585,0.533,3.646586125
1559709451101,0.147,122.5,0.05585,0.533,3.646586125
1559709451147,0.193,122.5,0.05585,0.533,3.646586125
1559709451193,0.239,122.5,0.05585,0.533,3.646586125
1559709451253,0.299,122.5,0.05096,0.524,3.2711224
1559709451298,0.344,122.5,0.05096,0.524,3.2711224
1559709451344,0.39,122.5,0.05096,0.524,3.2711224
1559709451390,0.436,122.5,0.05096,0.524,3.2711224
1559709451452,0.498,122.5,0.05056,0.529,3.2764144
1559709451498,0.544,122.5,0.05056,0.529,3.2764144
1559709451544,0.59,122.5,0.05056,0.529,3.2764144
1559709451590,0.636,122.5,0.05056,0.529,3.2764144
1559709451653,0.699,122.5,0.05059,0.528,3.2721612
1559709451699,0.745,122.5,0.05059,0.528,3.2721612
1559709451745,0.791,122.5,0.05059,0.528,3.2721612
1559709451791,0.837,122.5,0.05059,0.528,3.2721612
1559709451853,0.899,122.5,0.05126,0.525,3.29665875
1559709451899,0.945,122.5,0.05126,0.525,3.29665875
1559709451945,0.991,122.5,0.05126,0.525,3.29665875
1559709451992,1.038,122.5,0.05126,0.525,3.29665875
1559709452053,1.099,122.5,0.05111,0.524,3.2807509
1559709452098,1.144,122.5,0.05111,0.524,3.2807509
1559709452144,1.19,122.5,0.05111,0.524,3.2807509
1559709452189,1.235,122.5,0.05111,0.524,3.2807509
1559709452252,1.298,122.5,0.05076,0.526,3.2707206
1559709452299,1.345,122.5,0.05076,0.526,3.2707206
1559709452346,1.392,122.5,0.05076,0.526,3.2707206
1559709452392,1.438,122.5,0.05076,0.526,3.2707206
1559709452453,1.499,122.5,0.05043,0.53,3.27416775
1559709452499,1.545,122.5,0.05043,0.53,3.27416775
1559709452545,1.591,122.5,0.05043,0.53,3.27416775
1559709452590,1.636,122.5,0.05043,0.53,3.27416775
1559709452653,1.699,122.5,0.05061,0.528,3.2734548
1559709452699,1.745,122.5,0.05061,0.528,3.2734548
1559709452745,1.791,122.5,0.05061,0.528,3.2734548
1559709452791,1.837,122.5,0.05061,0.528,3.2734548
1559709452852,1.898,122.5,0.05082,0.526,3.2745867
1559709452898,1.944,122.5,0.05082,0.526,3.2745867
1559709452944,1.99,122.5,0.05082,0.526,3.2745867
1559709452990,2.036,122.5,0.05082,0.526,3.2745867
1559709453052,2.098,122.5,0.05073,0.527,3.275001975
1559709453098,2.144,122.5,0.05073,0.527,3.275001975
1559709453146,2.192,122.5,0.05073,0.527,3.275001975
1559709453192,2.238,122.5,0.05073,0.527,3.275001975
1559709453253,2.299,122.5,0.0506,0.528,3.272808
1559709453299,2.345,122.5,0.0506,0.528,3.272808
1559709453345,2.391,122.5,0.0506,0.528,3.272808
1559709453391,2.437,122.5,0.0506,0.528,3.272808
1559709453452,2.498,122.5,0.05046,0.529,3.26993415
1559709453499,2.545,122.5,0.05046,0.529,3.26993415
1559709453545,2.591,122.5,0.05046,0.529,3.26993415
1559709453590,2.636,122.5,0.05046,0.529,3.26993415
1559709453653,2.699,122.5,0.05075,0.528,3.28251
