idle,1.027674,6.032733
turn_on,7.033918,7.139319
turn_on_idle,7.139418,12.144481
connect,18.151187,18.238586
connect_idle,18.238660,23.243714
1000000,28.425070,28.504709
1000000,32.508874,32.509235
1000000,36.513380,36.513703
1000000,40.517830,40.518158
1000000,44.522289,44.522610
500000,49.703380,49.703753
500000,53.707907,53.708192
500000,57.712319,57.712639
500000,61.716772,61.717098
500000,65.721232,65.721548
200000,70.901844,70.902193
200000,74.906349,74.906676
200000,78.910805,78.911135
200000,82.915268,82.915597
200000,86.919730,86.920048
50000,92.102080,92.102419
50000,96.106609,96.106899
50000,100.108988,100.109293
50000,104.113473,104.113775
50000,108.117917,108.118229
20000,113.299101,113.299428
20000,117.303581,117.303888
20000,121.308032,121.308345
20000,125.312474,125.312744
20000,129.316863,129.317178
10000,134.496611,134.496957
10000,138.501112,138.501421
10000,142.505555,142.505865
10000,146.509997,146.510298
10000,150.514431,150.514726
5000,155.694657,155.695026
5000,159.699187,159.699498
5000,163.703626,163.703934
5000,167.708067,167.708374
5000,171.712506,171.712818
2000,176.893713,176.894039
2000,180.898197,180.898502
2000,184.902638,184.902950
2000,188.907078,188.907381
2000,192.911508,192.911814
1000,198.092570,198.092906
1000,202.097063,202.097371
1000,206.101498,206.101804
1000,210.105934,210.106243
1000,214.110371,214.110677
500,219.291582,219.291912
500,223.296067,223.296380
500,227.300509,227.300822
500,231.304949,231.305256
500,235.309383,235.309686
200,240.494885,240.495219
200,244.499371,244.499542
200,248.503672,248.503831
200,252.507960,252.508121
200,256.512249,256.512408
100,261.696738,267.168050
100,271.172215,271.172377
100,275.176504,285.093551
100,289.097686,289.097851
100,293.101976,302.703218
500,307.883364,307.883701
500,311.887875,311.888148
500,315.892284,315.892590
500,319.896721,319.897024
500,323.901156,323.901452
200,329.085121,329.085432
200,333.089589,333.089753
200,337.093882,337.094048
200,341.098180,341.098343
200,345.102481,347.799724
100,352.982516,356.143981
100,360.148143,368.037364
100,372.041501,372.041664
100,376.045797,385.644767
100,389.648903,389.649106
50,394.835532,411.760943
50,415.765102,415.765264
50,419.769392,447.805390
50,451.809527,451.809694
50,455.813825,483.542922
20,488.728573,488.728872
20,492.733073,553.119356
20,557.123498,582.564276
20,586.568414,641.549211
20,645.553334,700.531345
