15.66,187
15.70,305
15.71,423
15.70,540
15.69,658
15.70,775
15.70,893
15.71,1010
15.70,1127
15.71,1245
15.66,1363
15.73,1479
15.77,1597
15.70,1714
15.71,1831
15.74,1948
15.71,2066
15.79,2183
15.76,2300
15.74,2416
15.78,2533
15.78,2650
15.74,2767
15.73,2883
15.72,3001
15.78,3119
15.73,3236
15.73,3353
15.80,3471
15.75,3588
15.74,3705
15.76,3822
15.75,3939
15.79,4057
15.77,4174
15.74,4290
15.77,4408
15.72,4526
15.80,4643
15.78,4759
15.80,4876
15.83,4993
15.75,5110
15.74,5226
15.76,5343
15.78,5461
15.79,5578
15.78,5694
15.78,5812
15.81,5929
15.79,6045
15.80,6163
15.83,6280
15.83,6397
15.83,6513
15.81,6630
15.75,6747
15.83,6865
15.79,6981
15.79,7098
15.82,7216
15.83,7333
15.78,7449
15.80,7566
15.83,7683
15.80,7800
15.86,7916
15.84,8033
15.83,8150
15.89,8266
15.84,8382
15.82,8499
15.83,8615
15.80,8731
15.84,8848
15.84,8965
15.86,9082
15.86,9198
15.88,9314
15.85,9431
15.87,9548
15.86,9663
15.86,9780
15.85,9897
15.89,10012
15.88,10130
15.86,10247
15.89,10363
15.88,10479
15.88,10596
15.89,10712
15.90,10829
15.87,10945
15.91,11061
15.89,11178
15.87,11295
15.89,11410
15.85,11527
15.87,11644
15.86,11759
15.84,11876
15.86,11993
15.90,12110
15.85,12226
15.87,12343
15.89,12459
15.90,12577
15.92,12693
15.89,12809
15.88,12926
15.90,13042
15.92,13158
15.89,13275
15.87,13391
15.87,13506
15.88,13623
15.88,13740
15.92,13856
15.90,13972
15.91,14089
15.91,14206
15.91,14322
15.89,14439
15.92,14555
15.91,14672
15.92,14787
15.91,14904
15.91,15021
15.91,15138
15.92,15253
15.92,15370
15.90,15487
15.90,15602
15.90,15718
15.89,15835
15.92,15951
15.90,16066
15.91,16183
15.92,16300
15.92,16416
15.91,16532
15.93,16648
15.92,16764
15.93,16879
15.93,16995
15.95,17111
15.95,17228
15.93,17344
15.92,17461
15.93,17577
15.93,17692
15.92,17808
15.92,17926
15.92,18042
15.96,18158
15.93,18275
15.93,18391
15.94,18508
15.93,18624
15.94,18740
15.95,18856
15.95,18972
15.95,19089
15.96,19205
15.95,19322
15.94,19438
15.94,19554
15.93,19671
15.94,19787
15.94,19902
15.93,20019
15.95,20136
