15.70,187
15.71,305
15.72,423
15.72,540
15.71,658
15.77,775
15.74,893
15.79,1010
15.74,1126
15.73,1244
15.74,1362
15.68,1478
15.78,1596
15.71,1713
15.77,1830
15.74,1946
15.72,2064
15.76,2181
15.72,2299
15.73,2416
15.77,2533
15.79,2651
15.74,2768
15.77,2884
15.75,3001
15.76,3118
15.80,3235
15.81,3351
15.82,3468
15.78,3584
15.82,3701
15.83,3817
15.79,3933
15.77,4050
15.80,4166
15.79,4283
15.82,4400
15.81,4517
15.82,4633
15.81,4750
15.84,4867
15.80,4984
15.84,5101
15.80,5218
15.82,5334
15.80,5451
15.83,5567
15.81,5684
15.85,5801
15.83,5917
15.81,6034
15.86,6151
15.85,6268
15.82,6383
15.87,6500
15.83,6617
15.84,6733
15.86,6849
15.81,6966
15.87,7083
15.87,7200
15.87,7316
15.89,7433
15.85,7550
15.88,7666
15.86,7782
15.87,7899
15.87,8016
15.90,8132
15.86,8248
15.84,8365
15.85,8482
15.87,8597
15.85,8714
15.88,8831
15.87,8946
15.88,9063
15.92,9180
15.89,9296
15.90,9412
15.87,9528
15.90,9644
15.89,9761
15.91,9877
15.92,9993
15.91,10110
15.89,10225
15.89,10341
15.89,10458
15.92,10574
15.92,10689
15.87,10806
15.89,10923
15.89,11039
15.89,11155
15.92,11272
15.90,11388
15.88,11504
15.89,11621
15.92,11737
15.90,11854
15.90,11969
15.91,12085
15.92,12202
15.92,12319
15.92,12434
15.93,12551
15.95,12667
15.93,12782
15.94,12899
15.89,13016
15.90,13132
15.92,13248
15.88,13365
15.89,13481
15.92,13597
15.92,13713
15.93,13829
15.95,13946
15.93,14063
15.92,14179
15.93,14296
15.93,14412
15.91,14527
15.93,14644
15.93,14761
15.91,14877
15.90,14994
15.92,15111
15.88,15227
15.91,15343
15.93,15459
15.93,15575
15.91,15691
15.92,15807
15.93,15923
15.93,16039
