15.68,187
15.74,305
15.74,423
15.77,540
15.79,657
15.78,774
15.81,891
15.84,1007
15.83,1124
15.83,1241
15.84,1358
15.81,1473
15.85,1590
15.88,1706
15.87,1821
15.88,1938
15.88,2055
15.90,2171
15.87,2286
15.90,2403
15.91,2519
15.89,2636
15.87,2751
15.92,2867
15.90,2984
15.94,3100
15.92,3218
15.90,3335
15.89,3451
15.90,3566
15.91,3683
15.90,3799
15.91,3916
15.91,4032
15.91,4148
15.91,4264
15.92,4380
15.92,4496
15.90,4612
15.92,4729
15.96,4845
15.94,4961
15.94,5078
15.95,5194
15.94,5310
15.93,5427
15.92,5543
15.94,5658
15.93,5775
15.94,5892
15.93,6009
15.93,6125
15.97,6242
15.95,6359
15.95,6476
15.97,6593
15.96,6710
15.96,6827
15.97,6944
15.96,7060
15.97,7178
15.95,7295
15.96,7410
15.96,7527
15.98,7644
15.95,7760
15.97,7876
15.98,7994
15.95,8111
15.97,8228
15.97,8344
15.99,8461
15.96,8577
15.99,8694
15.96,8809
15.98,8926
15.98,9043
15.97,9158
15.96,9275
15.98,9392
15.97,9510
15.96,9625
15.97,9742
15.96,9859
15.96,9976
15.97,10093
15.97,10210
15.98,10327
15.98,10445
15.98,10560
15.99,10676
15.98,10794
15.97,10909
15.99,11025
15.98,11146
15.98,11262
15.98,11378
15.99,11498
15.98,11620
15.99,11736
15.99,11853
15.99,11976
15.99,12094
15.98,12213
15.99,12330
15.99,12448
15.99,12564
15.98,12684
15.99,12800
15.99,12917
16.00,13033
15.99,13148
15.99,13265
15.99,13382
15.98,13499
15.98,13616
15.99,13734
15.98,13853
15.99,13971
15.99,14088
15.99,14207
15.98,14322
15.99,14439
16.00,14557
15.99,14674
15.99,14792
15.99,14913
15.99,15034
16.00,15152
15.99,15270
15.99,15398
16.00,15516
16.00,15635
16.00,15750
15.99,15866
16.00,15984
16.01,16106
16.00,16222
16.00,16339
16.00,16454
16.01,16581
16.00,16700
15.99,16817
15.99,16937
16.00,17052
16.01,17174
16.01,17293
16.00,17411
16.01,17540
15.99,17657
16.00,17772
16.00,17887
16.00,18002
16.00,18129
16.01,18244
16.00,18362
16.01,18488
16.01,18609
16.00,18736
16.00,18856
16.00,18973
16.01,19091
16.01,19206
16.00,19328
16.00,19446
16.00,19563
16.00,19679
16.01,19802
16.00,19918
16.01,20038
16.01,20154
16.01,20273
16.00,20389
16.00,20509
16.01,20625
16.01,20746
16.02,20863
16.03,20978
16.01,21097
16.02,21215
16.00,21337
16.00,21461
16.02,21579
16.01,21694
16.00,21815
16.00,21933
16.01,22048
16.01,22164
16.01,22281
16.02,22400
16.01,22516
16.03,22636
16.01,22752
16.01,22869
16.02,22987
16.02,23104
16.01,23221
16.01,23339
16.02,23456
16.03,23572
16.03,23688
16.02,23806
16.02,23921
16.02,24037
16.02,24157
16.02,24274
16.03,24391
16.04,24509
16.01,24625
16.03,24743
16.02,24858
16.03,24975
16.00,25091
16.01,25208
16.01,25325
16.02,25444
16.01,25566
16.02,25681
16.02,25796
16.02,25911
16.02,26031
16.03,26147
16.02,26263
16.01,26379
16.03,26496
16.02,26612
16.02,26727
16.03,26843
16.03,26959
16.02,27075
16.02,27193
16.03,27315
16.03,27431
16.01,27546
16.03,27663
16.03,27779
16.03,27895
16.03,28011
16.01,28127
16.04,28244
16.03,28360
16.04,28476
16.04,28592
16.03,28709
16.03,28827
16.02,28944
16.05,29060
16.03,29177
16.03,29294
16.03,29411
16.04,29528
16.04,29644
16.03,29760
16.02,29876
16.04,29992
16.03,30112
16.04,30228
16.02,30344
16.03,30461
16.06,30577
16.05,30694
16.05,30811
16.03,30928
16.05,31043
16.03,31159
16.05,31276
16.05,31392
16.06,31507
16.04,31624
16.05,31740
16.05,31855
16.04,31972
16.06,32089
16.10,32207
16.04,32323
16.04,32440
16.04,32557
16.06,32675
16.05,32792
16.06,32909
16.04,33026
16.05,33143
16.07,33258
16.07,33375
16.04,33492
16.05,33611
16.04,33732
16.07,33849
16.07,33966
16.07,34083
16.09,34199
16.07,34315
16.07,34432
16.12,34549
16.10,34664
16.06,34781
16.06,34898
16.08,35013
16.06,35131
16.07,35248
16.06,35365
16.06,35481
16.07,35597
16.06,35714
16.08,35831
16.06,35947
16.09,36064
16.06,36181
16.05,36298
16.06,36413
16.07,36530
16.07,36647
16.09,36764
16.08,36881
16.07,36998
16.07,37115
16.08,37231
16.10,37348
16.10,37465
16.08,37582
16.09,37698
16.07,37815
16.10,37932
16.06,38049
16.07,38165
16.08,38283
16.09,38400
16.11,38516
16.12,38631
16.09,38748
16.09,38864
16.12,38980
16.09,39097
16.09,39214
16.11,39330
16.10,39445
16.11,39561
16.07,39677
16.12,39793
16.07,39909
16.08,40025
16.11,40142
16.11,40258
16.08,40374
16.11,40491
16.08,40607
16.13,40723
16.13,40840
16.14,40956
16.09,41071
16.09,41188
16.09,41305
16.10,41423
16.10,41539
16.10,41655
16.12,41772
16.11,41889
16.12,42004
16.16,42120
16.11,42237
16.11,42353
16.11,42470
16.11,42587
16.13,42703
16.13,42818
16.13,42935
16.12,43052
16.12,43168
16.17,43284
16.10,43401
16.12,43517
16.10,43633
16.12,43750
16.13,43866
16.12,43983
16.11,44099
16.11,44215
16.13,44332
16.13,44449
16.14,44564
16.12,44681
16.10,44797
16.12,44912
16.13,45029
16.10,45145
16.10,45261
16.12,45377
16.10,45493
16.09,45610
16.11,45725
16.10,45842
16.12,45958
16.12,46074
16.12,46190
16.10,46307
16.15,46423
16.12,46540
16.14,46655
16.12,46771
16.12,46887
16.11,47002
16.14,47118
16.17,47235
16.14,47351
16.14,47466
16.17,47583
16.16,47699
16.17,47814
16.16,47931
16.14,48047
16.14,48163
16.14,48279
16.16,48396
16.15,48512
16.11,48629
16.16,48745
16.15,48861
16.15,48978
16.14,49094
16.15,49210
16.13,49327
16.14,49443
16.18,49558
16.15,49675
16.16,49791
16.17,49906
16.18,50023
16.18,50139
16.17,50255
16.18,50371
16.18,50488
16.18,50604
