# Mon Jun 10 17:46:04 2019
abstime,time_stamp,volt,curr,pf,mul
1560213964238,0.079,122.1,0.00422,0.377,0.194253774
1560213964286,0.127,122.1,0.00422,0.377,0.194253774
1560213964341,0.182,122.1,0.00423,0.376,0.194197608
1560213964387,0.228,122.1,0.00423,0.376,0.194197608
1560213964432,0.273,122.1,0.00423,0.376,0.194197608
1560213964477,0.318,122.1,0.00423,0.376,0.194197608
1560213964540,0.381,122.1,0.00424,0.378,0.195692112
1560213964586,0.427,122.1,0.00424,0.378,0.195692112
1560213964631,0.472,122.1,0.00424,0.378,0.195692112
1560213964677,0.518,122.1,0.00424,0.378,0.195692112
1560213964741,0.582,122.1,0.00424,0.376,0.194656704
1560213964787,0.628,122.1,0.00424,0.376,0.194656704
1560213964833,0.674,122.1,0.00424,0.376,0.194656704
1560213964879,0.72,122.1,0.00424,0.376,0.194656704
1560213964941,0.782,122.1,0.00425,0.374,0.19407795
1560213964987,0.828,122.1,0.00425,0.374,0.19407795
1560213965033,0.874,122.1,0.00425,0.374,0.19407795
1560213965080,0.921,122.1,0.00425,0.374,0.19407795
1560213965141,0.982,122.1,0.00423,0.372,0.192131676
1560213965187,1.028,122.1,0.00423,0.372,0.192131676
1560213965233,1.074,122.1,0.00423,0.372,0.192131676
1560213965279,1.12,122.1,0.00423,0.372,0.192131676
1560213965340,1.181,122.1,0.00429,0.376,0.196952184
1560213965386,1.227,122.1,0.00429,0.376,0.196952184
1560213965432,1.273,122.1,0.00429,0.376,0.196952184
1560213965478,1.319,122.1,0.00429,0.376,0.196952184
1560213965540,1.381,122.1,0.00426,0.376,0.195574896
1560213965587,1.428,122.1,0.00426,0.376,0.195574896
1560213965633,1.474,122.1,0.00426,0.376,0.195574896
1560213965679,1.52,122.1,0.00426,0.376,0.195574896
1560213965740,1.581,122.1,0.00421,0.378,0.194307498
1560213965786,1.627,122.1,0.00421,0.378,0.194307498
1560213965832,1.673,122.1,0.00421,0.378,0.194307498
1560213965878,1.719,122.1,0.00421,0.378,0.194307498
1560213965941,1.782,122.1,0.00425,0.378,0.19615365
1560213965987,1.828,122.1,0.00425,0.378,0.19615365
1560213966033,1.874,122.1,0.00425,0.378,0.19615365
1560213966079,1.92,122.1,0.00425,0.378,0.19615365
1560213966140,1.981,122.1,0.00424,0.375,0.194139
1560213966186,2.027,122.1,0.00424,0.375,0.194139
1560213966232,2.073,122.1,0.00424,0.375,0.194139
1560213966279,2.12,122.1,0.00424,0.375,0.194139
1560213966341,2.182,122.1,0.00423,0.377,0.194714091
1560213966387,2.228,122.1,0.00423,0.377,0.194714091
1560213966433,2.274,122.1,0.00423,0.377,0.194714091
1560213966479,2.32,122.1,0.00423,0.377,0.194714091
1560213966540,2.381,122.1,0.00425,0.375,0.194596875
1560213966586,2.427,122.1,0.00425,0.375,0.194596875
1560213966632,2.473,122.1,0.00425,0.375,0.194596875
1560213966679,2.52,122.1,0.00425,0.375,0.194596875
1560213966740,2.581,122.1,0.00427,0.376,0.196033992
1560213966786,2.627,122.1,0.00427,0.376,0.196033992
