15.22,187
15.23,304
15.31,422
15.32,539
15.30,657
15.31,774
15.35,892
15.36,1009
15.34,1126
15.36,1244
15.40,1362
15.43,1478
15.38,1596
15.42,1714
15.47,1831
15.43,1948
15.45,2066
15.49,2183
15.47,2301
15.46,2418
15.49,2535
15.45,2653
15.47,2771
15.42,2887
15.46,3005
15.43,3123
15.45,3240
15.48,3357
15.49,3475
15.48,3593
15.49,3711
15.50,3829
15.49,3945
15.55,4063
15.57,4181
15.50,4298
15.52,4415
15.57,4533
15.53,4650
15.60,4768
15.62,4885
15.62,5002
15.63,5120
15.66,5238
15.62,5354
15.65,5472
15.61,5590
15.64,5708
15.63,5825
15.62,5943
15.68,6060
15.62,6178
15.65,6295
15.67,6412
15.64,6530
15.63,6648
15.71,6765
15.67,6883
15.67,7001
15.70,7118
15.69,7235
15.68,7353
15.71,7471
15.66,7589
15.69,7706
15.73,7824
15.70,7942
15.71,8060
15.69,8177
15.68,8294
15.71,8412
15.74,8529
15.70,8645
15.72,8763
15.70,8881
15.72,8998
15.76,9115
15.71,9232
15.70,9349
15.69,9467
15.71,9584
15.72,9701
15.76,9819
15.71,9936
15.79,10052
15.72,10169
15.72,10286
15.71,10403
15.73,10520
15.72,10637
15.72,10754
15.72,10872
15.77,10989
15.74,11106
15.80,11224
15.71,11341
15.76,11457
15.78,11574
15.76,11691
15.78,11808
15.78,11925
15.79,12042
15.75,12159
15.76,12277
15.80,12393
15.80,12509
15.77,12626
15.75,12742
15.77,12859
15.78,12976
15.80,13094
15.83,13209
15.79,13326
15.82,13443
15.79,13559
15.79,13675
15.78,13792
15.80,13909
15.84,14026
15.78,14142
15.83,14259
15.81,14376
15.78,14492
15.78,14609
15.83,14726
15.83,14843
15.83,14959
15.83,15077
15.84,15194
15.85,15310
15.83,15426
15.86,15543
15.86,15659
15.86,15775
15.85,15891
15.85,16007
15.87,16123
15.85,16239
15.86,16355
15.86,16471
15.87,16588
15.85,16703
15.87,16819
15.87,16936
15.84,17051
15.88,17167
15.85,17284
15.87,17400
15.90,17515
15.91,17632
15.86,17748
15.86,17863
15.86,17980
15.87,18097
15.86,18213
15.85,18329
15.89,18445
15.89,18561
15.89,18678
15.90,18793
15.86,18909
15.89,19026
15.91,19141
15.90,19258
15.87,19375
15.90,19492
15.87,19607
15.90,19724
15.88,19840
15.87,19956
15.89,20072
15.92,20189
15.92,20305
15.84,20421
15.91,20538
15.91,20654
15.87,20771
15.92,20887
15.92,21003
15.92,21120
15.92,21237
15.90,21352
15.92,21469
15.93,21585
15.91,21701
15.91,21818
15.87,21934
15.88,22050
15.92,22166
15.91,22283
15.86,22399
15.90,22516
15.93,22631
15.93,22747
15.92,22864
15.90,22979
15.90,23096
15.92,23212
