15.02,187
15.01,306
15.01,425
15.02,540
15.03,656
15.06,773
15.03,891
15.08,1007
15.07,1123
15.08,1240
15.05,1356
15.10,1471
15.15,1588
15.08,1704
15.12,1819
15.09,1936
15.10,2053
15.09,2169
15.14,2285
15.14,2402
15.17,2518
15.17,2635
15.15,2751
15.14,2867
15.13,2984
15.19,3100
15.19,3217
15.16,3334
15.20,3451
15.20,3566
15.21,3683
15.21,3800
15.15,3917
15.21,4033
15.22,4150
15.20,4267
15.22,4384
15.24,4500
15.23,4617
15.27,4735
15.27,4852
15.26,4968
15.35,5086
15.31,5204
15.28,5322
15.30,5439
15.30,5557
15.26,5674
15.27,5792
15.34,5909
15.34,6027
15.38,6145
15.31,6263
15.37,6380
15.36,6498
15.34,6616
15.32,6734
15.36,6851
15.31,6969
15.40,7086
15.41,7204
15.38,7321
15.35,7439
15.38,7557
15.43,7675
15.41,7792
15.40,7910
15.42,8028
15.40,8146
15.46,8262
15.46,8380
15.46,8498
15.48,8615
15.46,8732
15.44,8850
15.44,8967
15.44,9085
15.48,9202
15.47,9319
15.45,9437
15.50,9555
15.47,9671
15.46,9789
15.56,9907
15.52,10024
15.49,10141
15.53,10259
15.50,10376
15.55,10494
15.53,10612
15.49,10728
15.51,10846
15.48,10964
15.54,11080
15.48,11198
15.53,11316
15.57,11433
15.56,11551
15.52,11668
15.57,11785
15.52,11903
15.55,12021
15.61,12137
15.61,12255
15.57,12373
15.58,12490
15.58,12607
15.56,12725
15.53,12842
15.53,12960
15.55,13077
15.63,13194
15.61,13312
15.65,13430
15.65,13546
15.63,13664
15.59,13782
15.61,13899
15.62,14016
15.63,14134
15.64,14251
15.72,14369
15.65,14486
15.68,14604
15.65,14722
15.67,14840
15.68,14956
15.65,15074
15.65,15192
15.62,15309
15.58,15426
15.62,15544
15.68,15662
15.69,15779
15.71,15896
15.68,16013
15.67,16130
15.65,16248
15.69,16364
15.67,16481
15.67,16599
15.68,16716
15.66,16832
15.68,16949
15.68,17066
15.72,17183
15.66,17299
15.69,17417
15.71,17534
15.69,17652
15.69,17768
15.69,17885
15.71,18003
15.71,18120
15.70,18237
15.71,18355
15.75,18473
15.75,18589
15.74,18706
15.76,18823
15.73,18940
15.72,19057
15.74,19174
15.72,19291
15.73,19409
15.73,19525
15.72,19642
15.71,19760
15.77,19878
15.77,19993
15.79,20111
15.75,20228
15.77,20345
15.78,20462
15.72,20579
15.76,20696
15.79,20814
15.80,20930
15.78,21047
15.79,21164
15.76,21281
15.74,21397
15.78,21515
15.81,21632
15.79,21749
15.76,21865
15.84,21983
15.81,22100
15.82,22216
15.81,22333
15.84,22450
15.81,22567
15.83,22683
15.80,22800
15.80,22917
15.75,23034
15.81,23150
15.82,23266
15.85,23383
15.82,23500
15.84,23615
15.83,23732
15.80,23849
15.81,23964
15.85,24081
15.83,24198
15.82,24314
15.83,24430
15.84,24547
15.85,24663
15.84,24780
15.80,24896
15.82,25012
15.86,25129
15.85,25245
15.84,25362
15.85,25479
15.85,25596
15.82,25712
15.85,25829
15.88,25946
15.87,26063
15.86,26179
15.84,26296
15.87,26412
15.85,26529
15.89,26644
15.89,26760
15.86,26877
15.84,26993
15.84,27109
15.89,27226
15.85,27343
15.86,27458
15.88,27575
15.91,27692
15.89,27808
15.91,27924
15.88,28041
15.88,28157
15.87,28273
15.87,28390
15.91,28506
15.88,28623
15.90,28739
15.89,28855
15.93,28972
15.88,29088
15.86,29203
15.89,29320
15.89,29437
15.86,29552
15.90,29669
15.89,29786
15.86,29902
15.90,30018
15.89,30134
15.92,30250
15.86,30367
15.88,30483
15.89,30599
15.92,30715
15.90,30831
15.90,30947
15.93,31063
15.90,31179
15.92,31294
15.90,31410
15.91,31527
15.91,31642
15.92,31758
15.88,31874
15.90,31990
15.90,32105
15.90,32222
15.89,32339
15.90,32454
15.93,32571
15.91,32687
15.93,32803
15.91,32919
15.90,33035
15.91,33151
15.92,33266
15.93,33382
15.93,33498
15.92,33615
15.92,33730
15.95,33846
15.92,33962
15.92,34077
15.93,34193
15.91,34309
15.94,34425
15.93,34540
15.94,34657
15.94,34773
15.93,34888
15.97,35005
15.93,35122
15.95,35238
15.92,35354
15.92,35470
15.93,35586
15.95,35703
15.96,35819
15.93,35935
15.94,36052
15.94,36167
15.96,36283
15.95,36401
15.93,36517
15.96,36632
15.96,36750
15.95,36869
15.96,36985
15.95,37101
15.95,37219
15.96,37335
15.95,37452
15.97,37568
15.96,37685
15.98,37803
15.96,37921
15.94,38036
15.96,38152
15.96,38269
15.96,38384
15.96,38502
15.97,38619
15.95,38736
15.97,38852
15.98,38969
15.97,39088
15.95,39205
15.97,39321
