15.61,187
15.65,305
15.69,423
15.70,540
15.74,658
15.72,775
15.74,893
15.79,1010
15.83,1127
15.81,1244
15.82,1361
15.83,1476
15.83,1593
15.80,1710
15.87,1826
15.86,1942
15.82,2060
15.88,2177
15.89,2294
15.87,2410
15.90,2527
15.86,2644
15.88,2760
15.86,2876
15.85,2993
15.88,3110
15.85,3225
15.89,3342
15.87,3458
15.86,3575
15.91,3691
15.90,3808
15.93,3925
15.91,4042
15.89,4158
15.92,4274
15.90,4391
15.95,4506
15.93,4622
15.90,4739
15.85,4856
15.88,4972
15.93,5089
15.91,5205
15.92,5320
15.94,5437
15.94,5553
15.95,5670
15.94,5786
15.94,5903
15.93,6019
15.93,6137
15.94,6252
15.95,6368
15.96,6486
15.96,6605
15.94,6721
15.94,6838
15.93,6955
15.95,7073
15.95,7190
15.95,7307
15.96,7424
15.95,7541
15.96,7657
15.97,7775
15.95,7893
15.96,8010
15.95,8126
15.98,8242
15.97,8361
15.97,8477
15.96,8595
15.97,8713
15.96,8830
15.96,8946
15.96,9063
15.98,9181
15.97,9301
