15.08,187
15.06,304
15.09,421
15.08,537
15.11,653
15.11,769
15.06,886
15.07,1002
15.11,1118
15.12,1235
15.08,1351
15.09,1467
15.10,1584
15.10,1702
15.10,1817
15.09,1934
15.08,2050
15.09,2166
15.08,2282
15.08,2398
15.11,2514
15.10,2630
15.10,2746
15.10,2862
15.11,2979
15.13,3094
15.11,3210
15.15,3327
15.13,3444
15.13,3559
15.12,3676
15.16,3792
15.11,3907
15.14,4024
15.14,4141
15.17,4257
15.13,4373
15.14,4490
15.15,4607
15.16,4724
15.14,4840
15.17,4957
15.14,5074
15.21,5190
15.18,5307
15.15,5424
15.16,5541
15.18,5656
15.15,5773
15.16,5890
15.17,6006
15.14,6122
15.16,6239
15.18,6356
15.14,6472
15.13,6589
15.16,6705
15.12,6822
15.13,6938
15.18,7054
15.18,7171
15.15,7288
15.16,7403
15.16,7521
15.18,7638
15.19,7754
15.20,7870
15.17,7987
15.17,8104
15.18,8219
15.16,8336
15.20,8452
15.18,8568
15.16,8684
15.22,8801
15.16,8918
15.22,9035
15.23,9151
15.22,9268
15.20,9385
15.26,9501
15.29,9618
15.24,9736
15.24,9854
15.25,9970
15.23,10088
15.24,10206
15.24,10323
15.24,10439
15.23,10556
15.22,10673
15.27,10790
15.22,10906
15.27,11022
15.22,11140
15.22,11257
15.24,11373
15.21,11491
15.28,11608
15.31,11725
15.24,11842
15.26,11959
15.26,12075
15.26,12193
15.28,12310
15.31,12427
15.29,12545
15.29,12663
15.28,12779
15.28,12897
15.32,13015
15.32,13132
15.29,13249
15.28,13366
15.33,13483
15.28,13601
15.36,13718
15.33,13835
15.37,13953
15.32,14071
15.31,14187
15.35,14305
15.35,14423
15.34,14540
15.34,14657
15.26,14775
15.36,14892
15.33,15010
15.36,15127
15.33,15244
15.37,15362
15.37,15480
15.35,15596
15.34,15713
15.34,15831
15.34,15949
15.35,16065
15.37,16183
15.41,16301
15.42,16418
15.41,16535
15.42,16653
15.36,16770
