time,freq,util
.081608750,1200000,33.3333
.186874166,1200000,35.7143
.288247291,1200000,28.9474
.388017916,1200000,29.7297
.487803177,1200000,27.027
.588008437,1200000,33.3333
.688113177,1200000,30.7692
.789124427,1200000,32.5
.889298385,1200000,33.3333
.989517916,1200000,32.5
1.089913593,1200000,32.5
1.190155833,1200000,30.7692
1.290644739,1200000,33.3333
1.391200885,1200000,30.7692
1.491338697,1200000,35.7143
1.592400885,1200000,28.9474
1.692517239,1200000,33.3333
1.793556822,1200000,28.9474
1.893489843,1200000,30.7692
1.993180416,1200000,31.5789
2.093640468,1200000,30.7692
2.193689322,1200000,27.027
2.293734530,1200000,27.7778
2.393556770,1200000,28.9474
2.493393280,1200000,31.5789
2.593178176,1200000,32.5
2.692908540,1200000,33.3333
2.792709374,1200000,30.7692
2.892649947,1200000,31.5789
2.992146405,1200000,32.5
3.091992186,1200000,33.3333
3.192222342,1200000,28.9474
3.293633384,1200000,30.7692
3.393234426,1200000,35
3.493123748,1200000,32.5
3.592850936,1200000,30.7692
3.692794790,1200000,31.5789
3.792733800,1200000,32.5
3.892472655,1200000,36.5854
3.992336717,1200000,30.7692
4.091808280,1200000,31.5789
4.191796404,1200000,30.7692
4.291631196,1200000,33.3333
4.391846456,1200000,28.9474
4.491793331,1200000,30.7692
4.592045779,1200000,33.3333
4.692541613,1200000,30.7692
4.792755363,1200000,32.5
4.892533488,1200000,36.5854
4.992549633,1200000,33.3333
5.093886456,1200000,32.5
5.193763592,1200000,29.7297
5.293919164,1200000,27.027
5.394048696,1200000,28.9474
5.493893175,1200000,27.7778
5.593646612,1200000,27.027
5.694259060,1200000,33.3333
5.793902446,1200000,28.9474
5.894192706,1200000,27.027
5.994863643,1200000,36.5854
6.094715622,1200000,32.5
6.195195310,1200000,35.7143
6.296458800,1200000,35
6.396727237,1200000,30.7692
6.496608279,1200000,32.5
6.596848279,1200000,31.5789
6.696915258,1200000,30.7692
6.796916612,1200000,30.7692
6.897791976,1200000,32.5
6.999262080,1200000,32.5
7.099634945,1200000,33.3333
7.199960674,1200000,30.7692
7.300592028,1200000,32.5
7.400389268,1200000,33.3333
7.500652497,1200000,32.5
7.600398695,1200000,33.3333
7.701123434,1200000,32.5
7.801346299,1200000,35.7143
7.901229632,1200000,35
8.001556091,1200000,34.1463
8.102088226,1200000,28.9474
8.202878070,1200000,30.7692
8.303190049,1200000,33.3333
8.403090674,1200000,35.7143
8.503169580,1200000,34.1463
8.603718174,1200000,28.9474
8.703683851,1200000,29.7297
8.803830986,1200000,27.027
8.903846819,1200000,29.7297
9.003880778,1200000,28.9474
9.104060465,1200000,27.027
9.204489111,1200000,31.5789
9.305298903,1200000,35.7143
9.405470152,1200000,34.1463
9.505606194,1200000,33.3333
9.605103173,1200000,32.5
9.705221402,1200000,36.5854
9.805104371,1200000,37.2093
9.904834996,1200000,33.3333
10.005781402,1200000,32.5
10.107273329,1200000,33.3333
10.207450621,1200000,31.5789
10.307129319,1200000,32.5
10.407276038,1200000,34.1463
10.507988590,1200000,29.7297
10.608198381,1200000,30.7692
10.708312704,1200000,30.7692
10.809891142,1200000,29.7297
10.909824996,1200000,28.9474
11.010447183,1200000,32.5
11.111052548,1200000,31.5789
11.211047235,1200000,34.1463
11.311258850,1200000,32.5
11.411151402,1200000,35
11.511084370,1200000,34.1463
11.611252443,1200000,33.3333
11.711520360,1200000,32.5
11.812164006,1200000,30.7692
11.912191558,1200000,31.5789
12.012713745,1200000,34.1463
12.112857079,1200000,32.5
12.213321401,1200000,32.5
12.314690568,1200000,31.5789
12.415225568,1200000,32.5
12.514777860,1200000,32.5
12.614435412,1200000,29.7297
12.714736297,1200000,34.1463
12.814879266,1200000,30.7692
12.914478901,1200000,29.7297
13.014647026,1200000,35.7143
13.114617911,1200000,31.5789
13.214764526,1200000,32.5
13.314611088,1200000,31.5789
13.414669005,1200000,32.5
13.514686818,1200000,34.1463
13.614861609,1200000,31.5789
13.714922703,1200000,30.7692
13.815870463,1200000,35
13.916261453,1200000,28.9474
14.016574369,1200000,32.5
14.116491401,1200000,32.5
14.216544890,1200000,33.3333
14.316748901,1200000,30.7692
14.417325151,1200000,34.1463
14.517233015,1200000,31.5789
14.617567182,1200000,28.9474
14.717889473,1200000,28.9474
14.818104942,1200000,29.7297
14.918365567,1200000,32.5
15.018909317,1200000,30.7692
15.123955879,1200000,33.3333
15.225328536,1200000,32.5
15.325791244,1200000,34.1463
15.426094265,1200000,29.7297
15.526489317,1200000,32.5
15.627590150,1200000,30.7692
15.727478483,1200000,27.7778
15.827471296,1200000,27.027
15.927432494,1200000,30.7692
16.027429785,1200000,31.5789
16.127894212,1200000,27.027
16.228139577,1200000,32.5
16.328182910,1200000,33.3333
16.428658796,1200000,30.7692
16.528233796,1200000,30.7692
16.628546816,1200000,33.3333
16.729315566,1200000,32.5
16.829188118,1200000,35
16.928529316,1200000,30.7692
17.028167129,1200000,35
17.128309108,1200000,28.9474
17.228002806,1200000,29.7297
17.328063170,1200000,28.9474
17.429333222,1200000,30.7692
17.529085879,1200000,32.5
17.630021608,1200000,33.3333
17.730356816,1200000,34.1463
17.829732181,1200000,30.7692
17.930152753,1200000,35
18.029961035,1200000,32.5
18.130035722,1200000,29.7297
18.230443066,1200000,28.9474
18.330335722,1200000,33.3333
18.431389368,1200000,30.7692
18.531587232,1200000,32.5
18.632138482,1200000,32.5
18.732535149,1200000,34.1463
18.832650253,1200000,33.3333
18.932933118,1200000,32.5
19.033746815,1200000,30.7692
19.134512232,1200000,27.027
19.234648170,1200000,31.5789
19.334745565,1200000,32.5
19.435476555,1200000,32.5
19.535281763,1200000,33.3333
19.635137597,1200000,34.1463
19.737636346,1200000,32.5
19.837352544,1200000,28.9474
19.937726711,1200000,28.9474
20.038615044,1200000,29.7297
20.140105461,1200000,34.1463
20.241266398,1200000,30.7692
20.341469992,1200000,33.3333
20.441874523,1200000,30.7692
20.542064523,1200000,30.7692
20.642333586,1200000,29.7297
20.742407440,1200000,32.5
20.842529731,1200000,32.5
20.942980200,1200000,33.3333
21.043553325,1200000,34.1463
21.143679158,1200000,30.7692
21.244799002,1200000,31.5789
