time,freq,util
.086766771,1200000,38.2353
.192969739,1200000,34.1463
.300403073,1200000,34.8837
.405863646,1200000,34.1463
.510948437,1200000,34.1463
.617817656,1200000,32.5
.724666666,1200000,34.8837
.830799270,1200000,30.7692
.936226614,1200000,32.5
1.042822708,1200000,34.8837
1.148442552,1200000,37.2093
1.252321562,1200000,32.5
1.360470364,1200000,34.8837
1.465207968,1200000,34.1463
1.568267551,1200000,34.1463
1.672156145,1200000,30.7692
1.776300833,1200000,34.1463
1.881998958,1200000,33.3333
1.985215155,1200000,35.7143
2.085889218,1200000,32.5
2.194103489,1200000,31.7073
2.300090520,1200000,34.1463
2.407316926,1200000,31.7073
2.510270051,1200000,30.7692
2.611090780,1200000,30.7692
2.711141822,1200000,33.3333
2.813571874,1200000,32.5
2.919940676,1200000,34.8837
3.025901353,1200000,34.1463
3.130800884,1200000,32.5
3.237505259,1200000,34.8837
3.342787759,1200000,30.7692
3.447812134,1200000,38.6364
3.552604842,1200000,30.7692
3.660175207,1200000,41.3043
3.766563176,1200000,32.5
3.873417342,1200000,30
3.978883644,1200000,32.5
4.083945415,1200000,30.7692
4.188846040,1200000,34.1463
4.295580155,1200000,33.3333
4.401554321,1200000,32.5
4.505868175,1200000,35
4.609137498,1200000,30.7692
4.714015467,1200000,32.5
4.819731665,1200000,32.5
4.925870779,1200000,34.8837
5.034731613,1200000,32.5581
5.142389581,1200000,37.2093
5.246310571,1200000,37.2093
5.352595206,1200000,30.7692
5.459453592,1200000,36.3636
5.564624998,1200000,32.5
5.670461248,1200000,35.7143
5.775853331,1200000,34.1463
5.881037914,1200000,35.7143
5.986731091,1200000,30.7692
6.093251612,1200000,30
6.196845935,1200000,35
6.302370466,1200000,31.7073
6.407425050,1200000,38.6364
6.514459060,1200000,30.7692
6.621403383,1200000,37.7778
6.726183747,1200000,32.5
6.831310258,1200000,35.7143
6.936828331,1200000,34.8837
7.042574372,1200000,32.5
7.148386872,1200000,37.7778
7.254997237,1200000,30
7.359646351,1200000,36.5854
7.463707393,1200000,28.9474
7.569411247,1200000,32.5
7.676218851,1200000,37.7778
7.782366143,1200000,32.5
7.885300101,1200000,35.7143
7.989808486,1200000,33.3333
8.094525830,1200000,30.7692
8.199604007,1200000,35
8.304656403,1200000,28.9474
8.408497653,1200000,35.7143
8.514085986,1200000,32.5
8.618754788,1200000,38.6364
8.724043695,1200000,32.5
8.831876247,1200000,31.7073
8.941618017,1200000,38.6364
9.049600674,1200000,34.1463
9.156698486,1200000,33.3333
9.263332809,1200000,34.1463
9.372408173,1200000,37.2093
9.478883746,1200000,35.7143
9.581607236,1200000,32.5
9.688960465,1200000,31.7073
9.796101142,1200000,34.1463
9.901274944,1200000,34.1463
10.005957444,1200000,35.7143
10.113339423,1200000,31.7073
10.217102444,1200000,32.5
10.321588798,1200000,38.0952
10.427678642,1200000,36.3636
10.532255829,1200000,32.5
10.636502496,1200000,36.3636
10.741345152,1200000,30.7692
10.845659319,1200000,33.3333
10.948831715,1200000,33.3333
11.054565100,1200000,30
11.158930152,1200000,35
11.265086037,1200000,31.7073
11.371338121,1200000,31.7073
11.476154579,1200000,34.1463
11.582138693,1200000,28.9474
11.684757391,1200000,31.7073
11.789989162,1200000,34.1463
11.897609943,1200000,28.2051
12.002375672,1200000,30.7692
12.108279579,1200000,36.3636
12.212051402,1200000,34.1463
12.315507495,1200000,35.7143
12.419238329,1200000,34.1463
12.523056766,1200000,30.7692
12.630661974,1200000,40
12.737324683,1200000,33.3333
12.843527651,1200000,30
12.946756401,1200000,34.1463
13.050362495,1200000,32.5
13.156315464,1200000,28.2051
13.260901349,1200000,32.5
13.364520464,1200000,30.7692
13.467511349,1200000,39.5349
13.572055307,1200000,31.7073
13.676133953,1200000,34.1463
13.781478380,1200000,35.7143
13.885869734,1200000,34.1463
13.991093745,1200000,34.1463
14.095094370,1200000,33.3333
14.199876297,1200000,34.1463
14.303109109,1200000,32.5
14.407140255,1200000,35.7143
14.511499578,1200000,34.1463
14.614708171,1200000,30.7692
14.717705463,1200000,34.1463
14.821501088,1200000,34.1463
14.925882390,1200000,31.7073
15.034390046,1200000,30
15.140350880,1200000,34.8837
15.243985723,1200000,30.7692
15.349692598,1200000,33.3333
15.452118952,1200000,30.7692
15.557257390,1200000,37.7778
15.662447650,1200000,32.5
15.765367598,1200000,35.7143
