time,freq,util
.097704791,1200000,61.5385
.209637291,1200000,54.7619
.321432656,1200000,59.5745
.430871302,1200000,58.1395
.545426770,1200000,56.8182
.657528749,1200000,55.814
.769886562,1200000,56.8182
.886028437,1200000,53.4884
1.002747551,1200000,58.6957
1.117580624,1200000,55.5556
1.234854791,1200000,58.3333
1.352587187,1200000,55.814
1.463630676,1200000,47.8261
1.565698541,1200000,32.5
1.668121926,1200000,28.9474
1.770670572,1200000,31.7073
1.873104947,1200000,30.7692
1.975372916,1200000,31.7073
2.078041561,1200000,32.5
2.180361874,1200000,32.5
2.282364686,1200000,32.5
2.385182811,1200000,28.2051
2.488032499,1200000,32.5
2.590153645,1200000,31.7073
2.692640624,1200000,34.1463
2.795449165,1200000,30
2.898511196,1200000,32.5
3.000994269,1200000,30
3.102763644,1200000,30.7692
3.205509842,1200000,30
3.308681561,1200000,30.7692
3.411003071,1200000,30
3.513070311,1200000,30.7692
3.616117655,1200000,32.5
3.717976873,1200000,30.7692
3.819760519,1200000,31.7073
3.921633175,1200000,34.1463
4.025730779,1200000,32.5
4.128314217,1200000,30
4.231026613,1200000,30.7692
4.332952758,1200000,30
4.435737967,1200000,30.7692
4.538374685,1200000,30
4.640553019,1200000,32.5
4.742336144,1200000,34.1463
4.845105831,1200000,28.2051
4.947681508,1200000,30.7692
5.067895831,1200000,36.7347
5.170296508,1200000,37.2093
5.272456768,1200000,31.7073
5.375139373,1200000,30.7692
5.477572914,1200000,30
5.579863748,1200000,35.7143
5.682399633,1200000,34.8837
5.785277862,1200000,28.9474
5.887682654,1200000,32.5
5.989117341,1200000,31.7073
6.091657393,1200000,32.5
6.193856716,1200000,30.7692
6.296567341,1200000,33.3333
6.398757810,1200000,30.7692
6.501174164,1200000,30
6.603565987,1200000,32.5
6.706405101,1200000,34.1463
6.808593695,1200000,28.2051
6.910970830,1200000,30.7692
7.012957080,1200000,30.7692
7.115563643,1200000,30
7.217584945,1200000,30.7692
7.319386820,1200000,34.1463
7.421605934,1200000,31.7073
7.523635257,1200000,32.5
7.625952913,1200000,32.5
7.728582497,1200000,28.2051
7.830978643,1200000,30.7692
7.932636455,1200000,28.9474
8.035538434,1200000,30
8.138389840,1200000,32.5
8.240394944,1200000,34.1463
8.342713434,1200000,31.7073
8.448132028,1200000,33.3333
8.572434840,1200000,56.8627
8.680590673,1200000,35.7143
8.782258798,1200000,35.7143
8.885468642,1200000,30
8.988182288,1200000,30.7692
9.090922913,1200000,34.8837
9.193169215,1200000,30.7692
9.295690569,1200000,31.7073
9.399045413,1200000,30.7692
9.501306663,1200000,33.3333
9.608425725,1200000,31.7073
9.712760152,1200000,33.3333
9.816198173,1200000,33.3333
9.919669527,1200000,28.9474
10.032269527,1200000,35.5556
10.135081662,1200000,29.7297
10.237501662,1200000,30
10.339546350,1200000,32.5
10.441368485,1200000,34.1463
10.543212027,1200000,30.7692
10.645276454,1200000,31.7073
10.747693641,1200000,30.7692
10.849990933,1200000,35.7143
10.951478641,1200000,34.8837
11.053721402,1200000,30.7692
11.156101297,1200000,34.1463
11.258635568,1200000,28.9474
11.360836193,1200000,30
11.462596402,1200000,32.5
11.565465672,1200000,30.7692
11.668454787,1200000,30
11.770476401,1200000,34.1463
11.872581870,1200000,33.3333
11.975556558,1200000,30.7692
12.078225620,1200000,30.7692
12.180553224,1200000,31.7073
12.282591662,1200000,32.5
12.385055307,1200000,26.3158
12.487314474,1200000,30.7692
12.588876870,1200000,30.7692
12.691387911,1200000,34.1463
12.793392130,1200000,30.7692
12.895774266,1200000,31.7073
12.998209422,1200000,32.5
13.100627911,1200000,34.1463
13.202783068,1200000,30
13.305386765,1200000,30.7692
13.407475776,1200000,32.5
13.515489734,1200000,36.3636
13.617776036,1200000,31.7073
13.720147234,1200000,32.5
13.822235880,1200000,34.1463
13.924811505,1200000,30
14.027035151,1200000,30.7692
14.129827703,1200000,30.7692
14.232262442,1200000,34.1463
14.334257859,1200000,30
14.436198536,1200000,32.5
14.538266244,1200000,32.5
14.641245307,1200000,32.5
14.747169421,1200000,31.7073
14.849331088,1200000,30.7692
14.951870984,1200000,33.3333
15.066584369,1200000,34.0909
15.168139786,1200000,30.7692
15.270327858,1200000,35.7143
15.372121817,1200000,37.2093
15.474387338,1200000,28.9474
15.576289212,1200000,34.1463
15.678722337,1200000,32.5
15.780636817,1200000,30
15.882655098,1200000,32.5
15.984701348,1200000,27.027
16.086630879,1200000,30
16.188621191,1200000,32.5
16.290687337,1200000,30.7692
16.392802233,1200000,30.7692
16.495028795,1200000,30
16.597219264,1200000,32.5
16.699295775,1200000,30.7692
16.801264056,1200000,31.7073
16.903115410,1200000,30.7692
17.005221972,1200000,32.5
17.107120983,1200000,30.7692
17.211392181,1200000,34.8837
17.313837910,1200000,30
17.416248639,1200000,32.5
17.518285930,1200000,28.9474
17.620437285,1200000,30
17.722971972,1200000,30.7692
17.825380774,1200000,30.7692
17.927076399,1200000,30.7692
18.028798170,1200000,31.7073
