idle,1.022994,6.028048
turn_on,7.029235,7.135053
turn_on_idle,7.135169,12.140232
connect,18.146999,18.221605
connect_idle,18.221673,23.226728
set_bw,24.227875,24.405001
200,28.409299,28.409478
200,32.413668,32.413807
200,36.417979,36.418099
200,40.422272,40.422412
200,44.426582,44.426719
500,48.430961,48.431115
500,52.435284,52.435424
500,56.439596,56.439699
500,60.443871,60.444007
500,64.448175,64.448350
1000,68.452590,68.452730
1000,72.456900,72.457036
1000,76.461199,76.461316
1000,80.465474,80.465607
1000,84.469774,84.469908
2000,88.474132,88.474303
2000,92.478474,92.478632
2000,96.482800,96.482957
2000,100.487124,100.487283
2000,104.491447,104.491604
5000,108.495996,108.496176
5000,112.500377,112.500554
5000,116.504766,116.504946
5000,120.509153,120.509333
5000,124.513544,124.513723
10000,128.518134,128.518365
10000,132.522567,132.522756
10000,136.526967,136.527156
10000,140.531367,140.531556
10000,144.535772,144.535960
20000,148.540367,148.540569
20000,152.544777,152.544975
20000,156.549193,156.549388
20000,160.553602,160.553801
20000,164.558012,164.558212
50000,168.562694,168.562932
50000,172.567149,172.567367
50000,176.571571,176.571806
50000,180.576029,180.576263
50000,184.580486,184.580730
100000,188.585231,188.805628
100000,192.809816,192.929534
100000,196.933710,196.934017
100000,200.938242,200.938606
100000,204.942831,204.943135
200000,208.947875,209.640141
200000,213.644328,214.354833
200000,218.359017,219.164816
200000,223.169009,223.863242
200000,227.867426,228.559825
500000,232.564933,235.934467
500000,239.938657,243.160453
500000,247.164641,250.390337
500000,254.394528,257.612383
500000,261.616583,264.869058
1000000,268.875143,276.754823
1000000,280.759007,288.574626
1000000,292.578814,300.636261
1000000,304.640447,312.505305
1000000,316.509494,324.315957
2000000,328.323903,344.730428
2000000,348.734616,365.071084
2000000,369.075272,385.489830
2000000,389.494028,405.874958
2000000,409.879141,426.215732
5000000,430.229235,473.075988
5000000,477.080182,520.115304
5000000,524.119498,566.825279
5000000,570.829473,613.515251
5000000,617.519429,660.202561
