     6.609357237,11214,,cache-misses,801121929,100.00,,
     6.809640778,9092723,,instructions,801123803,100.00,,
     6.809640778,24266,,cache-misses,801122231,100.00,,
     7.009973226,8403863,,instructions,801130856,100.00,,
     7.009973226,11484,,cache-misses,801128243,100.00,,
     7.210228018,8324857,,instructions,801127878,100.00,,
     7.210228018,10334,,cache-misses,801125194,100.00,,
     7.410475570,8305774,,instructions,801124281,100.00,,
     7.410475570,9805,,cache-misses,801121638,100.00,,
     7.610764788,8334106,,instructions,801125103,100.00,,
     7.610764788,9847,,cache-misses,801122546,100.00,,
     7.811010778,8290445,,instructions,801121552,100.00,,
     7.811010778,9208,,cache-misses,801119020,100.00,,
     8.011255830,8467055,,instructions,801117951,100.00,,
     8.011255830,11441,,cache-misses,801115531,100.00,,
     8.211550569,9219278,,instructions,801117743,100.00,,
     8.211550569,26275,,cache-misses,801116714,100.00,,
     8.411901871,8400600,,instructions,801125969,100.00,,
     8.411901871,11156,,cache-misses,801123855,100.00,,
     8.612157340,8578846,,instructions,801123706,100.00,,
     8.612157340,12285,,cache-misses,801121508,100.00,,
     8.812410465,8359172,,instructions,801121309,100.00,,
     8.812410465,9706,,cache-misses,801119074,100.00,,
     9.012659527,8415097,,instructions,801118380,100.00,,
     9.012659527,10628,,cache-misses,801116286,100.00,,
     9.212929840,8165399,,instructions,801116836,100.00,,
     9.212929840,20022,,cache-misses,801115480,100.00,,
     9.413240673,8374055,,instructions,801120333,100.00,,
     9.413240673,10231,,cache-misses,801118306,100.00,,
     9.613491090,8340419,,instructions,801117842,100.00,,
     9.613491090,9095,,cache-misses,801115853,100.00,,
     9.813767183,9110987,,instructions,801116569,100.00,,
     9.813767183,23466,,cache-misses,801115501,100.00,,
    10.014150985,68055667,,instructions,801124344,100.00,,
    10.014150985,155599,,cache-misses,801123721,100.00,,
    10.214610933,278343984,,instructions,801138786,100.00,,
    10.214610933,29495,,cache-misses,801137872,100.00,,
    10.414967704,277914473,,instructions,801145077,100.00,,
    10.414967704,14597,,cache-misses,801143485,100.00,,
    10.615263068,278098830,,instructions,801145236,100.00,,
    10.615263068,20662,,cache-misses,801144178,100.00,,
    10.815598016,277849097,,instructions,801149655,100.00,,
    10.815598016,13127,,cache-misses,801147964,100.00,,
    11.015854370,277725870,,instructions,801147503,100.00,,
    11.015854370,12147,,cache-misses,801145707,100.00,,
    11.216140464,278349242,,instructions,801146641,100.00,,
    11.216140464,26472,,cache-misses,801145650,100.00,,
    11.416475412,277830029,,instructions,801150807,100.00,,
    11.416475412,13197,,cache-misses,801149142,100.00,,
    11.616752287,278157002,,instructions,801149399,100.00,,
    11.616752287,21368,,cache-misses,801148351,100.00,,
    11.817095099,277914502,,instructions,801153720,100.00,,
    11.817095099,12891,,cache-misses,801152150,100.00,,
    12.017351557,277680416,,instructions,801151689,100.00,,
    12.017351557,11626,,cache-misses,801150041,100.00,,
    12.217603484,277639346,,instructions,801149145,100.00,,
    12.217603484,14322,,cache-misses,801147710,100.00,,
    12.417865099,277718346,,instructions,801147720,100.00,,
    12.417865099,12736,,cache-misses,801146128,100.00,,
    12.618116453,277690480,,instructions,801145367,100.00,,
    12.618116453,12382,,cache-misses,801143831,100.00,,
    12.818398432,278400507,,instructions,801144418,100.00,,
    12.818398432,25438,,cache-misses,801143544,100.00,,
    13.018731505,277875911,,instructions,801147943,100.00,,
    13.018731505,12526,,cache-misses,801146538,100.00,,
    13.218995307,277765363,,instructions,801146375,100.00,,
    13.218995307,15821,,cache-misses,801145131,100.00,,
    13.419316401,282842026,,instructions,801147650,100.00,,
    13.419316401,52368,,cache-misses,801147059,100.00,,
    13.619667963,277876924,,instructions,801152316,100.00,,
    13.619667963,13913,,cache-misses,801151028,100.00,,
    13.819920932,277761832,,instructions,801150502,100.00,,
    13.819920932,12551,,cache-misses,801149038,100.00,,
    14.020166453,277724800,,instructions,801148080,100.00,,
    14.020166453,12876,,cache-misses,801146655,100.00,,
    14.220507390,278415581,,instructions,801149602,100.00,,
    14.220507390,33390,,cache-misses,801149618,100.00,,
    14.420841400,277948589,,instructions,801153536,100.00,,
    14.420841400,14426,,cache-misses,801152273,100.00,,
    14.621153015,277826021,,instructions,801154907,100.00,,
    14.621153015,12466,,cache-misses,801153588,100.00,,
    14.821406192,277685858,,instructions,801152931,100.00,,
    14.821406192,14014,,cache-misses,801151637,100.00,,
    15.021659369,277704435,,instructions,801151185,100.00,,
    15.021659369,11253,,cache-misses,801149834,100.00,,
    15.221959160,277986091,,instructions,801151338,100.00,,
    15.221959160,17525,,cache-misses,801150414,100.00,,
    15.422259837,277772216,,instructions,801152195,100.00,,
    15.422259837,13532,,cache-misses,801151095,100.00,,
    15.622514785,277783115,,instructions,801150736,100.00,,
    15.622514785,12848,,cache-misses,801149466,100.00,,
    15.822802546,278665555,,instructions,801149877,100.00,,
    15.822802546,27526,,cache-misses,801149339,100.00,,
    16.023147962,277927022,,instructions,801153585,100.00,,
    16.023147962,12108,,cache-misses,801152374,100.00,,
    16.223399629,277716583,,instructions,801151781,100.00,,
    16.223399629,12250,,cache-misses,801150593,100.00,,
    16.423655306,277820461,,instructions,801150125,100.00,,
    16.423655306,15514,,cache-misses,801149011,100.00,,
    16.623918431,277757013,,instructions,801149071,100.00,,
    16.623918431,12078,,cache-misses,801147868,100.00,,
    16.824173743,277763595,,instructions,801147384,100.00,,
    16.824173743,12953,,cache-misses,801146285,100.00,,
    17.024429733,277821103,,instructions,801146034,100.00,,
    17.024429733,11848,,cache-misses,801144890,100.00,,
    17.224718587,283363665,,instructions,801145673,100.00,,
    17.224718587,62019,,cache-misses,801144977,100.00,,
    17.425066555,277888162,,instructions,801148816,100.00,,
    17.425066555,14341,,cache-misses,801147840,100.00,,
    17.625343014,277911329,,instructions,801148180,100.00,,
    17.625343014,15236,,cache-misses,801147324,100.00,,
    17.825650930,283059525,,instructions,801148968,100.00,,
    17.825650930,101634,,cache-misses,801148296,100.00,,
    18.025984420,277915431,,instructions,801151432,100.00,,
    18.025984420,13264,,cache-misses,801150400,100.00,,
    18.226244211,277885114,,instructions,801150223,100.00,,
    18.226244211,13546,,cache-misses,801149183,100.00,,
    18.426504628,277776647,,instructions,801149027,100.00,,
    18.426504628,13850,,cache-misses,801148016,100.00,,
    18.626761086,277871351,,instructions,801147747,100.00,,
    18.626761086,12734,,cache-misses,801146703,100.00,,
    18.827047232,278521073,,instructions,801147164,100.00,,
    18.827047232,26127,,cache-misses,801146612,100.00,,
    19.027383951,277946361,,instructions,801149735,100.00,,
    19.027383951,13578,,cache-misses,801148765,100.00,,
    19.227663534,277709025,,instructions,801149154,100.00,,
    19.227663534,19225,,cache-misses,801148417,100.00,,
    19.427967961,277870632,,instructions,801150044,100.00,,
    19.427967961,14084,,cache-misses,801149148,100.00,,
    19.628223846,277796072,,instructions,801148876,100.00,,
    19.628223846,12343,,cache-misses,801147890,100.00,,
    19.828469940,277787171,,instructions,801147287,100.00,,
    19.828469940,11154,,cache-misses,801146260,100.00,,
    20.028716919,277800931,,instructions,801145677,100.00,,
    20.028716919,12354,,cache-misses,801144680,100.00,,
    20.229038169,278578919,,instructions,801146362,100.00,,
    20.229038169,28729,,cache-misses,801145926,100.00,,
    20.429389992,277908005,,instructions,801149409,100.00,,
    20.429389992,14044,,cache-misses,801148585,100.00,,
    20.629654419,277747657,,instructions,801148592,100.00,,
    20.629654419,14681,,cache-misses,801147721,100.00,,
    20.829918742,277736640,,instructions,801147786,100.00,,
    20.829918742,12423,,cache-misses,801146837,100.00,,
    21.030167335,277709618,,instructions,801146354,100.00,,
    21.030167335,12355,,cache-misses,801145420,100.00,,
    21.230453689,277700204,,instructions,801145073,100.00,,
    21.230453689,12776,,cache-misses,801144798,100.00,,
    21.430705200,277808651,,instructions,801145038,100.00,,
    21.430705200,12021,,cache-misses,801144107,100.00,,
    21.631008481,277720323,,instructions,801145553,100.00,,
    21.631008481,12550,,cache-misses,801144744,100.00,,
    21.831281502,278501917,,instructions,801144843,100.00,,
    21.831281502,26392,,cache-misses,801144240,100.00,,
    22.031597283,277787331,,instructions,801146244,100.00,,
    22.031597283,11844,,cache-misses,801145349,100.00,,
    22.231844054,277711401,,instructions,801144837,100.00,,
    22.231844054,11209,,cache-misses,801143933,100.00,,
    22.432089626,277717968,,instructions,801143379,100.00,,
    22.432089626,12073,,cache-misses,801142489,100.00,,
    22.632337908,277643024,,instructions,801142040,100.00,,
    22.632337908,12252,,cache-misses,801141163,100.00,,
    22.832593428,277699669,,instructions,801140979,100.00,,
    22.832593428,12770,,cache-misses,801140106,100.00,,
    23.032845668,277718901,,instructions,801139837,100.00,,
    23.032845668,12865,,cache-misses,801138979,100.00,,
    23.233138116,282384364,,instructions,801139438,100.00,,
    23.233138116,73652,,cache-misses,801139120,100.00,,
    23.433496657,277896800,,instructions,801142326,100.00,,
    23.433496657,19424,,cache-misses,801141671,100.00,,
    23.633773949,277638160,,instructions,801142245,100.00,,
    23.633773949,13070,,cache-misses,801141460,100.00,,
    23.834030459,277775154,,instructions,801141346,100.00,,
    23.834030459,12565,,cache-misses,801140506,100.00,,
    24.034281553,277677846,,instructions,801140207,100.00,,
    24.034281553,12105,,cache-misses,801139383,100.00,,
    24.234554990,277528004,,instructions,801139442,100.00,,
    24.234554990,20609,,cache-misses,801138974,100.00,,
    24.434866396,277795623,,instructions,801140672,100.00,,
    24.434866396,13170,,cache-misses,801139881,100.00,,
    24.635117803,277641136,,instructions,801139593,100.00,,
    24.635117803,12009,,cache-misses,801138789,100.00,,
    24.835438323,254603435,,instructions,801139996,100.00,,
    24.835438323,201323,,cache-misses,801139764,100.00,,
    25.035835355,141691366,,instructions,801143748,100.00,,
    25.035835355,101292,,cache-misses,801143404,100.00,,
    25.236257854,126737210,,instructions,801148126,100.00,,
    25.236257854,57841,,cache-misses,801147778,100.00,,
    25.436608323,123443833,,instructions,801150496,100.00,,
    25.436608323,14031,,cache-misses,801149845,100.00,,
    25.636869313,143752629,,instructions,801149784,100.00,,
    25.636869313,13044,,cache-misses,801149032,100.00,,
    25.837123531,143737691,,instructions,801148736,100.00,,
    25.837123531,12800,,cache-misses,801148005,100.00,,
    26.037378583,87627733,,instructions,801147754,100.00,,
    26.037378583,13084,,cache-misses,801147012,100.00,,
    26.237664677,145347800,,instructions,801147405,100.00,,
    26.237664677,26013,,cache-misses,801146978,100.00,,
    26.437997594,158785993,,instructions,801149060,100.00,,
    26.437997594,15087,,cache-misses,801148400,100.00,,
    26.638297802,143985121,,instructions,801149016,100.00,,
    26.638297802,52344,,cache-misses,801148682,100.00,,
    26.838645041,84518350,,instructions,801151145,100.00,,
    26.838645041,16539,,cache-misses,801150569,100.00,,
    27.038922489,81349230,,instructions,801150939,100.00,,
    27.038922489,13391,,cache-misses,801150269,100.00,,
    27.239180458,89768992,,instructions,801150052,100.00,,
    27.239180458,14359,,cache-misses,801149409,100.00,,
    27.439443062,137285583,,instructions,801149376,100.00,,
    27.439443062,12537,,cache-misses,801148670,100.00,,
    27.639693739,143769765,,instructions,801148357,100.00,,
    27.639693739,11472,,cache-misses,801147642,100.00,,
    27.839970822,144525657,,instructions,801147741,100.00,,
    27.839970822,27382,,cache-misses,801147328,100.00,,
    28.040304624,143908527,,instructions,801149277,100.00,,
    28.040304624,13942,,cache-misses,801148677,100.00,,
    28.240608426,143854196,,instructions,801149801,100.00,,
    28.240608426,14989,,cache-misses,801149162,100.00,,
    28.440866812,143873103,,instructions,801149039,100.00,,
    28.440866812,13287,,cache-misses,801148358,100.00,,
    28.641122905,143810784,,instructions,801148155,100.00,,
    28.641122905,12491,,cache-misses,801147472,100.00,,
    28.841422072,143878217,,instructions,801148437,100.00,,
    28.841422072,13740,,cache-misses,801147819,100.00,,
    29.041683322,143816697,,instructions,801147788,100.00,,
    29.041683322,13126,,cache-misses,801147120,100.00,,
    29.241962176,144508926,,instructions,801147283,100.00,,
    29.241962176,32679,,cache-misses,801146872,100.00,,
    29.442303270,143930859,,instructions,801148986,100.00,,
    29.442303270,13838,,cache-misses,801148376,100.00,,
    29.642562124,143812101,,instructions,801148253,100.00,,
    29.642562124,12803,,cache-misses,801147609,100.00,,
    29.842815769,143780775,,instructions,801147355,100.00,,
    29.842815769,13089,,cache-misses,801146720,100.00,,
    30.043070509,143819549,,instructions,801146495,100.00,,
    30.043070509,12470,,cache-misses,801145868,100.00,,
    30.243366707,87262089,,instructions,801146641,100.00,,
    30.243366707,16618,,cache-misses,801146117,100.00,,
    30.443651759,77028809,,instructions,801146742,100.00,,
    30.443651759,11667,,cache-misses,801146093,100.00,,
    30.643902644,77019879,,instructions,801145810,100.00,,
    30.643902644,11544,,cache-misses,801145170,100.00,,
    30.844181811,77771429,,instructions,801145280,100.00,,
    30.844181811,25680,,cache-misses,801144911,100.00,,
    31.044520925,77171649,,instructions,801146900,100.00,,
    31.044520925,14032,,cache-misses,801146318,100.00,,
    31.244784154,77055282,,instructions,801146365,100.00,,
    31.244784154,12521,,cache-misses,801145743,100.00,,
    31.445040248,175620408,,instructions,801145564,100.00,,
    31.445040248,13942,,cache-misses,801144975,100.00,,
    31.645298685,204713377,,instructions,801144846,100.00,,
    31.645298685,14405,,cache-misses,801144261,100.00,,
    31.845552800,158680070,,instructions,801144035,100.00,,
    31.845552800,13488,,cache-misses,801143466,100.00,,
    32.045804519,158692100,,instructions,801143187,100.00,,
    32.045804519,14244,,cache-misses,801142612,100.00,,
    32.246096133,159634308,,instructions,801143042,100.00,,
    32.246096133,28121,,cache-misses,801142698,100.00,,
    32.446431393,159313067,,instructions,801144552,100.00,,
    32.446431393,14453,,cache-misses,801143976,100.00,,
    32.646689935,159334424,,instructions,801143880,100.00,,
    32.646689935,13644,,cache-misses,801143310,100.00,,
    32.846945768,158916028,,instructions,801143148,100.00,,
    32.846945768,13109,,cache-misses,801142579,100.00,,
    33.047194727,159003842,,instructions,801142266,100.00,,
    33.047194727,13674,,cache-misses,801141686,100.00,,
    33.247468633,155121989,,instructions,801141771,100.00,,
    33.247468633,16714,,cache-misses,801141347,100.00,,
    33.447790924,149938922,,instructions,801142818,100.00,,
    33.447790924,14724,,cache-misses,801142287,100.00,,
    33.648139466,142366709,,instructions,801143948,100.00,,
    33.648139466,49776,,cache-misses,801143704,100.00,,
    33.848540039,85261706,,instructions,801146775,100.00,,
    33.848540039,29496,,cache-misses,801146455,100.00,,
    34.048899778,84325377,,instructions,801148745,100.00,,
    34.048899778,13952,,cache-misses,801148219,100.00,,
    34.249210976,85477774,,instructions,801149036,100.00,,
    34.249210976,53376,,cache-misses,801148718,100.00,,
    34.449581132,78144147,,instructions,801151229,100.00,,
    34.449581132,14096,,cache-misses,801150701,100.00,,
    34.649896549,116429783,,instructions,801151582,100.00,,
    34.649896549,47624,,cache-misses,801151306,100.00,,
    34.850305663,143888186,,instructions,801154308,100.00,,
    34.850305663,48853,,cache-misses,801154084,100.00,,
    35.050753007,143954670,,instructions,801158173,100.00,,
    35.050753007,16702,,cache-misses,801157747,100.00,,
    35.251114726,144809099,,instructions,801159608,100.00,,
    35.251114726,32269,,cache-misses,801159351,100.00,,
    35.451494257,143949165,,instructions,801161937,100.00,,
    35.451494257,14110,,cache-misses,801161418,100.00,,
    35.651776236,143956622,,instructions,801161777,100.00,,
    35.651776236,15233,,cache-misses,801161254,100.00,,
    35.852101600,143880778,,instructions,801162571,100.00,,
    35.852101600,13131,,cache-misses,801162034,100.00,,
    36.052350559,143741650,,instructions,801161674,100.00,,
    36.052350559,12200,,cache-misses,801161122,100.00,,
    36.252605767,143807936,,instructions,801160863,100.00,,
    36.252605767,13842,,cache-misses,801160344,100.00,,
    36.452864934,143833797,,instructions,801160181,100.00,,
    36.452864934,12253,,cache-misses,801159655,100.00,,
    36.653111027,143778110,,instructions,801159254,100.00,,
    36.653111027,12714,,cache-misses,801158712,100.00,,
    36.853391392,144493217,,instructions,801158788,100.00,,
    36.853391392,25521,,cache-misses,801158477,100.00,,
    37.053724725,143920841,,instructions,801159944,100.00,,
    37.053724725,13279,,cache-misses,801159437,100.00,,
    37.253981860,143847436,,instructions,801159196,100.00,,
    37.253981860,14155,,cache-misses,801158733,100.00,,
    37.454245454,143860749,,instructions,801158691,100.00,,
    37.454245454,13486,,cache-misses,801158189,100.00,,
    37.654501131,143897633,,instructions,801157974,100.00,,
    37.654501131,13702,,cache-misses,801157460,100.00,,
    37.854753318,143786939,,instructions,801157201,100.00,,
    37.854753318,12042,,cache-misses,801156680,100.00,,
    38.055005454,143787293,,instructions,801156376,100.00,,
    38.055005454,11632,,cache-misses,801155870,100.00,,
    38.255288370,144530170,,instructions,801156032,100.00,,
    38.255288370,27135,,cache-misses,801155742,100.00,,
    38.455638839,145113632,,instructions,801157328,100.00,,
    38.455638839,30726,,cache-misses,801157019,100.00,,
    38.655949308,143896176,,instructions,801157925,100.00,,
    38.655949308,13676,,cache-misses,801157485,100.00,,
    38.856263214,134085013,,instructions,801158153,100.00,,
    38.856263214,48039,,cache-misses,801157951,100.00,,
    39.056603110,77240527,,instructions,801159484,100.00,,
    39.056603110,14398,,cache-misses,801159023,100.00,,
    39.256890349,77170522,,instructions,801159257,100.00,,
    39.256890349,25787,,cache-misses,801158963,100.00,,
    39.457209255,77162645,,instructions,801160061,100.00,,
    39.457209255,13088,,cache-misses,801159576,100.00,,
    39.657461495,77205066,,instructions,801159298,100.00,,
    39.657461495,12270,,cache-misses,801158817,100.00,,
    39.857747641,77829047,,instructions,801158948,100.00,,
    39.857747641,25424,,cache-misses,801158698,100.00,,
    40.058093786,77226592,,instructions,801160305,100.00,,
    40.058093786,13450,,cache-misses,801159871,100.00,,
    40.258416286,77358579,,instructions,801160819,100.00,,
    40.258416286,17535,,cache-misses,801160484,100.00,,
    40.458706234,77175904,,instructions,801160968,100.00,,
    40.458706234,13577,,cache-misses,801160515,100.00,,
    40.658956599,77128655,,instructions,801160241,100.00,,
    40.658956599,12270,,cache-misses,801159738,100.00,,
    40.859238317,231282698,,instructions,801159815,100.00,,
    40.859238317,48995,,cache-misses,801159541,100.00,,
    41.059613994,231180598,,instructions,801161418,100.00,,
    41.059613994,52836,,cache-misses,801161192,100.00,,
    41.259999671,159514950,,instructions,801163289,100.00,,
    41.259999671,28224,,cache-misses,801163053,100.00,,
    41.460351859,158959276,,instructions,801164673,100.00,,
    41.460351859,16619,,cache-misses,801164265,100.00,,
    41.660664775,158984833,,instructions,801165141,100.00,,
    41.660664775,14667,,cache-misses,801164697,100.00,,
    41.860924306,159417780,,instructions,801164526,100.00,,
    41.860924306,14940,,cache-misses,801164084,100.00,,
    42.061182744,159343978,,instructions,801163933,100.00,,
    42.061182744,13556,,cache-misses,801163462,100.00,,
    42.261435504,159110685,,instructions,801163222,100.00,,
    42.261435504,13072,,cache-misses,801162760,100.00,,
    42.461687588,159130210,,instructions,801162487,100.00,,
    42.461687588,13929,,cache-misses,801162031,100.00,,
    42.661939150,155760309,,instructions,801161755,100.00,,
    42.661939150,12437,,cache-misses,801161301,100.00,,
    42.862259098,150636453,,instructions,801162075,100.00,,
    42.862259098,26650,,cache-misses,801161823,100.00,,
    43.062594723,150059351,,instructions,801163116,100.00,,
    43.062594723,13695,,cache-misses,801162692,100.00,,
    43.262848056,149843134,,instructions,801162431,100.00,,
    43.262848056,12280,,cache-misses,801161982,100.00,,
    43.463108473,150014758,,instructions,801161775,100.00,,
    43.463108473,16235,,cache-misses,801161408,100.00,,
    43.663391181,149642485,,instructions,801161623,100.00,,
    43.663391181,19602,,cache-misses,801161278,100.00,,
    43.863689462,150006646,,instructions,801161827,100.00,,
    43.863689462,13932,,cache-misses,801161430,100.00,,
    44.063991441,152057924,,instructions,801161748,100.00,,
    44.063991441,302561,,cache-misses,801161584,100.00,,
    44.264395972,174758098,,instructions,801163820,100.00,,
    44.264395972,1255420,,cache-misses,801163661,100.00,,
    44.464793785,170122540,,instructions,801165741,100.00,,
    44.464793785,1189231,,cache-misses,801165582,100.00,,
    44.665161128,165676911,,instructions,801167293,100.00,,
    44.665161128,1155989,,cache-misses,801166977,100.00,,
    44.865467951,165629224,,instructions,801167611,100.00,,
    44.865467951,1154197,,cache-misses,801167261,100.00,,
    45.065774670,170113201,,instructions,801167730,100.00,,
    45.065774670,1184599,,cache-misses,801167499,100.00,,
    45.266233732,165879042,,instructions,801170709,100.00,,
    45.266233732,1158774,,cache-misses,801170464,100.00,,
    45.466586232,165677458,,instructions,801171771,100.00,,
    45.466586232,1155820,,cache-misses,801171515,100.00,,
    45.666897326,165464357,,instructions,801172185,100.00,,
    45.666897326,1153008,,cache-misses,801171862,100.00,,
    45.867228628,166287026,,instructions,801172662,100.00,,
    45.867228628,1164701,,cache-misses,801172485,100.00,,
    46.067600347,165770048,,instructions,801174172,100.00,,
    46.067600347,1155224,,cache-misses,801173893,100.00,,
    46.267938471,148135438,,instructions,801174799,100.00,,
    46.267938471,1445928,,cache-misses,801174638,100.00,,
    46.468317326,122125451,,instructions,801176360,100.00,,
    46.468317326,1534996,,cache-misses,801176119,100.00,,
    46.668669669,126339101,,instructions,801177247,100.00,,
    46.668669669,1562034,,cache-misses,801177096,100.00,,
    46.869035659,122011312,,instructions,801178684,100.00,,
    46.869035659,1535628,,cache-misses,801178364,100.00,,
    47.069336805,122019096,,instructions,801178755,100.00,,
    47.069336805,1533138,,cache-misses,801178466,100.00,,
    47.269673367,122757936,,instructions,801179284,100.00,,
    47.269673367,1545701,,cache-misses,801179140,100.00,,
    47.470066909,126326544,,instructions,801180981,100.00,,
    47.470066909,1562775,,cache-misses,801180795,100.00,,
    47.670461961,122124589,,instructions,801182503,100.00,,
    47.670461961,1536878,,cache-misses,801182496,100.00,,
    47.870794617,122005422,,instructions,801183446,100.00,,
    47.870794617,1534636,,cache-misses,801183147,100.00,,
    48.071092533,122140496,,instructions,801183428,100.00,,
    48.071092533,1534310,,cache-misses,801183173,100.00,,
    48.271419200,122025413,,instructions,801183911,100.00,,
    48.271419200,1534897,,cache-misses,801183679,100.00,,
    48.471741439,122018220,,instructions,801184397,100.00,,
    48.471741439,1533227,,cache-misses,801184128,100.00,,
    48.672061543,122010975,,instructions,801184816,100.00,,
    48.672061543,1532667,,cache-misses,801184525,100.00,,
    48.872404773,126852579,,instructions,801185402,100.00,,
    48.872404773,1574192,,cache-misses,801185259,100.00,,
    49.072781595,122030542,,instructions,801186850,100.00,,
    49.072781595,1534752,,cache-misses,801186604,100.00,,
    49.273131022,121816348,,instructions,801187605,100.00,,
    49.273131022,1541469,,cache-misses,801187429,100.00,,
    49.473513418,121993651,,instructions,801188990,100.00,,
    49.473513418,1534571,,cache-misses,801188820,100.00,,
    49.673876231,122031098,,instructions,801190112,100.00,,
    49.673876231,1534702,,cache-misses,801189895,100.00,,
    49.874288106,121476272,,instructions,801191829,100.00,,
    49.874288106,1547339,,cache-misses,801191702,100.00,,
    50.074675293,125925443,,instructions,801193284,100.00,,
    50.074675293,1561344,,cache-misses,801193144,100.00,,
    50.275197168,123115740,,instructions,801196800,100.00,,
    50.275197168,1553866,,cache-misses,801196709,100.00,,
    50.475577116,122053598,,instructions,801198211,100.00,,
    50.475577116,1535736,,cache-misses,801198007,100.00,,
    50.675913991,122019459,,instructions,801198810,100.00,,
    50.675913991,1532705,,cache-misses,801198598,100.00,,
    50.876235084,121737812,,instructions,801199179,100.00,,
    50.876235084,1536948,,cache-misses,801198943,100.00,,
    51.076572063,125785874,,instructions,801199663,100.00,,
    51.076572063,1568089,,cache-misses,801199509,100.00,,
    51.276948209,122185989,,instructions,801200921,100.00,,
    51.276948209,1533542,,cache-misses,801200694,100.00,,
    51.477269511,122053942,,instructions,801201311,100.00,,
    51.477269511,1532333,,cache-misses,801201036,100.00,,
    51.677570917,122066034,,instructions,801201330,100.00,,
    51.677570917,1534316,,cache-misses,801201072,100.00,,
    51.877901074,122836043,,instructions,801201657,100.00,,
    51.877901074,1547046,,cache-misses,801201507,100.00,,
    52.078293521,125593600,,instructions,801203073,100.00,,
    52.078293521,1567865,,cache-misses,801202908,100.00,,
    52.278672063,122284503,,instructions,801204329,100.00,,
    52.278672063,1533795,,cache-misses,801204127,100.00,,
    52.479000344,122085952,,instructions,801204779,100.00,,
    52.479000344,1532745,,cache-misses,801204551,100.00,,
    52.679312479,122017676,,instructions,801205020,100.00,,
    52.679312479,1533386,,cache-misses,801204733,100.00,,
