time,freq,util
.149805938,600000,35.5932
.331875260,600000,30.9859
.514378125,600000,36.8421
.696548906,600000,33.3333
.879112969,600000,30
1.064363073,600000,32.8767
1.247440104,600000,31.4286
1.431069531,600000,30
1.614404739,600000,33.7838
1.797208958,600000,32.8767
1.979956822,600000,31.4286
2.162975624,600000,32.8767
2.346362603,600000,31.9444
2.529263645,600000,32.3944
2.712925312,600000,32.8767
2.896870884,600000,30.9859
3.080037759,600000,31.4286
3.262696926,600000,32.8767
3.445630363,600000,31.9444
3.629470468,600000,33.7838
3.812489061,600000,31.4286
3.996675051,600000,35.5263
4.178949999,600000,30.4348
4.362383228,600000,30
4.545906717,600000,32.8767
4.728396665,600000,31.4286
4.910865155,600000,28.9855
5.101768019,600000,37.8378
5.284498227,600000,36
5.467285154,600000,32.8767
5.652612706,600000,30.9859
5.835637394,600000,32.3944
6.018676612,600000,32.8767
6.201745362,600000,28.9855
6.385548748,600000,32.8767
6.568257237,600000,30.4348
6.755574841,600000,35.1351
6.949120831,600000,37.5
7.147476456,600000,34.6154
7.333786768,600000,33.7838
7.517027601,600000,32.3944
7.715028331,600000,45
7.897283383,600000,30.9859
8.083778330,600000,31.9444
8.269859216,600000,33.3333
8.451866976,600000,30.4348
8.638241455,600000,31.5068
8.821520205,600000,30.4348
9.005045934,600000,33.7838
9.191538903,600000,31.9444
9.381218226,600000,34.7222
9.564222913,600000,32.8767
9.747256038,600000,30.9859
9.929856142,600000,30.4348
10.151674371,600000,58.6207
10.346565569,600000,58.5366
10.547081715,600000,55.8442
10.731945204,600000,56.338
10.917690465,600000,57.5342
11.113321663,600000,56.5789
11.297573798,600000,56.9444
11.481708694,600000,56.5217
11.666973642,600000,56.9444
11.852717600,600000,56.338
12.080343850,600000,73.0337
12.287864735,600000,80.9524
12.497310100,600000,80.4878
12.701016193,600000,79.4872
12.914347964,600000,79.7619
13.110641349,600000,80.2469
13.311712599,600000,79.2208
13.515904474,600000,76.8293
13.727286974,600000,77.381
13.939949734,600000,80.4878
14.145815464,600000,77.2152
14.352042703,600000,78.0488
14.560253015,600000,78.3133
14.762982703,600000,78.481
14.968205828,600000,77.7778
15.186167703,600000,81.6092
15.392143328,600000,78.2051
15.600708744,600000,79.2683
15.811271921,600000,79.2683
16.015100463,600000,78.481
16.218720046,600000,79.7619
16.423834577,600000,77.5
16.628853067,600000,78.0488
16.835979525,600000,78.0488
17.041201764,600000,76.9231
17.245867806,600000,78.75
17.449481556,600000,78.0488
17.661135566,600000,80
17.868187389,600000,77.381
18.076198118,600000,78.0488
18.281223899,600000,76.9231
18.488988847,600000,78.3133
18.694922128,600000,78.0488
18.900955670,600000,78.3133
19.106668222,600000,79.2683
19.321233691,600000,78.5714
19.526062597,600000,77.1084
19.731173795,600000,76.9231
19.939318847,600000,78.3133
20.155226815,600000,80.7229
20.359074472,600000,79.5181
20.563504680,600000,78.481
20.776858638,600000,76.7442
20.981863221,600000,78.2051
21.188728534,600000,78.5714
21.394991502,600000,77.5
21.597944992,600000,76.1905
21.801550200,600000,75.641
22.007770773,600000,79.5181
22.208666710,600000,78.481
22.411454210,600000,78.2051
22.613204210,600000,78.75
22.818008273,600000,79.5181
23.021707387,600000,76.9231
23.221748168,600000,80.2469
23.421829106,600000,80
23.622938116,600000,79.2683
23.824577022,600000,79.4872
24.027815043,600000,78.0488
24.231110824,600000,78.2051
24.433392803,600000,77.9221
24.637826605,600000,79.0123
24.841455616,600000,78.481
25.072875928,600000,82.1053
25.309950668,600000,82.2222
25.511919417,600000,80
25.711950095,600000,79.7468
25.927384105,600000,80.4598
26.132778271,600000,76.9231
26.340617594,600000,78.0488
26.549732334,600000,78.0488
26.763412386,600000,80.4598
26.988649834,600000,84.2697
27.189016917,600000,79.4872
27.395373375,600000,77.2152
27.616085458,600000,79.1209
27.812872073,600000,79.2208
28.020157177,600000,78.0488
28.224808687,600000,78.2051
28.430694468,600000,78.3133
28.635861395,600000,76.9231
28.840838739,600000,77.7778
29.060818999,600000,78.1609
29.261194312,600000,79.4872
29.467171968,600000,78.0488
29.678182124,600000,79.5181
29.896051343,600000,77.907
30.126443322,600000,81.3187
30.326429624,600000,80
30.534160561,600000,78.3133
30.740456395,600000,81.7073
30.944620822,600000,79.0123
31.156055301,600000,81.1765
31.358728634,600000,79.4872
31.574717176,600000,79.5181
31.785935978,600000,80.7229
32.002648373,600000,79.0698
32.209209884,600000,78.75
32.412009259,600000,78.2051
32.619307748,600000,79.5181
32.824842436,600000,78.75
33.029028321,600000,79.5181
33.233509883,600000,78.481
33.438843946,600000,78.75
33.642671810,600000,78.75
33.845746029,600000,80.2469
34.053353789,600000,79.2683
34.273885247,600000,77.6471
34.478678112,600000,79.0123
34.680682904,600000,79.0123
34.887866601,600000,79.2683
35.114123216,600000,79.5455
35.312755299,600000,79.7468
35.519325351,600000,78.8235
35.714740716,600000,80.5195
35.928364882,600000,80.6818
36.149316653,600000,78.6517
36.361052538,600000,79.5181
36.561680924,600000,80
36.761869049,600000,78.481
36.957645090,600000,81.25
37.158648476,600000,79.2208
37.360712955,600000,78.481
37.562951132,600000,78.481
37.767362121,600000,80
37.985060298,600000,80.9524
38.181266183,600000,80
38.381414569,600000,79.4872
38.584692538,600000,79.5181
38.787734100,600000,79.2683
38.989097173,600000,78.75
39.192574464,600000,76.5432
39.436438683,600000,83.1579
39.670803943,600000,80.4348
39.886924412,600000,78.8235
40.124430245,600000,80.6818
40.342390141,600000,80.4598
40.556580193,600000,79.5455
40.770114933,600000,79.5181
