idle,2.041411,7.046580
turnon,7.046682,7.271898
scan,11.276387,29.784546
connect,33.788718,36.446890
200,40.451263,40.451446
200,44.455644,44.455758
200,48.459957,48.460070
200,52.464293,52.464405
200,56.468596,56.468710
200,60.472906,60.473018
200,64.477203,64.477303
200,68.481480,68.481597
200,72.485812,72.485931
200,76.490145,76.490259
500,80.494606,80.494746
500,84.498946,84.499059
500,88.503255,88.503366
500,92.507564,92.507680
500,96.511874,96.511990
500,100.516176,100.516291
500,104.520490,104.520601
500,108.524787,108.524899
500,112.529092,112.529207
500,116.533394,116.533496
1000,120.537843,120.537985
1000,124.542197,124.542318
1000,128.546511,128.546621
1000,132.550814,132.550930
1000,136.555125,136.555244
1000,140.559425,140.559538
1000,144.563735,144.563848
1000,148.568028,148.568143
1000,152.572322,152.572435
1000,156.576631,156.576745
2000,160.581158,160.581277
2000,164.585588,164.585711
2000,168.589901,168.590006
2000,172.594176,172.594295
2000,176.598493,176.598614
2000,180.602805,180.602927
2000,184.607118,184.607241
2000,188.611428,188.611553
2000,192.615749,192.615872
2000,196.620061,196.620196
5000,200.624666,200.624806
5000,204.629007,204.629153
5000,208.633341,208.633485
5000,212.637680,212.637823
5000,216.642022,216.642161
5000,220.646348,220.646474
5000,224.650664,224.650808
5000,228.655005,228.655148
5000,232.659341,232.659485
5000,236.663681,236.663825
10000,240.668269,240.668445
10000,244.672639,244.672820
10000,248.677012,248.677190
10000,252.681451,252.681633
10000,256.685823,256.686002
10000,260.690184,260.690361
10000,264.694553,264.694733
10000,268.698928,268.699114
10000,272.703304,272.703474
10000,276.707681,276.707859
20000,280.712258,280.712501
20000,284.716685,284.716934
20000,288.721133,288.721545
20000,292.725744,292.725989
20000,296.730194,296.730436
20000,300.734650,300.734894
20000,304.739081,304.739328
20000,308.743517,308.743760
20000,312.747946,312.748215
20000,316.752411,316.752641
50000,320.757053,320.757642
50000,324.761878,324.762509
50000,328.766698,328.884948
50000,332.889155,333.132468
50000,337.136683,337.137471
50000,341.141672,341.285425
50000,345.289629,345.290497
50000,349.294689,349.295666
50000,353.299860,353.423284
50000,357.427500,357.428354
100000,361.432895,362.110952
100000,366.115158,366.677251
100000,370.681460,371.151400
100000,375.155614,375.835984
100000,379.840199,380.454850
100000,384.459066,384.924178
100000,388.928394,389.600065
100000,393.604283,394.166661
100000,398.170882,398.654349
100000,402.658567,403.343031
200000,407.347937,408.926129
200000,412.930345,414.614549
200000,418.618766,420.438326
200000,424.442541,426.061328
200000,430.065611,431.783400
200000,435.787620,437.624736
200000,441.628953,443.287608
200000,447.291825,449.046271
200000,453.050484,454.591761
200000,458.595982,460.277776
500000,464.283587,469.406415
500000,473.410638,478.327058
500000,482.331276,487.397066
500000,491.401282,496.622093
500000,500.626314,505.639673
500000,509.643901,514.826516
500000,518.830731,523.828286
500000,527.832506,532.950595
500000,536.954808,541.881935
500000,545.886154,550.987078
1000000,554.994520,565.522380
1000000,569.526594,580.034139
1000000,584.038351,594.502963
1000000,598.507176,608.940822
1000000,612.945028,623.359887
1000000,627.364102,637.731319
1000000,641.735590,652.087871
1000000,656.092089,666.732914
1000000,670.737124,681.330715
1000000,685.334906,695.897360
