time,freq,util
.087323959,1200000,30.303
.206989636,1200000,26.087
.307340521,1200000,28.9474
.407983386,1200000,29.7297
.510074115,1200000,31.7073
.610899271,1200000,32.5
.711850365,1200000,27.027
.812543177,1200000,30.7692
.912434375,1200000,35
1.013237396,1200000,37.2093
1.113750781,1200000,30.7692
1.214473281,1200000,30.7692
1.316328958,1200000,35.7143
1.417245260,1200000,34.1463
1.518393177,1200000,30.7692
1.619347083,1200000,32.5
1.719982500,1200000,31.5789
1.820666666,1200000,34.1463
1.921423802,1200000,28.9474
2.022635625,1200000,30.7692
2.123134270,1200000,34.1463
2.224366666,1200000,30.7692
2.326335104,1200000,32.5
2.427655572,1200000,32.5
2.528520781,1200000,32.5
2.629461354,1200000,35.7143
2.730049166,1200000,32.5
2.833773229,1200000,31.7073
2.935140260,1200000,34.1463
3.036186822,1200000,30.7692
3.137228437,1200000,30.7692
3.237762395,1200000,28.9474
3.338659270,1200000,35
3.439483645,1200000,35.7143
3.539789687,1200000,32.5
3.640858957,1200000,30.7692
3.741039687,1200000,28.9474
3.842048228,1200000,28.9474
3.942443957,1200000,31.5789
4.044623228,1200000,30.7692
4.146228072,1200000,30.7692
4.248190676,1200000,34.8837
4.350868697,1200000,35
4.451647134,1200000,30.7692
4.552713853,1200000,32.5
4.654570155,1200000,30.7692
4.756884269,1200000,34.1463
4.870120207,1200000,37.2093
4.970691144,1200000,30.7692
5.071843176,1200000,28.9474
5.172384790,1200000,30.7692
5.273369321,1200000,32.5
5.374652967,1200000,30.7692
5.486241978,1200000,28.5714
5.587400571,1200000,28.9474
5.688397811,1200000,30.7692
5.789298696,1200000,32.5
5.892345311,1200000,28.2051
5.993222290,1200000,34.1463
6.094933384,1200000,30.7692
6.195936769,1200000,28.9474
6.296666508,1200000,32.5
6.398074529,1200000,27.027
6.499056248,1200000,35.7143
6.599834217,1200000,30.7692
6.700614165,1200000,30.7692
6.802098644,1200000,27.027
6.903103383,1200000,33.3333
7.003988383,1200000,32.5
7.104748019,1200000,30.7692
7.205864321,1200000,28.9474
7.307001873,1200000,33.3333
7.409875571,1200000,32.5
7.511421977,1200000,28.9474
7.612196820,1200000,28.9474
7.713280727,1200000,34.1463
7.814432810,1200000,28.9474
7.915383227,1200000,34.1463
8.016941091,1200000,28.9474
8.118468435,1200000,30.7692
8.219341872,1200000,32.5
8.319850987,1200000,32.5
8.421394060,1200000,30.7692
8.522044997,1200000,31.5789
8.622700674,1200000,32.5
8.723121664,1200000,34.1463
8.824706091,1200000,28.9474
8.926824997,1200000,28.9474
9.028408278,1200000,30.7692
9.129537132,1200000,32.5
9.230940049,1200000,30
9.332322653,1200000,32.5
9.433530205,1200000,34.1463
9.535750257,1200000,30.7692
9.636325830,1200000,32.5
9.738363643,1200000,30.7692
9.839501611,1200000,34.1463
9.940599840,1200000,32.5
10.042441559,1200000,30
10.143055205,1200000,35
10.243826142,1200000,30.7692
10.344875101,1200000,32.5
10.445037601,1200000,32.5
10.545886715,1200000,27.7778
10.647254059,1200000,32.5
