time,freq,util
.196410782,600000,25.641
.431099844,600000,25
.665832083,600000,28.4211
.899969583,600000,23.3333
1.134698542,600000,25.8065
1.368807187,600000,25.2747
1.603701719,600000,25.8065
1.837655729,600000,24.4444
2.071846458,600000,24.1758
2.306135312,600000,26.087
2.540474583,600000,23.3333
2.775719531,600000,28.125
3.010211458,600000,23.3333
3.244779843,600000,26.8817
3.479482499,600000,23.3333
3.713416405,600000,26.087
3.947267238,600000,25.8065
4.238457238,600000,51.7544
4.474504947,600000,25
4.712243384,600000,27.1739
4.953879738,600000,32.2917
5.190558853,600000,24.1758
5.433640623,600000,37.5
5.672802342,600000,27.6596
5.908534529,600000,25
6.143733488,600000,26.8817
6.381306873,600000,27.6596
6.616572862,600000,26.5957
6.853688592,600000,24.1758
7.087191508,600000,25
7.322846352,600000,24.4444
7.558020206,600000,25
7.793302289,600000,25.2747
8.031413747,600000,24.7312
8.267039476,600000,25
8.505818955,600000,27.0833
8.741107549,600000,24.1758
8.976536559,600000,26.8817
9.212323174,600000,25
9.452247809,600000,26.5957
9.687115465,600000,23.3333
9.948006507,600000,51.8868
10.195924580,600000,30.2083
10.433627288,600000,27.3684
10.667579632,600000,27.957
10.905772340,600000,25.8065
11.139202027,600000,22.4719
11.379999579,600000,23.0769
11.619858433,600000,24.7312
11.855784215,600000,26.5957
12.092760933,600000,25
12.330041923,600000,25.8065
12.563852808,600000,26.8817
12.798161610,600000,24.1758
13.033539006,600000,24.1758
13.266711245,600000,25.2747
13.501593902,600000,23.3333
13.735903849,600000,26.5957
13.971342391,600000,25.2747
14.205493224,600000,26.8817
14.438658224,600000,23.3333
14.672946089,600000,25.2747
14.907202599,600000,25
15.143709265,600000,26.5957
15.378894370,600000,25.2747
15.614430359,600000,25.8065
15.848107859,600000,24.1758
16.082303796,600000,25
16.316696192,600000,24.4444
16.551539265,600000,24.1758
16.786590359,600000,25
17.021526504,600000,25.2747
17.256963015,600000,25
17.490853952,600000,24.4444
17.724905046,600000,28.125
17.959370723,600000,24.1758
18.194655098,600000,25.8065
18.432335670,600000,25
18.668569160,600000,24.1758
18.908402493,600000,27.7778
19.153257389,600000,29.5918
19.388769472,600000,24.4444
19.624002649,600000,26.5957
19.858090514,600000,25.2747
20.092305566,600000,24.1758
20.325984628,600000,26.087
20.559790722,600000,24.1758
20.795581242,600000,26.5957
21.030302701,600000,23.3333
21.265467961,600000,26.5957
21.502412961,600000,26.5957
21.737063378,600000,24.1758
21.972271294,600000,25
22.206673429,600000,25.2747
22.441680252,600000,24.1758
22.676346086,600000,25
22.911183221,600000,23.5955
23.146666502,600000,25
23.382299002,600000,25
23.616714158,600000,24.1758
23.852332075,600000,25
24.086550616,600000,24.1758
24.320621866,600000,24.4444
24.555653689,600000,29.8969
24.788601085,600000,23.3333
25.023219574,600000,25.2747
25.257435876,600000,24.1758
25.490705512,600000,24.4444
25.725755824,600000,27.6596
25.960471345,600000,25
26.195054209,600000,25.2747
26.429277334,600000,25
26.663002386,600000,25
26.897740563,600000,23.5955
27.133046761,600000,25
27.368440875,600000,27.6596
27.603497073,600000,25
27.838465979,600000,24.1758
28.074595250,600000,25.8065
28.308946031,600000,25.2747
28.543452802,600000,25.8065
28.776719469,600000,26.8817
29.011892489,600000,25
29.246956656,600000,25
29.481672750,600000,23.5955
29.715606031,600000,25.8065
29.949888843,600000,23.3333
