# Tue Jun 04 17:46:46 2019
abstime,time_stamp,volt,curr,pf,mul
1559695606647,0.08,122.5,0.05194,0.529,3.36584185
1559695606695,0.128,122.6,0.05429,0.537,3.574247298
1559695606741,0.174,122.6,0.05429,0.537,3.574247298
1559695606786,0.219,122.6,0.05429,0.537,3.574247298
1559695606832,0.265,122.6,0.05429,0.537,3.574247298
1559695606896,0.329,122.6,0.05086,0.527,3.286074772
1559695606941,0.374,122.6,0.05086,0.527,3.286074772
1559695606986,0.42,122.6,0.05086,0.527,3.286074772
1559695607032,0.465,122.6,0.05086,0.527,3.286074772
1559695607096,0.529,122.6,0.05144,0.522,3.292015968
1559695607142,0.575,122.6,0.05144,0.522,3.292015968
1559695607188,0.621,122.6,0.05144,0.522,3.292015968
1559695607234,0.667,122.6,0.05144,0.522,3.292015968
1559695607295,0.728,122.6,0.0511,0.524,3.28278664
1559695607341,0.774,122.6,0.0511,0.524,3.28278664
1559695607387,0.82,122.6,0.0511,0.524,3.28278664
1559695607433,0.866,122.6,0.0511,0.524,3.28278664
1559695607496,0.929,122.6,0.05094,0.526,3.284998344
1559695607542,0.975,122.6,0.05094,0.526,3.284998344
1559695607588,1.021,122.6,0.05094,0.526,3.284998344
1559695607634,1.067,122.6,0.05094,0.526,3.284998344
1559695607695,1.128,122.5,0.05103,0.525,3.281866875
1559695607741,1.174,122.5,0.05103,0.525,3.281866875
1559695607787,1.22,122.5,0.05103,0.525,3.281866875
1559695607833,1.266,122.5,0.05103,0.525,3.281866875
1559695607896,1.329,122.6,0.05124,0.523,3.285498552
1559695607942,1.375,122.6,0.05124,0.523,3.285498552
1559695607988,1.421,122.6,0.05124,0.523,3.285498552
1559695608034,1.467,122.6,0.05124,0.523,3.285498552
1559695608095,1.528,122.6,0.05134,0.522,3.285616248
1559695608141,1.574,122.6,0.05134,0.522,3.285616248
1559695608187,1.62,122.6,0.05134,0.522,3.285616248
1559695608233,1.666,122.6,0.05134,0.522,3.285616248
1559695608296,1.729,122.6,0.05097,0.525,3.28068405
