idle,0.000254,5.005456
turn_on,6.006628,6.113130
turn_on_idle,6.113236,11.118291
connect,17.126740,17.320681
connect_idle,17.320750,22.325799
set_bw,23.326911,23.501074
200,27.505359,27.505544
200,31.509657,31.509793
200,35.513899,35.514040
200,39.518157,39.518297
200,43.522408,43.522547
500,47.526750,47.526904
500,51.531019,51.531167
500,55.535275,55.535412
500,59.539524,59.539661
500,63.543780,63.543921
1000,67.548131,67.548274
1000,71.552386,71.552513
1000,75.556634,75.556774
1000,79.560890,79.561012
1000,83.565122,83.565256
2000,87.569453,87.569620
2000,91.573732,91.573893
2000,95.578007,95.578216
2000,99.582334,99.582496
2000,103.586612,103.586771
5000,107.590989,107.591175
5000,111.595298,111.595483
5000,115.599593,115.599774
5000,119.603890,119.604070
5000,123.608192,123.608382
10000,127.612595,127.612788
10000,131.616902,131.617090
10000,135.621213,135.621405
10000,139.625521,139.625716
10000,143.629833,143.630026
20000,147.634280,147.634482
20000,151.638596,151.638793
20000,155.642907,155.643106
20000,159.647229,159.647430
20000,163.651549,163.651750
50000,167.656010,167.656259
50000,171.660385,171.660624
50000,175.664736,175.664966
50000,179.669079,179.669312
50000,183.673432,183.673657
100000,187.678016,187.767177
100000,191.771310,191.771612
100000,195.775734,195.776037
100000,199.780162,199.780466
100000,203.784590,203.784897
200000,207.789469,208.178891
200000,212.183028,212.520054
200000,216.524179,216.909714
200000,220.913840,221.317755
200000,225.321878,225.736889
500000,229.742001,231.580912
500000,235.585046,237.430569
500000,241.434695,243.190684
500000,247.194811,248.948988
500000,252.953118,254.561112
1000000,258.567353,262.537221
1000000,266.541358,270.502143
1000000,274.506278,278.047934
1000000,282.052121,285.566763
1000000,289.570895,293.017796
