time,freq,util
.092759323,1200000,39.3939
.194156927,1200000,34.1463
.295913854,1200000,33.3333
.398162500,1200000,30.7692
.500635989,1200000,35.7143
.602820781,1200000,28.9474
.705110624,1200000,32.5
.807061979,1200000,31.7073
.909158645,1200000,30.7692
1.011812708,1200000,30.7692
1.113877499,1200000,32.5
1.216049999,1200000,33.3333
1.318332447,1200000,32.5
1.419926770,1200000,32.5
1.523380468,1200000,30
1.625286301,1200000,30.7692
1.726769634,1200000,32.5
1.829712916,1200000,32.5
1.931599999,1200000,33.3333
2.033737811,1200000,30.7692
2.135887655,1200000,32.5
2.237681613,1200000,30.7692
2.340179738,1200000,31.7073
2.442055415,1200000,32.5
2.543889842,1200000,34.1463
2.645966717,1200000,34.1463
2.747597238,1200000,30.7692
2.849728853,1200000,31.7073
2.951582499,1200000,28.9474
3.055709946,1200000,33.3333
3.157449894,1200000,30.7692
3.259712707,1200000,32.5
3.362010988,1200000,30.7692
3.464016509,1200000,31.7073
3.565783384,1200000,34.1463
3.667738019,1200000,30.7692
3.770104998,1200000,32.5
3.872178957,1200000,32.5
3.974322029,1200000,33.3333
4.076289738,1200000,35.7143
4.181137967,1200000,34.1463
4.283617342,1200000,30.7692
4.411097185,1200000,27.451
4.519826092,1200000,32.5
4.624991040,1200000,31.7073
4.730470571,1200000,30.7692
4.835318435,1200000,31.7073
4.940701404,1200000,34.1463
5.045631091,1200000,31.7073
5.151239216,1200000,35.7143
5.255711196,1200000,33.3333
5.361917654,1200000,28.9474
5.467502862,1200000,36.3636
5.573082706,1200000,33.3333
5.677840623,1200000,32.5
5.782549008,1200000,28.9474
5.886429320,1200000,35.7143
5.992477237,1200000,33.3333
6.097948227,1200000,33.3333
6.203081664,1200000,32.5
6.307444372,1200000,34.1463
6.411737653,1200000,33.3333
6.516239320,1200000,37.2093
6.620897653,1200000,34.1463
6.725052549,1200000,34.1463
6.830174685,1200000,35.7143
6.935586612,1200000,28.2051
7.041727549,1200000,33.3333
7.146950830,1200000,35.7143
7.252999372,1200000,30
7.357741611,1200000,34.1463
7.462526143,1200000,31.7073
7.567638538,1200000,34.1463
7.672267288,1200000,32.5
7.777691507,1200000,36.3636
7.883657861,1200000,31.7073
7.988449163,1200000,32.5
8.093284997,1200000,34.1463
8.196964476,1200000,34.1463
8.302173851,1200000,31.7073
8.408029424,1200000,35.7143
8.512233590,1200000,33.3333
8.617077392,1200000,37.2093
8.724367809,1200000,30
8.829521819,1200000,36.3636
8.934909475,1200000,35.7143
9.042702132,1200000,31.7073
9.148775673,1200000,31.7073
9.253885517,1200000,31.7073
9.360325569,1200000,34.8837
9.580952913,1200000,14.1176
9.686396558,1200000,34.8837
9.791591819,1200000,34.1463
9.896751610,1200000,33.3333
10.002968017,1200000,32.5
10.109230673,1200000,33.3333
10.213760360,1200000,28.2051
10.318903954,1200000,35.7143
