time,freq,util
.129490208,1200000,19.6078
.279037864,1200000,20.6897
.430275937,1200000,20.339
.581115416,1200000,21.6667
.732362656,1200000,17.5439
.882384218,1200000,22.0339
1.033064531,1200000,21.6667
1.184273906,1200000,20.339
1.335444739,1200000,21.6667
1.486752082,1200000,18.9655
1.638114062,1200000,22.9508
1.788727499,1200000,22.9508
1.939964791,1200000,21.6667
2.090270936,1200000,22.0339
2.241377655,1200000,21.6667
2.392544790,1200000,20.339
2.543389999,1200000,21.6667
2.693719895,1200000,22.0339
2.844398332,1200000,18.9655
2.994699113,1200000,20.6897
3.145518019,1200000,22.9508
3.297653384,1200000,22.5806
3.448998384,1200000,22.9508
3.599951509,1200000,22.0339
3.750476665,1200000,21.6667
3.901515988,1200000,24.1935
4.054080519,1200000,30
4.236958592,1200000,38.8889
4.391249008,1200000,22.9508
4.543059685,1200000,21.6667
4.697954113,1200000,22.4138
4.848531925,1200000,22.9508
5.000041300,1200000,21.6667
5.152670571,1200000,19.2982
5.303522550,1200000,22.9508
5.466142185,1200000,25
5.619475414,1200000,24.5902
5.770228956,1200000,21.6667
5.921523487,1200000,20.6897
6.072628435,1200000,18.9655
6.224125622,1200000,22.9508
6.375082341,1200000,22.0339
6.526415883,1200000,20.339
6.677933122,1200000,21.6667
6.829179997,1200000,22.9508
6.980152757,1200000,18.9655
7.131422289,1200000,20.339
7.282515414,1200000,17.8571
7.434176559,1200000,22.9508
7.584869216,1200000,20.339
7.736063174,1200000,20.6897
7.886711768,1200000,21.6667
8.038076403,1200000,20.339
8.189194788,1200000,25.3968
8.340303642,1200000,22.0339
8.490941767,1200000,20.339
8.641740049,1200000,21.6667
8.792891246,1200000,21.6667
8.944169475,1200000,24.5902
9.095193382,1200000,20.339
9.247648069,1200000,22.9508
9.398760204,1200000,21.6667
9.549727704,1200000,21.6667
9.701014736,1200000,20.6897
9.853212340,1200000,21.6667
10.004251923,1200000,20.339
10.166648277,1200000,20.3125
10.317291350,1200000,22.9508
10.468296454,1200000,21.6667
10.619457600,1200000,22.0339
10.778548016,1200000,37.0968
10.941251506,1200000,31.8182
11.092839214,1200000,18.9655
