freq,util,power
600000.00,38.06,3.81
600000.00,40.99,3.81
600000.00,43.92,3.81
600000.00,43.31,3.90
600000.00,38.08,3.90
600000.00,34.54,3.90
600000.00,31.01,3.90
600000.00,31.15,3.80
600000.00,31.56,3.80
600000.00,31.80,3.80
600000.00,32.01,3.80
600000.00,32.51,3.81
600000.00,32.86,3.81
600000.00,33.20,3.81
600000.00,33.11,3.81
600000.00,31.91,3.81
600000.00,31.18,3.81
600000.00,30.45,3.81
600000.00,30.56,3.81
600000.00,31.06,3.81
600000.00,31.32,3.81
600000.00,31.47,3.81
600000.00,31.16,3.81
600000.00,30.80,3.79
600000.00,30.53,3.79
600000.00,30.70,3.79
600000.00,31.81,3.79
600000.00,32.94,3.80
600000.00,33.78,3.80
600000.00,33.32,3.80
600000.00,32.87,3.80
600000.00,32.26,3.80
600000.00,32.05,3.80
600000.00,32.83,3.80
600000.00,33.50,3.80
600000.00,34.41,3.65
600000.00,34.60,3.65
600000.00,34.01,3.65
600000.00,33.54,3.65
600000.00,32.93,3.54
600000.00,32.67,3.54
600000.00,31.98,3.54
600000.00,31.51,3.54
600000.00,30.97,3.55
600000.00,30.81,3.55
600000.00,30.67,3.55
600000.00,30.53,3.55
600000.00,32.29,3.54
600000.00,39.98,3.54
600000.00,45.83,3.54
600000.00,51.67,3.54
600000.00,58.62,3.90
600000.00,58.60,3.90
600000.00,58.58,3.90
600000.00,58.56,3.90
600000.00,58.45,3.81
600000.00,57.75,3.81
600000.00,57.13,3.81
600000.00,56.50,3.81
600000.00,55.86,3.81
600000.00,56.00,3.81
600000.00,56.12,3.81
600000.00,56.25,3.81
600000.00,56.43,3.80
600000.00,56.81,3.80
600000.00,57.11,3.80
600000.00,57.41,3.80
600000.00,57.43,3.83
600000.00,57.10,3.83
600000.00,56.88,3.83
600000.00,56.65,3.83
600000.00,56.62,3.80
600000.00,56.76,3.80
600000.00,56.85,3.80
600000.00,56.94,3.80
600000.00,56.87,3.81
600000.00,56.70,3.81
600000.00,56.59,3.81
600000.00,56.54,3.81
600000.00,56.70,3.81
600000.00,56.80,3.81
600000.00,56.91,3.81
600000.00,56.90,3.81
600000.00,56.64,3.80
600000.00,56.49,3.80
600000.00,56.34,3.80
600000.00,58.00,3.80
600000.00,64.13,3.87
600000.00,67.51,3.87
600000.00,70.88,3.87
600000.00,73.35,3.87
600000.00,76.04,4.10
600000.00,77.79,4.10
600000.00,79.58,4.10
600000.00,80.94,4.10
600000.00,80.79,4.03
600000.00,80.69,4.03
600000.00,80.59,4.03
600000.00,80.49,4.03
600000.00,80.34,4.04
600000.00,79.95,4.04
600000.00,79.73,4.04
600000.00,79.50,4.04
600000.00,79.52,4.03
600000.00,79.62,4.03
600000.00,79.68,4.03
600000.00,79.74,4.03
600000.00,79.82,4.05
600000.00,79.99,4.05
600000.00,80.10,4.05
600000.00,80.22,4.05
600000.00,80.12,4.03
600000.00,79.77,4.03
600000.00,79.53,4.03
600000.00,79.29,4.03
600000.00,78.94,4.02
600000.00,78.13,4.02
600000.00,77.59,4.02
600000.00,77.05,4.02
600000.00,76.89,4.00
600000.00,77.06,4.00
600000.00,77.18,4.00
600000.00,77.30,4.00
600000.00,77.61,4.04
600000.00,78.52,4.04
600000.00,79.19,4.04
600000.00,79.86,4.04
600000.00,80.34,4.04
600000.00,79.45,4.04
600000.00,78.72,4.04
600000.00,77.99,4.04
600000.00,77.24,4.01
600000.00,77.45,4.01
600000.00,77.64,4.01
600000.00,77.83,4.01
600000.00,78.05,4.01
600000.00,78.11,4.01
600000.00,78.17,4.01
600000.00,78.23,4.01
600000.00,78.31,4.02
600000.00,78.33,4.02
600000.00,78.39,4.02
600000.00,78.43,4.02
600000.00,78.48,4.01
600000.00,78.41,4.01
600000.00,78.18,4.01
600000.00,78.03,4.01
600000.00,77.81,4.02
600000.00,78.10,4.02
600000.00,79.23,4.02
600000.00,80.04,4.02
600000.00,81.13,4.08
600000.00,81.45,4.08
600000.00,80.54,4.08
600000.00,79.76,4.08
600000.00,78.75,4.03
600000.00,78.24,4.03
600000.00,78.51,4.03
600000.00,78.74,4.03
600000.00,79.06,4.04
600000.00,79.27,4.04
600000.00,79.27,4.04
600000.00,79.27,4.04
600000.00,79.27,4.06
600000.00,79.27,4.06
600000.00,79.19,4.06
600000.00,78.93,4.06
600000.00,78.70,4.03
600000.00,78.52,4.03
600000.00,78.59,4.03
600000.00,79.00,4.03
600000.00,79.38,4.03
600000.00,79.67,4.03
600000.00,79.59,4.03
600000.00,78.91,4.03
600000.00,78.21,4.03
600000.00,77.71,4.03
600000.00,77.54,4.03
600000.00,77.70,4.03
600000.00,77.86,4.02
600000.00,77.98,4.02
600000.00,78.05,4.02
600000.00,78.05,4.02
600000.00,78.05,4.02
600000.00,78.05,4.02
600000.00,78.01,4.02
600000.00,77.71,4.02
600000.00,77.38,4.03
600000.00,77.13,4.03
600000.00,76.96,4.03
600000.00,77.41,4.03
600000.00,77.97,4.02
600000.00,78.39,4.02
600000.00,78.74,4.02
600000.00,78.57,4.02
600000.00,78.36,4.03
600000.00,78.21,4.03
600000.00,78.05,4.03
600000.00,78.48,4.03
600000.00,79.06,4.06
600000.00,79.48,4.06
600000.00,79.91,4.06
600000.00,79.77,4.06
600000.00,78.77,4.02
600000.00,78.19,4.02
600000.00,77.61,4.02
600000.00,77.43,4.02
600000.00,77.67,4.02
600000.00,77.82,4.02
600000.00,77.97,4.02
600000.00,77.99,4.02
600000.00,77.59,4.02
600000.00,77.34,4.02
600000.00,77.09,4.02
600000.00,76.98,4.02
600000.00,77.44,4.02
600000.00,77.74,4.02
600000.00,78.05,4.02
600000.00,78.31,4.02
600000.00,78.22,4.03
600000.00,78.16,4.03
600000.00,78.11,4.03
600000.00,78.05,4.03
600000.00,78.13,4.03
600000.00,78.19,4.03
600000.00,78.25,4.03
600000.00,78.31,4.03
600000.00,78.45,4.02
600000.00,78.80,4.02
600000.00,79.01,4.02
600000.00,79.22,4.02
600000.00,79.18,4.03
600000.00,78.95,4.03
600000.00,78.80,4.03
600000.00,78.65,4.03
600000.00,78.44,4.04
600000.00,77.97,4.04
600000.00,77.64,4.04
600000.00,77.32,4.04
600000.00,77.09,4.02
600000.00,77.04,4.02
600000.00,77.00,4.02
600000.00,76.95,4.02
600000.00,77.02,4.03
600000.00,77.42,4.03
600000.00,77.73,4.03
600000.00,78.04,4.03
600000.00,78.42,4.02
600000.00,79.05,4.02
600000.00,79.56,4.02
600000.00,80.07,4.02
600000.00,80.71,4.08
600000.00,80.43,4.08
600000.00,80.16,4.08
600000.00,79.88,4.08
600000.00,79.52,4.04
600000.00,79.40,4.04
600000.00,79.05,4.04
600000.00,78.82,4.04
600000.00,78.51,4.05
600000.00,78.32,4.05
600000.00,77.78,4.05
600000.00,77.40,4.05
600000.00,76.89,4.02
600000.00,76.84,4.02
600000.00,77.27,4.02
600000.00,77.60,4.02
600000.00,78.04,4.03
600000.00,78.23,4.03
600000.00,78.33,4.03
600000.00,78.41,4.03
600000.00,78.52,4.02
600000.00,78.53,4.02
600000.00,78.25,4.02
600000.00,78.01,4.02
600000.00,77.69,4.03
600000.00,77.47,4.03
600000.00,77.14,4.03
600000.00,76.84,4.03
600000.00,76.45,3.99
600000.00,76.18,3.99
600000.00,76.05,3.99
600000.00,75.93,3.99
600000.00,75.76,4.00
600000.00,75.66,4.00
600000.00,76.55,4.00
600000.00,77.42,4.00
600000.00,78.58,4.03
600000.00,79.45,4.03
600000.00,79.41,4.03
600000.00,79.06,4.03
600000.00,78.74,4.04
600000.00,78.51,4.04
600000.00,78.45,4.04
600000.00,78.36,4.04
600000.00,78.28,4.03
600000.00,78.22,4.03
600000.00,78.26,4.03
600000.00,78.44,4.03
600000.00,78.60,4.03
600000.00,78.73,4.03
600000.00,78.82,4.03
600000.00,79.06,4.03
600000.00,79.29,4.03
600000.00,79.47,4.03
600000.00,79.31,4.03
600000.00,78.51,4.03
600000.00,77.73,4.03
600000.00,77.15,4.03
600000.00,77.16,4.03
600000.00,78.16,4.03
600000.00,79.19,4.04
600000.00,79.95,4.04
600000.00,80.23,4.04
600000.00,80.15,4.04
600000.00,80.08,4.04
600000.00,80.02,4.04
600000.00,79.95,4.04
600000.00,79.73,4.04
600000.00,79.51,4.05
600000.00,79.34,4.05
600000.00,79.28,4.05
600000.00,79.35,4.05
600000.00,79.41,4.03
600000.00,79.46,4.03
600000.00,79.40,4.03
600000.00,78.98,4.03
600000.00,78.55,4.03
600000.00,78.22,4.03
600000.00,78.06,4.03
600000.00,78.10,4.03
600000.00,78.15,4.04
600000.00,78.18,4.04
600000.00,78.19,4.04
600000.00,78.12,4.04
600000.00,78.03,4.03
600000.00,77.96,4.03
600000.00,77.96,4.03
600000.00,78.25,4.03
600000.00,78.58,4.03
600000.00,78.83,4.03
600000.00,79.00,4.03
600000.00,78.86,4.03
600000.00,78.70,4.04
600000.00,78.58,4.04
600000.00,78.55,4.04
600000.00,79.34,4.04
600000.00,80.31,4.03
600000.00,81.03,4.03
600000.00,81.75,4.03
600000.00,82.11,4.03
600000.00,82.15,4.15
600000.00,82.17,4.15
600000.00,82.19,4.15
600000.00,82.22,4.15
600000.00,81.96,4.00
600000.00,81.20,4.00
600000.00,80.69,4.00
600000.00,80.19,4.00
600000.00,79.97,4.00
600000.00,79.88,4.00
600000.00,79.83,4.00
600000.00,79.77,4.00
600000.00,79.82,3.97
600000.00,80.05,3.97
600000.00,80.20,3.97
600000.00,80.35,3.97
600000.00,80.20,3.98
600000.00,79.14,3.98
600000.00,78.35,3.98
600000.00,77.56,3.98
600000.00,76.99,3.93
600000.00,77.30,3.93
600000.00,77.55,3.93
600000.00,77.81,3.93
600000.00,78.05,4.00
600000.00,78.05,4.00
600000.00,78.05,4.00
600000.00,78.05,4.00
600000.00,78.10,4.00
600000.00,78.66,4.00
600000.00,79.18,4.00
600000.00,79.70,4.00
600000.00,80.39,4.03
600000.00,80.79,4.03
600000.00,81.91,4.03
600000.00,82.69,4.03
600000.00,83.75,4.04
600000.00,84.09,4.04
600000.00,82.81,4.04
600000.00,81.71,4.04
600000.00,80.25,3.97
600000.00,79.41,3.97
600000.00,78.83,3.97
600000.00,78.32,3.97
600000.00,77.63,3.92
600000.00,77.25,3.92
600000.00,77.69,3.92
600000.00,78.08,3.92
600000.00,78.61,3.90
600000.00,79.01,3.90
600000.00,79.13,3.90
600000.00,79.16,3.90
600000.00,79.19,3.84
600000.00,79.22,3.84
600000.00,79.12,3.84
600000.00,78.75,3.84
600000.00,78.41,3.85
600000.00,78.15,3.85
600000.00,78.06,3.85
600000.00,78.11,3.85
600000.00,78.15,3.98
600000.00,78.19,3.98
600000.00,78.21,3.98
600000.00,78.24,3.98
600000.00,78.27,3.96
600000.00,78.30,3.96
600000.00,78.25,3.96
600000.00,77.88,3.96
600000.00,77.46,3.97
600000.00,77.15,3.97
600000.00,76.95,3.97
600000.00,77.17,3.97
600000.00,77.43,3.97
600000.00,77.62,3.97
600000.00,77.78,3.97
600000.00,77.87,3.97
600000.00,77.98,3.97
600000.00,78.06,3.97
600000.00,78.14,3.97
600000.00,78.27,3.97
600000.00,78.80,3.88
600000.00,79.11,3.88
600000.00,79.41,3.88
600000.00,79.37,3.88
600000.00,78.82,3.80
600000.00,78.50,3.80
600000.00,78.18,3.80
600000.00,78.15,3.80
600000.00,78.67,3.83
600000.00,78.99,3.83
600000.00,79.31,3.83
600000.00,79.46,3.83
600000.00,78.94,3.89
600000.00,78.60,3.89
600000.00,78.25,3.89
600000.00,77.91,3.89
600000.00,78.36,3.90
600000.00,79.49,3.90
600000.00,80.17,3.90
600000.00,80.85,3.90
600000.00,81.22,3.99
600000.00,80.81,3.99
600000.00,80.50,3.99
600000.00,80.20,3.99
600000.00,79.88,3.99
600000.00,79.38,3.99
600000.00,79.00,3.99
600000.00,78.63,3.99
600000.00,78.50,3.99
600000.00,79.45,3.99
600000.00,80.20,3.99
600000.00,80.96,3.99
600000.00,81.60,3.93
600000.00,80.88,3.93
600000.00,80.27,3.93
600000.00,79.67,3.93
600000.00,79.08,3.90
600000.00,79.61,3.90
600000.00,80.08,3.90
600000.00,80.55,3.90
600000.00,81.17,3.93
600000.00,80.78,3.93
600000.00,80.39,3.93
600000.00,80.01,3.93
600000.00,79.50,3.91
600000.00,79.49,3.91
600000.00,79.50,3.91
600000.00,79.51,3.91
600000.00,79.52,3.90
600000.00,79.60,3.90
600000.00,79.95,3.90
600000.00,80.22,3.90
600000.00,80.56,3.97
600000.00,80.65,3.97
600000.00,80.23,3.97
600000.00,79.88,3.97
600000.00,79.42,3.98
600000.00,79.07,3.98
600000.00,79.00,3.98
600000.00,78.93,3.98
600000.00,78.83,3.98
600000.00,78.76,3.98
600000.00,78.70,3.98
600000.00,78.52,3.98
600000.00,78.35,3.99
600000.00,78.23,3.99
600000.00,78.32,3.99
600000.00,78.73,3.99
600000.00,79.12,3.98
600000.00,79.41,3.98
600000.00,79.46,3.98
600000.00,79.24,3.98
600000.00,79.01,3.97
600000.00,78.84,3.97
600000.00,78.79,3.97
600000.00,79.01,3.97
600000.00,79.25,3.97
600000.00,79.42,3.97
600000.00,79.47,3.97
600000.00,79.18,3.97
600000.00,78.87,3.98
600000.00,78.64,3.98
600000.00,78.49,3.98
600000.00,78.56,3.98
600000.00,78.64,3.98
600000.00,78.70,3.98
600000.00,78.75,3.98
600000.00,78.75,3.98
600000.00,78.75,3.97
600000.00,78.75,3.97
600000.00,78.77,3.97
600000.00,79.14,3.97
600000.00,79.59,3.98
600000.00,79.93,3.98
600000.00,80.24,3.98
600000.00,80.01,3.98
600000.00,79.72,3.98
600000.00,79.51,3.98
600000.00,79.28,3.98
600000.00,79.11,3.98
600000.00,78.51,3.97
600000.00,78.17,3.97
600000.00,77.83,3.97
600000.00,77.72,3.97
600000.00,78.20,3.90
600000.00,78.51,3.90
600000.00,78.82,3.90
600000.00,79.01,3.90
600000.00,79.01,3.90
600000.00,79.01,3.90
600000.00,79.01,3.90
600000.00,79.02,3.90
600000.00,79.11,3.89
600000.00,79.16,3.89
600000.00,79.22,3.89
600000.00,79.27,3.89
600000.00,79.35,3.88
600000.00,79.41,3.88
600000.00,79.47,3.88
600000.00,79.52,3.88
600000.00,79.57,3.93
600000.00,79.63,3.93
600000.00,79.68,3.93
600000.00,79.73,3.93
600000.00,79.65,3.88
600000.00,79.34,3.88
600000.00,79.14,3.88
600000.00,78.93,3.88
600000.00,78.98,3.90
600000.00,79.54,3.90
600000.00,79.94,3.90
600000.00,80.34,3.90
600000.00,80.54,3.89
600000.00,80.59,3.89
600000.00,80.62,3.89
600000.00,80.66,3.89
600000.00,80.55,3.85
600000.00,80.01,3.85
600000.00,79.58,3.85
600000.00,79.15,3.85
600000.00,78.67,3.95
600000.00,78.87,3.95
600000.00,79.06,3.95
600000.00,79.25,3.95
600000.00,79.50,3.92
600000.00,79.57,3.92
600000.00,79.73,3.92
600000.00,79.84,3.92
600000.00,79.99,3.91
600000.00,79.85,3.91
600000.00,79.35,3.91
600000.00,79.00,3.91
600000.00,78.53,3.91
600000.00,78.76,3.91
600000.00,79.71,3.91
600000.00,80.36,3.91
600000.00,81.23,3.90
600000.00,81.03,3.90
600000.00,80.34,3.90
600000.00,79.87,3.90
600000.00,79.25,3.91
600000.00,79.14,3.91
600000.00,78.89,3.91
600000.00,78.72,3.91
600000.00,78.49,3.90
600000.00,78.48,3.90
600000.00,78.48,3.90
600000.00,78.48,3.90
600000.00,78.48,3.90
600000.00,78.63,3.90
600000.00,79.12,3.90
600000.00,79.46,3.90
600000.00,79.92,3.91
600000.00,80.08,3.91
600000.00,80.35,3.91
600000.00,80.55,3.91
600000.00,80.83,4.04
600000.00,80.91,4.04
600000.00,80.64,4.04
600000.00,80.42,4.04
600000.00,80.12,3.99
600000.00,79.97,3.99
600000.00,79.83,3.99
600000.00,79.71,3.99
600000.00,79.55,3.99
600000.00,79.49,3.99
600000.00,79.50,3.99
600000.00,79.50,3.99
600000.00,79.51,3.99
600000.00,79.51,3.99
600000.00,79.44,3.99
600000.00,79.38,3.99
600000.00,79.31,3.98
600000.00,79.25,3.98
600000.00,79.11,3.98
600000.00,78.99,3.98
600000.00,78.84,3.98
600000.00,78.68,3.98
600000.00,78.11,3.98
600000.00,77.61,3.98
600000.00,76.94,3.97
600000.00,76.67,3.97
600000.00,78.07,3.97
600000.00,79.32,3.97
600000.00,81.00,4.04
600000.00,82.25,4.04
600000.00,83.08,4.04
600000.00,82.48,4.04
600000.00,81.77,4.10
600000.00,81.25,4.10
600000.00,80.71,4.10
600000.00,80.35,4.10
600000.00,79.79,4.01
600000.00,79.45,4.01
600000.00,79.11,4.01
600000.00,78.86,4.01
600000.00,79.36,3.99
600000.00,79.73,3.99
600000.00,80.09,3.99
600000.00,80.45,3.99
600000.00,80.67,4.06
600000.00,80.60,4.06
600000.00,80.56,4.06
600000.00,80.51,4.06
600000.00,80.43,4.01
600000.00,80.21,4.01
600000.00,80.01,4.01
600000.00,79.81,4.01
600000.00,79.55,4.00
600000.00,79.54,4.00
600000.00,79.53,4.00
600000.00,79.53,4.00
600000.00,79.52,4.00
600000.00,79.54,4.00
600000.00,79.61,4.00
600000.00,79.66,4.00
600000.00,79.73,4.00
600000.00,79.79,4.00
600000.00,79.96,4.00
600000.00,80.10,4.00
600000.00,80.28,4.00
600000.00,80.42,4.00
600000.00,80.70,4.00
600000.00,81.56,4.00
600000.00,82.36,4.13
600000.00,82.95,4.13
600000.00,83.50,4.13
600000.00,82.79,4.13
600000.00,81.85,4.07
600000.00,81.16,4.07
600000.00,80.47,4.07
600000.00,79.78,4.07
600000.00,79.47,4.03
600000.00,79.25,4.03
600000.00,79.02,4.03
600000.00,78.79,4.03
600000.00,78.77,4.03
600000.00,79.18,4.03
600000.00,79.50,4.03
600000.00,79.80,4.03
600000.00,80.21,4.04
600000.00,80.34,4.04
600000.00,80.73,4.04
600000.00,80.98,4.04
600000.00,81.33,4.08
600000.00,81.50,4.08
600000.00,81.30,4.08
600000.00,81.12,4.08
600000.00,80.88,4.06
600000.00,80.70,4.06
600000.00,80.60,4.06
600000.00,80.32,4.06
600000.00,80.07,4.03
600000.00,79.88,4.03
600000.00,79.81,4.03
600000.00,79.98,4.03
600000.00,80.17,4.04
600000.00,80.31,4.04
600000.00,80.45,4.04
600000.00,80.46,4.04
600000.00,80.45,4.05
600000.00,80.44,4.05
600000.00,80.44,4.05
600000.00,80.47,4.05
600000.00,81.00,4.08
600000.00,81.36,4.08
600000.00,81.73,4.08
600000.00,82.11,4.08
600000.00,81.95,4.06
600000.00,81.13,4.06
600000.00,80.57,4.06
600000.00,80.01,4.06
600000.00,79.55,4.05
600000.00,79.55,4.05
600000.00,79.55,4.05
600000.00,79.55,4.05
600000.00,79.55,4.06
600000.00,80.14,4.06
600000.00,80.72,4.06
600000.00,81.31,4.06
600000.00,82.07,4.09
600000.00,82.30,4.09
600000.00,81.57,4.09
600000.00,80.96,4.09
600000.00,80.14,4.05
600000.00,79.55,4.05
600000.00,79.69,4.05
600000.00,79.84,4.05
600000.00,80.02,4.05
600000.00,80.16,4.05
600000.00,80.21,4.05
600000.00,80.09,4.05
600000.00,79.96,4.08
600000.00,79.86,4.08
600000.00,79.79,4.08
600000.00,80.09,4.08
600000.00,80.48,4.04
600000.00,80.76,4.04
600000.00,81.04,4.04
600000.00,81.33,4.04
600000.00,81.26,4.09
600000.00,80.94,4.09
600000.00,80.75,4.09
600000.00,80.55,4.09
600000.00,80.38,4.05
600000.00,80.10,4.05
600000.00,79.91,4.05
600000.00,79.72,4.05
600000.00,79.53,4.05
600000.00,79.43,4.05
600000.00,79.35,4.05
600000.00,79.26,4.05
600000.00,79.15,4.06
600000.00,79.15,4.06
600000.00,79.26,4.06
600000.00,79.34,4.06
600000.00,79.45,4.05
600000.00,79.55,4.05
600000.00,79.85,4.05
600000.00,80.11,4.05
600000.00,80.46,4.07
600000.00,80.73,4.07
600000.00,80.73,4.07
600000.00,80.16,4.07
600000.00,79.55,4.05
600000.00,79.08,4.05
600000.00,78.65,4.05
600000.00,78.49,4.05
600000.00,78.29,4.04
600000.00,78.14,4.04
600000.00,77.99,4.04
600000.00,78.06,4.04
600000.00,79.08,4.06
600000.00,79.75,4.06
600000.00,80.40,4.06
600000.00,81.06,4.06
600000.00,80.85,4.05
600000.00,80.18,4.05
600000.00,79.77,4.05
600000.00,79.34,4.05
600000.00,78.96,4.06
600000.00,79.05,4.06
600000.00,79.13,4.06
600000.00,79.20,4.06
600000.00,79.31,4.05
600000.00,79.40,4.05
600000.00,79.68,4.05
600000.00,79.87,4.05
600000.00,80.13,4.07
600000.00,80.17,4.07
600000.00,79.87,4.07
600000.00,79.62,4.07
600000.00,79.29,4.05
600000.00,79.04,4.05
600000.00,78.97,4.05
600000.00,79.07,4.05
600000.00,79.17,4.06
600000.00,79.25,4.06
600000.00,79.31,4.06
600000.00,79.32,4.06
600000.00,79.33,4.05
600000.00,79.34,4.05
600000.00,79.34,4.05
600000.00,79.33,4.05
600000.00,79.18,4.05
600000.00,79.09,4.05
600000.00,79.00,4.05
600000.00,78.90,4.05
600000.00,78.92,4.04
600000.00,78.99,4.04
600000.00,79.04,4.04
600000.00,79.09,4.04
600000.00,79.15,4.04
600000.00,79.27,4.04
600000.00,79.36,4.04
600000.00,79.44,4.04
600000.00,79.56,4.07
600000.00,79.87,4.07
600000.00,80.82,4.07
600000.00,81.47,4.07
600000.00,82.34,4.08
600000.00,82.64,4.08
600000.00,81.50,4.08
600000.00,80.48,4.08
600000.00,79.15,4.03
600000.00,78.16,4.03
600000.00,77.98,4.03
600000.00,78.26,4.03
600000.00,78.53,4.03
600000.00,78.73,4.03
600000.00,78.88,4.03
600000.00,78.80,4.03
600000.00,78.69,4.02
600000.00,78.62,4.02
600000.00,78.54,4.02
600000.00,78.64,4.02
600000.00,79.75,4.06
600000.00,80.46,4.06
600000.00,81.17,4.06
600000.00,81.88,4.06
600000.00,82.22,4.07
600000.00,81.96,4.07
600000.00,81.76,4.07
600000.00,81.57,4.07
600000.00,81.31,4.03
600000.00,80.82,4.03
600000.00,80.42,4.03
600000.00,80.02,4.03
600000.00,79.49,4.07
600000.00,79.33,4.07
600000.00,79.25,4.07
600000.00,79.19,4.07
600000.00,79.12,4.05
600000.00,79.09,4.05
600000.00,79.29,4.05
600000.00,79.48,4.05
600000.00,79.72,4.06
600000.00,79.91,4.06
600000.00,79.96,4.06
600000.00,79.73,4.06
600000.00,79.48,4.04
600000.00,79.30,4.04
600000.00,79.12,4.04
600000.00,79.38,4.04
600000.00,79.73,4.04
600000.00,79.99,4.04
600000.00,80.25,4.04
600000.00,80.43,4.04
600000.00,80.37,4.06
600000.00,80.32,4.06
600000.00,80.28,4.06
600000.00,80.24,4.06
600000.00,80.12,4.04
600000.00,79.83,4.04
600000.00,79.65,4.04
600000.00,79.47,4.04
600000.00,79.39,4.03
600000.00,79.57,4.03
600000.00,79.70,4.03
600000.00,79.84,4.03
600000.00,80.01,4.03
600000.00,80.14,4.03
600000.00,80.27,4.03
600000.00,80.40,4.03
600000.00,80.57,4.07
600000.00,80.71,4.07
600000.00,81.05,4.07
600000.00,81.34,4.07
600000.00,81.72,4.09
600000.00,82.00,4.09
600000.00,81.78,4.09
600000.00,81.02,4.09
600000.00,80.33,4.05
600000.00,79.81,4.05
600000.00,79.54,4.05
600000.00,79.48,4.05
600000.00,79.43,4.05
600000.00,79.39,4.05
600000.00,79.35,4.05
600000.00,79.37,4.05
600000.00,79.44,4.05
600000.00,79.49,4.05
600000.00,79.53,4.05
600000.00,79.64,4.05
600000.00,80.16,4.06
600000.00,80.48,4.06
600000.00,80.80,4.06
600000.00,81.13,4.06
600000.00,81.19,4.07
600000.00,81.02,4.07
600000.00,80.90,4.07
600000.00,80.78,4.07
600000.00,80.61,4.06
600000.00,80.24,4.06
600000.00,79.96,4.06
