freq,util,power
600000.00,57.85,3.80
600000.00,58.43,3.80
600000.00,59.21,3.83
600000.00,58.62,3.83
600000.00,58.03,3.83
600000.00,57.43,3.83
600000.00,56.74,3.81
600000.00,56.59,3.81
600000.00,56.44,3.81
600000.00,56.30,3.81
600000.00,56.16,3.81
600000.00,56.16,3.81
600000.00,56.16,3.81
600000.00,56.16,3.81
600000.00,56.16,3.80
600000.00,56.16,3.80
600000.00,56.16,3.80
600000.00,56.16,3.80
600000.00,56.10,3.81
600000.00,55.90,3.81
600000.00,55.75,3.81
600000.00,55.60,3.81
600000.00,56.11,3.84
600000.00,57.77,3.84
600000.00,58.85,3.84
600000.00,59.93,3.84
600000.00,60.08,3.84
600000.00,58.62,3.84
600000.00,57.58,3.84
600000.00,56.54,3.84
600000.00,56.49,3.81
600000.00,57.49,3.81
600000.00,58.18,3.81
600000.00,58.84,3.81
600000.00,58.75,3.82
600000.00,58.14,3.82
600000.00,57.75,3.82
600000.00,57.36,3.82
600000.00,57.04,3.81
600000.00,56.27,3.81
600000.00,55.81,3.81
600000.00,55.45,3.81
600000.00,56.47,3.83
600000.00,57.18,3.83
600000.00,57.89,3.83
600000.00,58.60,3.83
600000.00,58.57,3.80
600000.00,57.80,3.80
600000.00,57.29,3.80
600000.00,56.78,3.80
600000.00,56.61,3.81
600000.00,56.22,3.81
600000.00,55.98,3.81
600000.00,55.75,3.81
600000.00,56.27,4.00
600000.00,57.86,4.00
600000.00,58.88,4.00
600000.00,59.90,4.00
600000.00,61.26,4.00
600000.00,61.23,4.00
600000.00,59.29,4.00
600000.00,57.80,4.00
600000.00,55.79,3.84
600000.00,55.93,3.84
600000.00,56.60,3.84
600000.00,57.05,3.84
600000.00,57.53,3.84
600000.00,57.53,3.84
600000.00,57.53,3.84
600000.00,57.53,3.84
600000.00,57.49,3.83
600000.00,57.29,3.83
600000.00,57.15,3.83
600000.00,57.00,3.83
600000.00,56.87,3.83
600000.00,56.64,3.83
600000.00,56.49,3.83
600000.00,56.35,3.83
600000.00,57.13,3.84
600000.00,57.71,3.84
600000.00,58.30,3.84
600000.00,58.51,3.84
600000.00,57.18,3.83
600000.00,56.29,3.83
600000.00,55.42,3.83
600000.00,55.24,3.83
600000.00,55.32,3.85
600000.00,55.36,3.85
600000.00,55.40,3.85
600000.00,55.62,3.85
600000.00,56.45,3.86
600000.00,56.91,3.86
600000.00,57.33,3.86
600000.00,57.33,3.86
600000.00,57.33,3.87
600000.00,57.33,3.87
600000.00,57.30,3.87
600000.00,56.98,3.87
600000.00,56.60,3.90
600000.00,56.33,3.90
600000.00,56.16,3.90
600000.00,56.16,3.90
600000.00,56.16,3.87
600000.00,56.16,3.87
600000.00,56.21,3.87
600000.00,56.40,3.87
600000.00,56.59,3.86
600000.00,56.74,3.86
600000.00,56.85,3.86
600000.00,57.16,3.86
600000.00,57.45,3.88
600000.00,57.67,3.88
600000.00,57.51,3.88
600000.00,56.92,3.88
600000.00,56.39,3.89
600000.00,56.01,3.89
600000.00,56.33,3.89
600000.00,56.65,3.89
600000.00,57.07,3.90
600000.00,57.32,3.90
600000.00,57.12,3.90
600000.00,56.94,3.90
600000.00,56.70,3.90
600000.00,56.63,3.90
600000.00,56.98,3.90
600000.00,57.29,3.90
600000.00,57.71,3.94
600000.00,58.02,3.94
600000.00,57.92,3.94
600000.00,57.61,3.94
600000.00,57.34,3.91
600000.00,57.15,3.91
600000.00,57.54,3.91
600000.00,57.93,3.91
600000.00,58.43,3.90
600000.00,58.78,3.90
600000.00,59.24,3.90
600000.00,59.67,3.90
600000.00,60.23,3.90
600000.00,60.65,3.90
600000.00,61.54,3.90
600000.00,64.44,3.90
600000.00,67.33,3.94
600000.00,69.45,3.94
600000.00,71.56,3.94
600000.00,73.04,3.94
600000.00,73.63,4.31
600000.00,74.03,4.31
600000.00,74.42,4.31
600000.00,74.81,4.31
600000.00,75.36,4.03
600000.00,76.39,4.03
600000.00,77.31,4.03
600000.00,78.24,4.03
600000.00,79.24,4.11
600000.00,79.45,4.11
600000.00,79.64,4.11
600000.00,79.83,4.11
600000.00,79.94,4.10
600000.00,79.60,4.10
600000.00,79.31,4.10
600000.00,79.03,4.10
600000.00,78.60,4.08
600000.00,77.65,4.08
600000.00,76.84,4.08
600000.00,76.03,4.08
600000.00,75.03,4.09
600000.00,76.71,4.09
600000.00,78.35,4.09
600000.00,80.03,4.09
600000.00,81.97,4.13
600000.00,80.58,4.13
600000.00,79.26,4.13
600000.00,77.94,4.13
600000.00,76.24,4.09
600000.00,75.82,4.09
600000.00,75.40,4.09
600000.00,74.99,4.09
600000.00,74.42,4.18
600000.00,74.33,4.18
600000.00,76.09,4.18
600000.00,77.63,4.18
600000.00,79.67,4.24
600000.00,81.21,4.24
600000.00,81.28,4.24
600000.00,81.17,4.24
600000.00,81.07,4.24
600000.00,80.99,4.24
600000.00,81.10,4.24
600000.00,81.83,4.24
600000.00,82.62,4.02
600000.00,83.21,4.02
600000.00,83.80,4.02
600000.00,84.40,4.02
600000.00,85.17,4.31
600000.00,85.76,4.31
600000.00,86.33,4.31
600000.00,87.13,4.31
600000.00,88.16,4.21
600000.00,88.93,4.21
600000.00,89.69,4.21
600000.00,90.46,4.21
600000.00,91.51,4.32
600000.00,92.28,4.32
600000.00,93.04,4.32
600000.00,93.21,4.32
600000.00,93.56,4.30
600000.00,93.76,4.30
600000.00,93.96,4.30
600000.00,94.16,4.30
600000.00,94.42,4.33
600000.00,94.62,4.33
600000.00,94.82,4.33
600000.00,95.02,4.33
600000.00,95.28,4.44
600000.00,94.95,4.44
600000.00,93.96,4.44
600000.00,93.29,4.44
600000.00,92.38,4.59
600000.00,91.71,4.59
600000.00,91.03,4.59
600000.00,90.37,4.59
600000.00,89.50,4.03
600000.00,89.65,4.03
600000.00,90.19,4.03
600000.00,90.56,4.03
600000.00,91.06,4.38
600000.00,91.42,4.38
600000.00,91.79,4.38
600000.00,92.15,4.38
600000.00,92.64,4.18
600000.00,93.01,4.18
600000.00,93.37,4.18
600000.00,93.74,4.18
600000.00,93.91,4.32
600000.00,94.30,4.32
600000.00,94.54,4.32
600000.00,94.78,4.32
600000.00,95.11,4.31
600000.00,95.36,4.31
600000.00,95.60,4.31
600000.00,95.84,4.31
600000.00,96.16,4.31
600000.00,96.40,4.31
600000.00,96.41,4.31
1200000.00,33.95,3.63
1200000.00,32.67,3.63
1200000.00,32.18,4.12
1200000.00,31.09,4.12
1200000.00,30.77,4.12
1200000.00,30.77,4.12
1200000.00,30.77,4.13
1200000.00,30.77,4.13
1200000.00,30.94,4.13
1200000.00,32.30,4.13
1200000.00,33.24,4.13
1200000.00,32.77,4.13
1200000.00,32.40,4.13
1200000.00,31.51,4.13
1200000.00,31.09,4.13
1200000.00,32.95,4.13
1200000.00,34.07,4.13
1200000.00,33.27,4.13
1200000.00,32.35,4.16
1200000.00,31.07,4.16
1200000.00,30.01,4.16
1200000.00,30.37,4.16
1200000.00,30.85,4.13
1200000.00,31.73,4.13
1200000.00,32.49,4.13
1200000.00,31.70,4.13
1200000.00,30.77,4.14
1200000.00,30.77,4.14
1200000.00,30.77,4.14
1200000.00,29.82,4.14
1200000.00,26.38,4.14
1200000.00,29.24,4.14
1200000.00,32.09,4.14
1200000.00,32.17,4.14
1200000.00,30.80,4.14
1200000.00,31.15,4.14
1200000.00,32.31,4.14
1200000.00,32.91,4.14
1200000.00,34.78,4.14
1200000.00,34.73,4.14
1200000.00,34.24,4.14
1200000.00,33.60,4.14
1200000.00,30.95,4.14
1200000.00,30.77,4.14
1200000.00,30.77,4.14
1200000.00,31.03,4.14
1200000.00,32.34,4.14
1200000.00,32.19,4.14
1200000.00,31.10,4.14
1200000.00,30.77,4.14
1200000.00,30.77,4.13
1200000.00,31.06,4.13
1200000.00,32.14,4.13
1200000.00,32.40,4.13
1200000.00,31.83,4.14
1200000.00,31.29,4.14
1200000.00,29.62,4.14
1200000.00,29.32,4.14
1200000.00,31.90,4.15
1200000.00,32.25,4.15
1200000.00,31.22,4.15
1200000.00,31.10,4.15
1200000.00,33.45,4.15
1200000.00,33.95,4.15
1200000.00,32.98,4.15
1200000.00,32.75,4.15
1200000.00,34.98,4.15
1200000.00,34.95,4.15
1200000.00,31.13,4.15
1200000.00,29.01,4.15
1200000.00,29.72,4.14
1200000.00,29.90,4.14
1200000.00,29.33,4.14
1200000.00,29.03,4.14
1200000.00,30.21,4.14
1200000.00,30.84,4.14
1200000.00,31.33,4.14
1200000.00,31.77,4.14
1200000.00,33.34,4.16
1200000.00,34.04,4.16
1200000.00,33.20,4.16
1200000.00,32.50,4.16
1200000.00,32.50,4.15
1200000.00,32.34,4.15
1200000.00,30.24,4.15
1200000.00,28.30,4.15
1200000.00,29.20,4.15
1200000.00,31.55,4.15
1200000.00,30.80,4.15
1200000.00,30.08,4.15
1200000.00,31.18,4.15
1200000.00,34.11,4.15
1200000.00,32.53,4.15
1200000.00,31.00,4.15
1200000.00,30.28,4.15
1200000.00,28.98,4.15
1200000.00,30.42,4.15
1200000.00,34.96,4.15
1200000.00,33.77,4.14
1200000.00,28.31,4.14
1200000.00,28.37,4.14
1200000.00,31.56,4.14
1200000.00,32.14,4.15
1200000.00,31.02,4.15
1200000.00,30.77,4.15
1200000.00,30.77,4.15
1200000.00,30.77,4.14
1200000.00,30.77,4.14
1200000.00,30.91,4.14
1200000.00,31.48,4.14
1200000.00,31.85,4.15
1200000.00,32.35,4.15
1200000.00,32.27,4.15
1200000.00,31.26,4.15
1200000.00,30.13,4.15
1200000.00,27.80,4.15
1200000.00,27.49,4.15
1200000.00,29.64,4.15
1200000.00,30.90,4.17
1200000.00,31.45,4.17
1200000.00,31.63,4.17
1200000.00,31.12,4.17
1200000.00,30.97,4.15
1200000.00,31.95,4.15
1200000.00,32.33,4.15
1200000.00,31.02,4.15
1200000.00,29.89,4.15
1200000.00,29.31,4.15
1200000.00,28.95,4.15
1200000.00,28.95,4.15
1200000.00,29.51,4.14
1200000.00,33.16,4.14
1200000.00,35.65,4.14
1200000.00,34.88,4.14
1200000.00,33.75,4.14
1200000.00,30.67,4.14
1200000.00,28.34,4.14
1200000.00,31.11,4.14
1200000.00,33.96,4.15
1200000.00,32.24,4.15
1200000.00,30.77,4.15
1200000.00,30.77,4.15
1200000.00,30.84,4.15
1200000.00,31.69,4.15
1200000.00,32.50,4.15
1200000.00,32.32,4.15
1200000.00,31.74,4.15
1200000.00,32.88,4.15
1200000.00,33.98,4.15
1200000.00,33.12,4.15
1200000.00,28.95,4.14
1200000.00,29.19,4.14
1200000.00,29.90,4.14
1200000.00,29.81,4.14
1200000.00,28.99,4.15
1200000.00,30.38,4.15
1200000.00,34.88,4.15
1200000.00,34.89,4.15
1200000.00,31.07,4.15
1200000.00,30.40,4.15
1200000.00,29.21,4.15
1200000.00,29.49,4.15
1200000.00,32.21,4.15
1200000.00,32.04,4.15
1200000.00,30.45,4.15
1200000.00,29.85,4.15
1200000.00,29.08,4.15
1200000.00,29.53,4.15
1200000.00,31.76,4.15
1200000.00,32.79,4.15
1200000.00,34.53,4.15
1200000.00,33.98,4.15
1200000.00,30.38,4.15
1200000.00,29.32,4.15
1200000.00,31.83,4.15
1200000.00,32.26,4.15
1200000.00,31.25,4.15
1200000.00,30.61,4.15
1200000.00,29.33,4.16
1200000.00,29.07,4.16
1200000.00,29.68,4.16
1200000.00,30.44,4.16
1200000.00,34.32,4.15
1200000.00,35.38,4.15
1200000.00,33.58,4.15
1200000.00,32.40,4.15
1200000.00,31.26,4.16
1200000.00,30.92,4.16
1200000.00,31.85,4.16
1200000.00,32.40,4.16
1200000.00,30.78,4.15
1200000.00,30.18,4.15
1200000.00,31.49,4.15
1200000.00,32.50,4.15
1200000.00,32.50,4.15
1200000.00,32.31,4.15
1200000.00,30.51,4.15
1200000.00,29.03,4.15
1200000.00,38.49,4.35
1200000.00,45.57,4.35
1200000.00,48.69,4.35
1200000.00,55.14,4.35
1200000.00,57.78,4.82
1200000.00,58.73,4.82
1200000.00,58.99,4.82
1200000.00,58.47,4.82
1200000.00,57.61,4.77
1200000.00,55.28,4.77
1200000.00,54.11,4.77
1200000.00,56.92,4.77
1200000.00,59.14,4.79
1200000.00,56.21,4.79
1200000.00,53.89,4.79
1200000.00,55.13,4.79
1200000.00,56.58,4.77
1200000.00,58.34,4.77
1200000.00,59.93,4.77
1200000.00,59.42,4.77
1200000.00,57.22,4.78
1200000.00,56.70,4.78
1200000.00,55.30,4.78
1200000.00,55.54,4.78
1200000.00,58.21,4.77
1200000.00,57.91,4.77
1200000.00,55.71,4.77
1200000.00,55.62,4.77
1200000.00,59.21,4.77
1200000.00,59.64,4.77
1200000.00,58.17,4.77
1200000.00,57.28,4.77
1200000.00,55.54,4.78
1200000.00,55.30,4.78
1200000.00,56.72,4.78
1200000.00,57.41,4.78
1200000.00,56.51,4.80
1200000.00,56.18,4.80
1200000.00,56.72,4.80
1200000.00,57.10,4.80
1200000.00,55.95,4.73
1200000.00,55.25,4.73
1200000.00,55.12,4.73
1200000.00,55.00,4.73
1200000.00,55.41,4.77
1200000.00,56.42,4.77
1200000.00,56.77,4.77
1200000.00,57.10,4.77
1200000.00,57.24,4.77
1200000.00,57.50,4.77
1200000.00,56.37,4.77
1200000.00,55.25,4.77
1200000.00,55.62,4.77
1200000.00,57.37,4.77
1200000.00,57.50,4.77
1200000.00,57.50,4.77
1200000.00,57.86,4.78
1200000.00,58.94,4.78
1200000.00,58.62,4.78
1200000.00,56.95,4.78
1200000.00,56.12,4.78
1200000.00,55.19,4.78
1200000.00,55.55,4.78
1200000.00,57.71,4.78
1200000.00,58.28,4.77
1200000.00,57.40,4.77
1200000.00,57.05,4.77
1200000.00,56.62,4.77
1200000.00,56.00,4.75
1200000.00,54.43,4.75
1200000.00,53.83,4.75
1200000.00,53.72,4.75
1200000.00,53.69,4.70
1200000.00,53.80,4.70
1200000.00,53.93,4.70
1200000.00,54.39,4.70
1200000.00,55.07,4.80
1200000.00,57.08,4.80
1200000.00,58.47,4.80
1200000.00,57.44,4.80
1200000.00,56.39,4.79
1200000.00,56.23,4.79
1200000.00,56.11,4.79
1200000.00,56.75,4.79
1200000.00,57.58,4.79
1200000.00,58.78,4.79
1200000.00,59.89,4.79
1200000.00,58.99,4.79
1200000.00,55.00,4.79
1200000.00,55.64,4.79
1200000.00,56.28,4.79
1200000.00,56.61,4.79
1200000.00,57.44,4.79
1200000.00,56.78,4.79
1200000.00,54.41,4.79
1200000.00,54.06,4.79
1200000.00,55.14,4.80
1200000.00,55.26,4.80
1200000.00,55.26,4.80
1200000.00,55.76,4.80
1200000.00,58.57,4.80
1200000.00,58.84,4.80
1200000.00,57.88,4.80
1200000.00,57.39,4.80
1200000.00,56.61,4.80
1200000.00,56.22,4.80
1200000.00,55.40,4.80
1200000.00,55.21,4.80
1200000.00,56.90,4.80
1200000.00,57.24,4.80
1200000.00,55.87,4.80
1200000.00,55.07,4.80
1200000.00,55.98,4.79
1200000.00,56.39,4.79
1200000.00,56.22,4.79
1200000.00,56.17,4.79
1200000.00,57.99,4.79
1200000.00,58.98,4.79
1200000.00,57.68,4.79
1200000.00,56.46,4.79
1200000.00,56.41,4.79
1200000.00,56.42,4.79
1200000.00,56.77,4.79
1200000.00,57.10,4.79
1200000.00,57.24,4.79
1200000.00,57.50,4.79
1200000.00,56.37,4.79
1200000.00,55.26,4.79
1200000.00,55.26,4.80
1200000.00,56.01,4.80
1200000.00,56.36,4.80
1200000.00,57.26,4.80
1200000.00,56.97,4.80
1200000.00,55.33,4.80
1200000.00,55.22,4.80
1200000.00,56.08,4.80
1200000.00,56.73,4.80
1200000.00,57.83,4.80
1200000.00,57.91,4.80
1200000.00,56.90,4.80
1200000.00,56.52,4.79
1200000.00,56.96,4.79
1200000.00,57.07,4.79
1200000.00,56.67,4.79
1200000.00,56.37,4.80
1200000.00,56.19,4.80
1200000.00,56.30,4.80
1200000.00,57.56,4.80
1200000.00,58.59,4.83
1200000.00,58.88,4.83
1200000.00,58.97,4.83
1200000.00,57.04,4.83
1200000.00,55.00,4.79
1200000.00,55.00,4.79
1200000.00,55.00,4.79
1200000.00,55.76,4.79
1200000.00,58.48,4.80
1200000.00,56.97,4.80
1200000.00,55.47,4.80
1200000.00,55.21,4.80
1200000.00,55.00,4.82
1200000.00,55.54,4.82
1200000.00,57.22,4.82
1200000.00,57.61,4.82
1200000.00,58.10,4.81
1200000.00,57.80,4.81
1200000.00,56.68,4.81
1200000.00,56.57,4.81
1200000.00,57.38,4.81
1200000.00,57.31,4.81
1200000.00,56.63,4.81
1200000.00,56.37,4.81
1200000.00,56.14,4.81
1200000.00,56.92,4.81
1200000.00,60.12,4.81
1200000.00,60.56,4.81
1200000.00,55.28,4.80
1200000.00,54.18,4.80
1200000.00,55.69,4.80
1200000.00,56.41,4.80
1200000.00,56.41,4.81
1200000.00,56.60,4.81
1200000.00,57.57,4.81
1200000.00,58.04,4.81
1200000.00,56.91,4.81
1200000.00,56.20,4.81
1200000.00,54.84,4.81
1200000.00,53.97,4.81
1200000.00,56.65,4.80
1200000.00,58.06,4.80
1200000.00,57.21,4.80
1200000.00,56.43,4.80
1200000.00,56.00,4.81
1200000.00,55.08,4.81
1200000.00,57.62,4.81
1200000.00,60.13,4.81
1200000.00,59.95,4.82
1200000.00,58.57,4.82
1200000.00,57.52,4.82
1200000.00,54.39,4.82
1200000.00,54.47,4.81
1200000.00,56.25,4.81
1200000.00,57.01,4.81
1200000.00,59.01,4.81
1200000.00,59.94,4.83
1200000.00,61.18,4.83
1200000.00,60.26,4.83
1200000.00,56.30,4.83
1200000.00,55.28,4.83
1200000.00,56.19,4.83
1200000.00,56.52,4.83
1200000.00,56.96,4.83
1200000.00,57.55,4.81
1200000.00,59.03,4.81
1200000.00,59.15,4.81
1200000.00,57.35,4.81
1200000.00,56.02,4.82
1200000.00,54.48,4.82
1200000.00,54.32,4.82
1200000.00,56.90,4.82
1200000.00,58.78,4.82
1200000.00,59.88,4.82
1200000.00,59.97,4.82
1200000.00,56.52,4.82
1200000.00,54.32,4.82
1200000.00,56.91,4.82
1200000.00,58.43,4.82
1200000.00,57.36,4.82
1200000.00,56.38,4.82
1200000.00,56.22,4.82
1200000.00,56.15,4.82
1200000.00,56.82,4.82
1200000.00,57.37,4.81
1200000.00,56.13,4.81
1200000.00,55.02,4.81
1200000.00,55.68,4.81
1200000.00,58.08,4.80
1200000.00,56.63,4.80
1200000.00,55.21,4.80
1200000.00,55.05,4.80
1200000.00,55.25,4.81
1200000.00,55.64,4.81
1200000.00,56.86,4.81
1200000.00,56.83,4.81
1200000.00,55.23,4.80
1200000.00,55.05,4.80
1200000.00,55.21,4.80
1200000.00,55.49,4.80
1200000.00,56.82,4.81
1200000.00,57.04,4.81
1200000.00,56.61,4.81
1200000.00,56.28,4.81
1200000.00,55.31,4.81
1200000.00,55.29,4.81
1200000.00,56.70,4.81
1200000.00,57.41,4.81
1200000.00,56.46,4.81
1200000.00,56.13,4.81
1200000.00,56.30,4.81
1200000.00,56.30,4.81
1200000.00,54.67,4.82
1200000.00,54.14,4.82
1200000.00,56.54,4.82
1200000.00,58.48,4.82
1200000.00,55.55,4.81
1200000.00,54.00,4.81
1200000.00,55.78,4.81
1200000.00,57.41,4.81
1200000.00,56.79,4.82
1200000.00,55.05,4.82
1200000.00,57.53,4.82
1200000.00,59.95,4.82
1200000.00,59.08,4.81
1200000.00,55.24,4.81
1200000.00,55.29,4.81
1200000.00,56.21,4.81
1200000.00,56.58,4.81
1200000.00,57.08,4.81
1200000.00,56.77,4.81
1200000.00,55.46,4.81
1200000.00,55.84,4.83
1200000.00,58.68,4.83
1200000.00,58.93,4.83
1200000.00,56.31,4.83
1200000.00,55.23,4.82
1200000.00,56.09,4.82
1200000.00,56.13,4.82
1200000.00,54.70,4.82
1200000.00,54.73,4.82
1200000.00,58.54,4.82
1200000.00,60.02,4.82
1200000.00,57.13,4.82
1200000.00,55.33,4.82
1200000.00,57.14,4.82
1200000.00,58.62,4.82
1200000.00,58.86,4.82
1200000.00,59.49,4.75
1200000.00,58.84,4.75
1200000.00,56.17,4.75
1200000.00,55.23,4.75
1200000.00,55.04,4.69
1200000.00,55.36,4.69
1200000.00,56.77,4.69
1200000.00,57.50,4.69
1200000.00,57.50,4.63
1200000.00,57.77,4.63
1200000.00,59.16,4.63
1200000.00,59.80,4.63
1200000.00,57.48,4.75
1200000.00,56.22,4.75
1200000.00,54.89,4.75
1200000.00,53.94,4.75
1200000.00,56.81,4.74
1200000.00,58.40,4.74
1200000.00,56.68,4.74
1200000.00,55.10,4.74
1200000.00,55.08,4.73
1200000.00,55.28,4.73
1200000.00,55.67,4.73
1200000.00,56.04,4.73
1200000.00,57.00,4.56
1200000.00,59.45,4.56
1200000.00,58.78,4.56
1200000.00,56.50,4.56
1200000.00,56.44,4.71
1200000.00,57.41,4.71
1200000.00,58.24,4.71
1200000.00,60.76,4.71
1200000.00,59.98,4.76
1200000.00,55.76,4.76
1200000.00,55.35,4.76
1200000.00,56.65,4.76
1200000.00,57.14,4.70
1200000.00,57.14,4.70
1200000.00,57.07,4.70
1200000.00,56.66,4.70
1200000.00,56.37,4.53
1200000.00,56.19,4.53
1200000.00,56.37,4.53
1200000.00,58.17,4.53
1200000.00,59.32,4.56
1200000.00,58.22,4.56
1200000.00,57.38,4.56
1200000.00,56.14,4.56
1200000.00,55.19,4.55
1200000.00,56.53,4.55
1200000.00,57.50,4.55
1200000.00,57.50,4.55
1200000.00,57.42,4.63
1200000.00,56.70,4.63
1200000.00,56.10,4.63
1200000.00,56.25,4.63
1200000.00,56.51,4.73
1200000.00,57.80,4.73
1200000.00,59.00,4.73
1200000.00,58.76,4.73
1200000.00,57.49,4.73
1200000.00,56.84,4.73
1200000.00,56.21,4.73
1200000.00,56.15,4.73
1200000.00,56.40,4.73
1200000.00,56.56,4.73
1200000.00,57.04,4.73
1200000.00,57.03,4.73
1200000.00,56.48,4.74
1200000.00,56.16,4.74
1200000.00,55.27,4.74
1200000.00,55.57,4.74
1200000.00,58.80,4.75
1200000.00,59.08,4.75
1200000.00,57.24,4.75
1200000.00,56.48,4.75
1200000.00,56.99,4.74
1200000.00,57.06,4.74
1200000.00,56.64,4.74
1200000.00,56.59,4.74
1200000.00,58.38,4.75
1200000.00,58.85,4.75
1200000.00,57.40,4.75
1200000.00,56.36,4.75
1200000.00,55.46,4.74
1200000.00,55.21,4.74
1200000.00,57.04,4.74
1200000.00,58.49,4.74
1200000.00,56.32,4.74
1200000.00,55.17,4.74
1200000.00,57.36,4.74
1200000.00,59.38,4.74
1200000.00,58.25,4.75
1200000.00,55.03,4.75
1200000.00,56.65,4.75
1200000.00,58.24,4.75
1200000.00,57.98,4.74
1200000.00,56.47,4.74
1200000.00,56.35,4.74
1200000.00,56.14,4.74
1200000.00,56.42,4.74
1200000.00,57.38,4.74
1200000.00,57.44,4.74
1200000.00,57.21,4.74
1200000.00,57.21,4.75
1200000.00,57.44,4.75
1200000.00,57.72,4.75
1200000.00,58.66,4.75
1200000.00,58.83,4.75
1200000.00,57.84,4.75
1200000.00,56.92,4.75
1200000.00,54.15,4.75
1200000.00,53.32,4.70
1200000.00,56.18,4.70
1200000.00,57.76,4.70
1200000.00,59.35,4.70
1200000.00,59.82,4.57
1200000.00,56.73,4.57
1200000.00,55.18,4.57
1200000.00,56.45,4.57
1200000.00,57.30,4.56
1200000.00,56.10,4.56
1200000.00,55.34,4.56
1200000.00,56.25,4.56
1200000.00,57.17,4.56
1200000.00,57.35,4.56
1200000.00,57.46,4.56
1200000.00,56.28,4.56
1200000.00,55.10,4.56
1200000.00,56.33,4.56
1200000.00,57.46,4.56
1200000.00,58.14,4.56
1200000.00,60.37,4.56
1200000.00,57.76,4.56
1200000.00,55.31,4.56
1200000.00,55.05,4.56
1200000.00,55.26,4.55
1200000.00,55.26,4.55
1200000.00,55.26,4.55
1200000.00,55.01,4.55
1200000.00,53.91,4.69
1200000.00,54.59,4.69
1200000.00,56.98,4.69
1200000.00,57.33,4.69
1200000.00,56.51,4.76
1200000.00,56.16,4.76
1200000.00,55.27,4.76
1200000.00,55.34,4.76
1200000.00,57.17,4.76
1200000.00,57.95,4.76
1200000.00,59.76,4.76
1200000.00,60.00,4.76
1200000.00,56.90,4.75
1200000.00,56.29,4.75
1200000.00,57.09,4.75
1200000.00,57.21,4.75
1200000.00,54.71,4.76
1200000.00,54.24,4.76
1200000.00,56.27,4.76
1200000.00,57.36,4.76
1200000.00,55.71,4.75
1200000.00,55.20,4.75
1200000.00,56.50,4.75
1200000.00,57.51,4.75
1200000.00,57.92,4.76
1200000.00,58.05,4.76
1200000.00,57.19,4.76
1200000.00,56.41,4.76
1200000.00,56.32,4.76
1200000.00,56.10,4.76
1200000.00,56.25,4.76
1200000.00,56.39,4.76
1200000.00,56.88,4.77
1200000.00,58.14,4.77
1200000.00,57.75,4.77
1200000.00,56.59,4.77
1200000.00,55.82,4.77
1200000.00,54.16,4.77
1200000.00,54.24,4.77
1200000.00,54.86,4.77
1200000.00,55.80,4.72
1200000.00,58.19,4.72
1200000.00,58.47,4.72
1200000.00,58.22,4.72
1200000.00,57.80,4.72
1200000.00,56.66,4.72
1200000.00,56.36,4.72
1200000.00,56.18,4.72
1200000.00,56.65,4.68
1200000.00,58.69,4.68
1200000.00,59.32,4.68
1200000.00,58.21,4.68
1200000.00,57.70,4.54
1200000.00,58.61,4.54
1200000.00,58.81,4.54
1200000.00,56.81,4.54
1200000.00,55.49,4.54
1200000.00,56.77,4.54
1200000.00,57.78,4.54
1200000.00,57.65,4.54
1200000.00,57.43,4.58
1200000.00,56.20,4.58
1200000.00,55.08,4.58
1200000.00,55.94,4.58
1200000.00,59.48,4.55
1200000.00,57.90,4.55
1200000.00,56.35,4.55
1200000.00,55.70,4.55
1200000.00,55.10,4.58
1200000.00,55.86,4.58
1200000.00,59.09,4.58
1200000.00,60.18,4.58
1200000.00,58.07,4.73
1200000.00,57.32,4.73
1200000.00,56.51,4.73
1200000.00,56.03,4.73
1200000.00,55.47,4.72
1200000.00,55.57,4.72
1200000.00,57.17,4.72
1200000.00,58.10,4.72
1200000.00,57.68,4.74
1200000.00,57.20,4.74
1200000.00,55.29,4.74
1200000.00,53.93,4.74
1200000.00,56.25,4.73
1200000.00,57.48,4.73
1200000.00,57.30,4.73
1200000.00,57.14,4.73
1200000.00,56.69,4.72
1200000.00,56.48,4.72
1200000.00,57.30,4.72
1200000.00,58.06,4.72
1200000.00,58.78,4.74
1200000.00,60.46,4.74
1200000.00,59.25,4.74
1200000.00,55.57,4.74
1200000.00,55.35,4.72
1200000.00,56.33,4.72
1200000.00,56.55,4.72
1200000.00,57.02,4.72
1200000.00,57.46,4.72
1200000.00,58.40,4.72
1200000.00,58.47,4.72
1200000.00,58.22,4.72
1200000.00,57.79,4.72
1200000.00,56.67,4.72
1200000.00,56.52,4.72
1200000.00,56.96,4.72
1200000.00,57.40,4.74
1200000.00,58.29,4.74
1200000.00,58.67,4.74
1200000.00,59.25,4.74
1200000.00,58.98,4.74
1200000.00,56.89,4.74
1200000.00,56.13,4.74
1200000.00,56.31,4.74
1200000.00,56.21,4.73
1200000.00,55.38,4.73
1200000.00,55.40,4.73
1200000.00,57.84,4.73
1200000.00,59.14,4.73
1200000.00,57.22,4.73
1200000.00,56.12,4.73
1200000.00,56.28,4.73
1200000.00,56.28,4.73
1200000.00,55.52,4.73
1200000.00,55.18,4.73
1200000.00,57.41,4.73
1200000.00,59.50,4.73
1200000.00,59.27,4.73
1200000.00,59.04,4.73
1200000.00,57.26,4.73
1200000.00,55.25,4.74
1200000.00,55.12,4.74
1200000.00,55.01,4.74
1200000.00,55.54,4.74
1200000.00,57.50,4.73
1200000.00,57.50,4.73
