freq,util,power
600000.00,33.15,3.57
600000.00,33.00,3.57
600000.00,32.88,3.57
600000.00,32.88,3.57
600000.00,32.88,3.57
600000.00,32.88,3.57
600000.00,32.86,3.57
600000.00,32.72,3.57
600000.00,32.60,3.57
600000.00,32.44,3.57
600000.00,32.20,3.57
600000.00,31.40,3.57
600000.00,30.80,3.57
600000.00,30.01,3.56
600000.00,30.96,3.56
600000.00,31.90,3.56
600000.00,32.85,3.56
600000.00,33.68,3.57
600000.00,32.99,3.57
600000.00,32.40,3.57
600000.00,31.81,3.57
600000.00,31.30,3.57
600000.00,30.81,3.57
600000.00,30.46,3.57
600000.00,30.10,3.57
600000.00,32.21,3.61
600000.00,38.62,3.61
600000.00,42.91,3.61
600000.00,47.12,3.61
600000.00,49.55,3.88
600000.00,51.93,3.88
600000.00,53.54,3.88
600000.00,55.16,3.88
600000.00,56.12,3.91
600000.00,56.99,3.91
600000.00,57.59,3.91
600000.00,58.19,3.91
600000.00,58.34,3.90
600000.00,58.00,3.90
600000.00,57.78,3.90
600000.00,57.55,3.90
600000.00,57.44,3.83
600000.00,57.21,3.83
600000.00,57.06,3.83
600000.00,56.98,3.83
600000.00,57.37,3.85
600000.00,57.65,3.85
600000.00,57.93,3.85
600000.00,58.08,3.85
600000.00,57.86,3.83
600000.00,57.72,3.83
600000.00,57.58,3.83
600000.00,57.31,3.83
600000.00,56.22,3.82
600000.00,55.57,3.82
600000.00,54.93,3.82
600000.00,55.58,3.82
600000.00,56.45,3.83
600000.00,57.10,3.83
600000.00,57.51,3.83
600000.00,57.33,3.83
600000.00,57.14,3.83
600000.00,56.99,3.83
600000.00,56.96,3.83
600000.00,57.02,3.83
600000.00,57.08,3.84
600000.00,57.13,3.84
600000.00,57.17,3.84
600000.00,57.30,3.84
600000.00,57.43,3.83
600000.00,57.53,3.83
600000.00,57.53,3.83
600000.00,57.53,3.83
600000.00,57.53,3.83
600000.00,57.53,3.83
600000.00,57.47,3.83
600000.00,57.42,3.83
600000.00,57.36,3.83
600000.00,57.35,3.83
600000.00,57.41,3.83
600000.00,57.46,3.83
600000.00,57.53,3.84
600000.00,57.47,3.84
600000.00,57.25,3.84
600000.00,57.10,3.84
600000.00,56.98,3.84
600000.00,57.30,3.84
600000.00,57.59,3.84
600000.00,57.88,3.84
600000.00,58.03,3.83
600000.00,57.66,3.83
600000.00,57.36,3.83
600000.00,57.07,3.83
600000.00,57.07,3.84
600000.00,57.48,3.84
600000.00,57.77,3.84
600000.00,58.06,3.84
600000.00,57.86,3.83
600000.00,57.17,3.83
600000.00,56.74,3.83
600000.00,56.35,3.83
600000.00,56.61,3.84
600000.00,56.81,3.84
600000.00,57.00,3.84
600000.00,57.15,3.84
600000.00,57.29,3.84
600000.00,57.39,3.84
600000.00,57.49,3.84
600000.00,57.46,3.84
600000.00,56.97,3.83
600000.00,56.68,3.83
600000.00,56.38,3.83
600000.00,56.32,3.83
600000.00,56.24,3.82
600000.00,56.20,3.82
600000.00,56.17,3.82
600000.00,56.21,3.82
600000.00,56.27,3.84
600000.00,56.32,3.84
600000.00,56.38,3.84
600000.00,56.57,3.84
600000.00,56.76,3.83
600000.00,56.92,3.83
600000.00,56.88,3.83
600000.00,56.67,3.83
600000.00,56.47,3.84
600000.00,56.35,3.84
600000.00,56.66,3.84
600000.00,56.96,3.84
600000.00,57.35,3.83
600000.00,57.47,3.83
600000.00,57.07,3.83
600000.00,56.73,3.83
600000.00,56.27,3.83
600000.00,56.16,3.83
600000.00,56.16,3.83
600000.00,56.16,3.83
600000.00,56.16,3.89
600000.00,56.33,3.89
600000.00,56.83,3.89
600000.00,57.17,3.89
600000.00,57.53,3.90
600000.00,57.53,3.90
600000.00,57.53,3.90
600000.00,57.53,3.90
600000.00,57.49,3.83
600000.00,57.31,3.83
600000.00,57.16,3.83
600000.00,57.01,3.83
600000.00,56.92,3.84
600000.00,56.86,3.84
600000.00,56.81,3.84
600000.00,56.76,3.84
600000.00,57.04,3.84
600000.00,57.78,3.84
600000.00,58.26,3.84
600000.00,58.63,3.84
600000.00,57.83,3.83
600000.00,57.26,3.83
600000.00,56.67,3.83
600000.00,56.39,3.83
600000.00,56.77,3.83
600000.00,57.02,3.83
600000.00,57.26,3.83
600000.00,57.25,3.83
600000.00,56.83,3.83
600000.00,56.58,3.83
600000.00,56.34,3.83
600000.00,56.80,3.83
600000.00,57.38,3.83
600000.00,57.82,3.83
600000.00,57.98,3.83
600000.00,57.07,3.83
600000.00,56.04,3.84
600000.00,55.26,3.84
600000.00,55.08,3.84
600000.00,55.74,3.84
600000.00,56.46,3.83
600000.00,56.98,3.83
600000.00,57.27,3.83
600000.00,57.78,3.83
600000.00,58.29,3.83
600000.00,58.66,3.83
600000.00,58.60,3.83
600000.00,58.39,3.83
600000.00,58.21,3.84
600000.00,58.05,3.84
600000.00,57.49,3.84
600000.00,57.02,3.84
600000.00,56.38,3.83
600000.00,56.26,3.83
600000.00,56.69,3.83
600000.00,57.03,3.83
600000.00,57.50,3.84
600000.00,57.53,3.84
600000.00,57.53,3.84
600000.00,57.53,3.84
600000.00,57.51,3.83
600000.00,57.30,3.83
600000.00,57.11,3.83
600000.00,56.92,3.83
600000.00,56.84,3.89
600000.00,57.25,3.89
600000.00,57.58,3.89
600000.00,57.92,3.89
600000.00,57.93,3.83
600000.00,57.27,3.83
600000.00,56.78,3.83
600000.00,56.30,3.83
600000.00,56.42,3.83
600000.00,57.17,3.83
600000.00,57.65,3.83
600000.00,58.11,3.83
600000.00,58.04,3.83
600000.00,57.98,3.83
600000.00,57.93,3.83
600000.00,57.82,3.83
600000.00,57.01,3.83
600000.00,56.47,3.83
600000.00,55.92,3.83
600000.00,55.81,3.83
600000.00,56.31,3.83
600000.00,56.61,3.83
600000.00,56.92,3.83
600000.00,57.01,3.83
600000.00,57.28,3.83
600000.00,57.43,3.83
600000.00,57.56,3.83
600000.00,57.72,3.83
600000.00,57.90,3.84
600000.00,58.04,3.84
600000.00,57.98,3.84
600000.00,57.37,3.84
600000.00,56.73,3.83
600000.00,56.25,3.83
600000.00,56.24,3.83
600000.00,56.52,3.83
600000.00,56.78,3.83
600000.00,56.95,3.83
600000.00,57.05,3.83
600000.00,57.15,3.83
600000.00,57.28,3.87
600000.00,57.34,3.87
600000.00,57.40,3.87
600000.00,57.45,3.87
600000.00,57.52,3.93
600000.00,57.53,3.93
600000.00,57.53,3.93
600000.00,57.53,3.93
600000.00,57.53,3.84
600000.00,57.61,3.84
600000.00,57.82,3.84
600000.00,57.96,3.84
600000.00,58.02,3.83
600000.00,57.33,3.83
600000.00,56.73,3.83
600000.00,56.13,3.83
600000.00,55.86,3.84
600000.00,56.45,3.84
600000.00,56.93,3.84
600000.00,57.38,3.84
600000.00,57.44,3.84
600000.00,57.15,3.84
600000.00,56.96,3.84
600000.00,56.77,3.84
600000.00,56.97,3.83
600000.00,57.53,3.83
600000.00,57.86,3.83
600000.00,58.05,3.83
600000.00,57.41,3.84
600000.00,56.97,3.84
600000.00,56.53,3.84
600000.00,56.42,3.84
600000.00,56.90,3.85
600000.00,57.19,3.85
600000.00,57.49,3.85
600000.00,57.45,3.85
600000.00,57.11,3.83
600000.00,56.92,3.83
600000.00,56.75,3.83
600000.00,56.64,3.83
600000.00,56.50,3.83
600000.00,56.39,3.83
600000.00,56.34,3.83
600000.00,56.34,3.83
600000.00,56.34,3.83
600000.00,56.34,3.83
600000.00,56.38,3.83
600000.00,56.52,3.83
600000.00,56.65,3.84
600000.00,56.76,3.84
600000.00,56.80,3.84
600000.00,56.85,3.84
600000.00,56.91,3.83
600000.00,57.00,3.83
600000.00,57.34,3.83
600000.00,57.62,3.83
600000.00,58.00,3.84
600000.00,57.86,3.84
600000.00,56.80,3.84
600000.00,56.01,3.84
600000.00,54.94,3.84
600000.00,55.41,3.84
600000.00,56.87,3.84
600000.00,57.85,3.84
600000.00,58.82,3.84
600000.00,58.06,3.84
600000.00,57.38,3.84
600000.00,56.68,3.84
600000.00,56.22,3.83
600000.00,56.47,3.83
600000.00,56.66,3.83
600000.00,56.85,3.83
600000.00,57.07,3.83
600000.00,57.48,3.83
600000.00,57.77,3.83
600000.00,58.07,3.83
600000.00,57.85,3.83
600000.00,57.15,3.83
600000.00,56.71,3.83
600000.00,56.33,3.83
600000.00,56.22,3.84
600000.00,56.14,3.84
600000.00,56.05,3.84
600000.00,56.21,3.84
600000.00,58.15,3.87
600000.00,59.49,3.87
600000.00,60.81,3.87
600000.00,62.12,3.87
600000.00,61.43,3.80
600000.00,59.38,3.80
600000.00,58.12,3.80
600000.00,56.95,3.80
600000.00,57.35,3.78
600000.00,57.63,3.78
600000.00,57.92,3.78
600000.00,58.06,3.78
600000.00,57.62,3.80
600000.00,57.33,3.80
600000.00,57.04,3.80
600000.00,57.08,3.80
600000.00,57.77,3.77
600000.00,58.17,3.77
600000.00,58.58,3.77
600000.00,57.79,3.77
600000.00,54.02,3.73
600000.00,51.87,3.73
600000.00,49.73,3.73
600000.00,47.58,3.73
600000.00,44.69,3.69
600000.00,46.21,3.69
600000.00,51.10,3.69
600000.00,54.50,3.69
600000.00,58.05,3.81
600000.00,57.55,3.81
600000.00,57.11,3.81
600000.00,56.67,3.81
600000.00,56.38,3.81
600000.00,56.58,3.81
600000.00,56.73,3.81
600000.00,56.88,3.81
600000.00,56.92,3.80
600000.00,56.86,3.80
600000.00,56.81,3.80
600000.00,56.77,3.80
600000.00,56.76,3.80
600000.00,56.76,3.80
600000.00,56.76,3.80
600000.00,56.75,3.80
600000.00,56.40,3.78
600000.00,56.14,3.78
600000.00,55.88,3.78
600000.00,55.85,3.78
600000.00,56.97,3.73
600000.00,57.70,3.73
600000.00,58.43,3.73
600000.00,58.46,3.73
600000.00,57.44,3.72
600000.00,56.82,3.72
600000.00,56.19,3.72
600000.00,56.33,3.72
600000.00,56.94,3.76
600000.00,57.29,3.76
600000.00,57.51,3.76
600000.00,57.28,3.76
600000.00,57.03,3.81
600000.00,56.84,3.81
600000.00,56.77,3.81
600000.00,56.83,3.81
600000.00,56.89,3.81
600000.00,56.94,3.81
600000.00,56.88,3.81
600000.00,56.67,3.81
600000.00,56.47,3.81
600000.00,56.34,3.81
600000.00,56.34,3.81
600000.00,56.34,3.81
600000.00,56.34,3.81
600000.00,56.34,3.81
600000.00,56.36,3.81
600000.00,56.38,3.81
600000.00,56.40,3.82
600000.00,56.56,3.82
600000.00,57.27,3.82
600000.00,57.83,3.82
600000.00,58.57,3.83
600000.00,58.43,3.83
600000.00,57.61,3.83
600000.00,57.03,3.83
600000.00,56.40,3.82
600000.00,57.28,3.82
600000.00,58.09,3.82
600000.00,58.90,3.82
600000.00,59.59,3.86
600000.00,58.58,3.86
600000.00,57.69,3.86
600000.00,56.80,3.86
600000.00,56.19,3.84
600000.00,56.32,3.84
600000.00,56.41,3.84
600000.00,56.51,3.84
600000.00,56.68,3.83
600000.00,57.08,3.83
600000.00,57.39,3.83
600000.00,57.69,3.83
600000.00,57.91,3.81
600000.00,57.98,3.81
600000.00,58.03,3.81
600000.00,58.09,3.81
600000.00,57.97,3.81
600000.00,57.54,3.81
600000.00,57.25,3.81
600000.00,56.96,3.81
600000.00,57.04,3.80
600000.00,57.28,3.80
600000.00,57.43,3.80
600000.00,57.47,3.80
600000.00,56.76,3.80
600000.00,56.27,3.80
600000.00,55.78,3.80
600000.00,55.65,3.80
600000.00,56.22,3.80
600000.00,56.56,3.80
600000.00,56.90,3.80
600000.00,56.11,3.80
600000.00,52.77,3.79
600000.00,50.88,3.79
600000.00,48.94,3.79
600000.00,47.05,3.79
600000.00,44.54,3.68
600000.00,47.89,3.68
600000.00,51.24,3.68
600000.00,54.60,3.68
600000.00,58.06,3.81
600000.00,57.68,3.81
600000.00,57.35,3.81
600000.00,57.02,3.81
600000.00,56.81,3.80
600000.00,57.05,3.80
600000.00,57.25,3.80
600000.00,57.44,3.80
600000.00,57.53,3.80
600000.00,57.53,3.80
600000.00,57.53,3.80
600000.00,57.53,3.80
600000.00,57.45,3.80
600000.00,57.21,3.80
600000.00,57.07,3.80
600000.00,56.96,3.80
600000.00,57.16,3.80
600000.00,57.31,3.80
600000.00,57.46,3.80
600000.00,57.50,3.80
600000.00,57.27,3.81
600000.00,57.12,3.81
600000.00,56.97,3.81
600000.00,57.00,3.81
600000.00,57.26,3.80
600000.00,57.41,3.80
600000.00,57.51,3.80
600000.00,57.15,3.80
600000.00,56.70,3.80
600000.00,56.36,3.80
600000.00,56.13,3.80
600000.00,55.95,3.80
600000.00,55.75,3.80
600000.00,55.61,3.80
600000.00,55.72,3.80
600000.00,56.37,3.80
600000.00,57.02,3.81
600000.00,57.52,3.81
600000.00,57.46,3.81
600000.00,57.25,3.81
600000.00,57.05,3.81
600000.00,56.96,3.81
600000.00,57.13,3.81
600000.00,57.28,3.81
600000.00,57.47,3.80
600000.00,57.49,3.80
600000.00,57.30,3.80
600000.00,57.16,3.80
600000.00,56.96,3.82
600000.00,56.94,3.82
600000.00,56.94,3.82
600000.00,56.94,3.82
600000.00,56.95,3.90
600000.00,57.00,3.90
600000.00,57.05,3.90
600000.00,57.09,3.90
600000.00,57.12,3.73
600000.00,56.85,3.73
600000.00,56.60,3.73
600000.00,56.36,3.73
600000.00,56.20,3.73
600000.00,56.39,3.73
600000.00,56.53,3.73
600000.00,56.68,3.73
600000.00,56.77,3.73
600000.00,56.84,3.73
600000.00,56.89,3.73
600000.00,56.93,3.73
600000.00,56.86,3.73
600000.00,56.63,3.73
600000.00,56.48,3.73
600000.00,56.34,3.73
600000.00,56.55,3.72
600000.00,56.70,3.72
600000.00,56.85,3.72
600000.00,56.96,3.72
600000.00,57.11,3.73
600000.00,57.21,3.73
600000.00,57.30,3.73
600000.00,57.30,3.73
600000.00,57.14,3.72
600000.00,57.04,3.72
600000.00,56.94,3.72
600000.00,57.09,3.72
600000.00,57.62,3.71
600000.00,57.91,3.71
600000.00,58.01,3.71
600000.00,57.32,3.71
600000.00,56.53,3.73
600000.00,55.91,3.73
600000.00,55.91,3.73
600000.00,56.68,3.73
600000.00,57.44,3.86
600000.00,58.01,3.86
600000.00,57.94,3.86
600000.00,57.38,3.86
600000.00,56.86,3.82
600000.00,56.46,3.82
600000.00,56.56,3.82
600000.00,57.04,3.82
600000.00,57.49,3.91
600000.00,57.68,3.91
600000.00,57.07,3.91
600000.00,56.52,3.91
600000.00,55.79,3.80
600000.00,55.61,3.80
600000.00,55.86,3.80
600000.00,56.06,3.80
600000.00,56.33,3.80
600000.00,56.55,3.80
600000.00,57.20,3.80
600000.00,57.64,3.80
600000.00,58.06,3.81
600000.00,57.73,3.81
600000.00,57.44,3.81
600000.00,57.15,3.81
600000.00,56.90,3.80
600000.00,56.70,3.80
600000.00,56.55,3.80
600000.00,56.39,3.80
600000.00,56.25,3.81
600000.00,56.00,3.81
600000.00,55.84,3.81
600000.00,55.73,3.81
600000.00,55.92,3.80
600000.00,56.07,3.80
600000.00,56.23,3.80
600000.00,56.36,3.80
600000.00,56.59,3.80
600000.00,56.74,3.80
600000.00,56.90,3.80
600000.00,56.89,3.80
600000.00,56.64,3.80
600000.00,56.49,3.80
600000.00,56.34,3.80
600000.00,56.15,3.80
600000.00,55.87,3.79
600000.00,55.68,3.79
600000.00,55.62,3.79
600000.00,56.03,3.79
600000.00,56.50,3.80
600000.00,56.85,3.80
600000.00,56.83,3.80
600000.00,56.41,3.80
600000.00,56.00,3.80
600000.00,55.74,3.80
600000.00,56.36,3.80
600000.00,56.96,3.80
600000.00,57.76,3.81
600000.00,58.08,3.81
600000.00,57.90,3.81
600000.00,57.76,3.81
600000.00,57.57,3.81
600000.00,57.36,3.81
600000.00,56.72,3.81
600000.00,56.26,3.81
600000.00,55.74,3.80
600000.00,56.06,3.80
600000.00,56.37,3.80
600000.00,56.68,3.80
600000.00,57.25,3.87
600000.00,58.76,3.87
600000.00,59.97,3.87
600000.00,61.18,3.87
600000.00,62.79,3.86
600000.00,62.46,3.86
600000.00,60.39,3.86
600000.00,58.87,3.86
600000.00,56.87,3.82
600000.00,56.86,3.82
600000.00,57.18,3.82
600000.00,57.41,3.82
600000.00,57.69,3.82
600000.00,57.43,3.82
600000.00,57.16,3.82
600000.00,56.91,3.82
600000.00,56.59,3.84
600000.00,56.91,3.84
600000.00,57.21,3.84
600000.00,57.51,3.84
600000.00,57.87,3.81
600000.00,57.20,3.81
600000.00,56.54,3.81
600000.00,55.89,3.81
600000.00,55.14,3.81
600000.00,55.25,3.81
600000.00,55.35,3.81
600000.00,55.45,3.81
600000.00,55.63,3.81
600000.00,56.21,3.81
600000.00,56.72,3.81
600000.00,57.23,3.81
600000.00,57.55,3.81
600000.00,56.71,3.81
600000.00,56.02,3.81
600000.00,55.32,3.81
600000.00,55.02,3.81
600000.00,56.06,3.81
600000.00,56.87,3.81
600000.00,57.68,3.81
600000.00,57.86,3.82
600000.00,56.41,3.82
600000.00,55.32,3.82
600000.00,54.23,3.82
600000.00,52.79,3.85
600000.00,51.97,3.85
600000.00,53.05,3.85
600000.00,54.04,3.85
600000.00,55.41,3.87
600000.00,56.21,3.87
600000.00,56.61,3.87
600000.00,56.97,3.87
600000.00,57.44,3.84
600000.00,57.61,3.84
600000.00,56.98,3.84
600000.00,56.43,3.84
600000.00,55.69,3.84
600000.00,55.45,3.84
600000.00,55.68,3.84
600000.00,55.86,3.84
600000.00,56.11,3.85
600000.00,56.28,3.85
600000.00,56.57,3.85
600000.00,56.82,3.85
600000.00,57.18,3.84
600000.00,57.32,3.84
600000.00,57.27,3.84
600000.00,57.23,3.84
600000.00,57.16,3.84
600000.00,57.08,3.84
600000.00,56.79,3.84
600000.00,56.56,3.84
600000.00,56.24,3.84
600000.00,56.24,3.84
600000.00,56.55,3.84
600000.00,56.78,3.84
600000.00,57.10,3.83
600000.00,56.97,3.83
600000.00,56.39,3.83
600000.00,55.98,3.83
600000.00,55.43,3.84
600000.00,55.62,3.84
600000.00,56.29,3.84
600000.00,56.74,3.84
600000.00,57.33,3.84
600000.00,57.15,3.84
600000.00,56.97,3.84
600000.00,56.78,3.84
600000.00,56.55,3.84
600000.00,56.24,3.84
600000.00,55.96,3.84
600000.00,55.68,3.84
600000.00,55.53,3.93
600000.00,56.41,3.93
600000.00,57.16,3.93
600000.00,57.91,3.93
600000.00,58.65,3.94
600000.00,57.75,3.94
600000.00,56.96,3.94
600000.00,56.17,3.94
600000.00,55.47,3.84
600000.00,55.85,3.84
600000.00,56.17,3.84
600000.00,56.50,3.84
600000.00,56.89,3.84
600000.00,57.56,3.84
600000.00,58.10,3.84
600000.00,58.62,3.84
600000.00,58.83,3.84
600000.00,58.26,3.84
600000.00,57.83,3.84
600000.00,57.39,3.84
600000.00,57.19,3.85
600000.00,57.37,3.85
600000.00,57.49,3.85
600000.00,57.62,3.85
600000.00,57.66,3.83
600000.00,57.54,3.83
600000.00,57.45,3.83
600000.00,57.36,3.83
600000.00,57.27,3.83
600000.00,57.06,3.83
600000.00,56.92,3.83
600000.00,56.79,3.83
600000.00,56.96,3.83
600000.00,57.52,3.83
600000.00,57.87,3.83
600000.00,58.23,3.83
600000.00,57.99,3.83
600000.00,57.41,3.83
600000.00,57.06,3.83
600000.00,56.75,3.83
600000.00,56.59,3.84
600000.00,56.47,3.84
600000.00,56.35,3.84
600000.00,56.26,3.84
600000.00,56.42,3.84
600000.00,56.55,3.84
600000.00,56.67,3.84
600000.00,56.81,3.84
600000.00,57.41,3.84
600000.00,57.80,3.84
600000.00,58.21,3.84
600000.00,58.47,3.84
600000.00,58.67,3.83
600000.00,58.80,3.83
600000.00,58.92,3.83
600000.00,58.68,3.83
600000.00,57.03,3.92
600000.00,56.05,3.92
600000.00,55.03,3.92
600000.00,54.98,3.92
600000.00,55.79,3.86
600000.00,56.26,3.86
600000.00,56.74,3.86
600000.00,56.92,3.86
600000.00,57.53,3.86
600000.00,57.87,3.86
600000.00,58.21,3.86
600000.00,57.91,3.86
600000.00,56.68,3.82
600000.00,56.01,3.82
600000.00,55.45,3.82
600000.00,56.35,3.82
600000.00,57.48,3.83
600000.00,58.37,3.83
600000.00,58.89,3.83
600000.00,58.23,3.83
600000.00,57.47,3.83
600000.00,56.89,3.83
600000.00,56.55,3.83
600000.00,56.38,3.83
600000.00,56.20,3.83
600000.00,56.07,3.83
600000.00,56.18,3.83
600000.00,57.04,3.83
600000.00,57.99,3.86
600000.00,58.69,3.86
600000.00,58.81,3.86
600000.00,58.07,3.86
600000.00,57.31,3.83
600000.00,56.73,3.83
600000.00,56.79,3.83
600000.00,57.58,3.83
600000.00,58.36,3.83
600000.00,58.93,3.83
600000.00,58.58,3.83
600000.00,57.33,3.83
600000.00,56.18,3.83
600000.00,55.41,3.83
600000.00,55.44,3.83
600000.00,55.48,3.83
600000.00,55.53,3.83
600000.00,55.59,3.83
600000.00,55.87,3.83
600000.00,56.11,3.83
600000.00,56.44,3.86
600000.00,56.67,3.86
600000.00,57.20,3.86
600000.00,57.63,3.86
600000.00,58.23,3.82
600000.00,58.27,3.82
600000.00,57.41,3.82
600000.00,56.72,3.82
600000.00,55.81,3.81
600000.00,55.77,3.81
600000.00,56.68,3.81
600000.00,57.36,3.81
600000.00,58.30,3.80
600000.00,58.21,3.80
600000.00,57.39,3.80
600000.00,56.81,3.80
600000.00,56.04,3.81
600000.00,56.00,3.81
600000.00,56.00,3.81
600000.00,56.00,3.81
600000.00,56.01,3.81
600000.00,56.43,3.81
600000.00,56.83,3.81
600000.00,57.24,3.81
600000.00,57.66,3.81
600000.00,57.25,3.81
600000.00,56.89,3.81
600000.00,56.52,3.81
600000.00,56.21,3.84
600000.00,56.48,3.84
600000.00,56.70,3.84
600000.00,56.93,3.84
600000.00,57.19,3.83
600000.00,57.49,3.83
600000.00,57.75,3.83
600000.00,58.00,3.83
600000.00,58.17,3.82
600000.00,57.84,3.82
600000.00,57.58,3.82
600000.00,57.32,3.82
600000.00,57.16,3.83
600000.00,57.22,3.83
600000.00,57.26,3.83
600000.00,57.31,3.83
600000.00,57.33,3.83
600000.00,57.33,3.83
600000.00,57.33,3.83
600000.00,57.33,3.83
600000.00,57.20,3.84
600000.00,56.83,3.84
600000.00,56.59,3.84
600000.00,56.35,3.84
600000.00,56.55,3.82
600000.00,57.50,3.82
600000.00,58.16,3.82
600000.00,58.82,3.82
600000.00,58.69,3.91
600000.00,57.87,3.91
600000.00,57.33,3.91
600000.00,56.80,3.91
600000.00,56.55,3.89
600000.00,56.02,3.89
600000.00,55.70,3.89
600000.00,55.41,3.89
600000.00,55.46,3.83
600000.00,55.49,3.83
600000.00,55.53,3.83
600000.00,55.60,3.83
600000.00,56.09,3.83
600000.00,56.42,3.83
600000.00,56.74,3.83
600000.00,56.93,3.83
600000.00,56.65,3.84
600000.00,56.46,3.84
600000.00,56.28,3.84
600000.00,56.13,3.84
600000.00,55.86,3.82
600000.00,55.67,3.82
600000.00,55.49,3.82
600000.00,55.51,3.82
600000.00,56.02,3.83
600000.00,56.34,3.83
600000.00,56.67,3.83
600000.00,56.70,3.83
600000.00,56.46,3.83
600000.00,56.32,3.83
600000.00,56.17,3.83
600000.00,56.21,3.83
600000.00,56.39,3.83
600000.00,56.49,3.83
600000.00,56.59,3.83
600000.00,56.68,3.83
600000.00,56.80,3.84
600000.00,56.88,3.84
600000.00,56.96,3.84
600000.00,57.01,3.84
