     4.630378540,23072,,cache-misses,466106370,57.88,0.574,of all cache refs
     4.630378540,4253065,,L1-dcache-loads,401305720,49.84,,
     4.630378540,4130137,,L1-dcache-stores,403035397,50.05,,
     4.630378540,1237933,,branch-instructions,404765476,50.27,,
     4.630378540,151347,,branch-misses,406494371,50.48,12.38,of all branches
     4.630378540,3492724,,cache-references,406952419,50.54,,
     4.630378540,15139150,,cpu-cycles,473492302,58.81,,
     4.630378540,156195,,r110,471759752,58.59,,
     4.630378540,0,,r13C,470023948,58.38,,
     4.630378540,0,,r1A2,468287569,58.16,,
     4.630378540,2635,,r1C2,466547863,57.95,,
     4.831735154,11407165,,instructions,467937583,58.11,0.68,insn per cycle
     4.831735154,37600,,cache-misses,469595747,58.32,0.938,of all cache refs
     4.831735154,4102320,,L1-dcache-loads,404584610,50.24,,
     4.831735154,4234039,,L1-dcache-stores,405224877,50.32,,
     4.831735154,1341676,,branch-instructions,405218946,50.32,,
     4.831735154,152531,,branch-misses,405210915,50.32,12.43,of all branches
     4.831735154,3642891,,cache-references,403987021,50.17,,
     4.831735154,18434083,,cpu-cycles,470656769,58.45,,
     4.831735154,172828,,r110,468997026,58.25,,
     4.831735154,0,,r13C,467333677,58.04,,
     4.831735154,0,,r1A2,466667768,57.96,,
     4.831735154,4216,,r1C2,466665661,57.96,,
     5.033192290,9058550,,instructions,469269069,58.27,0.48,insn per cycle
     5.033192290,21883,,cache-misses,469265900,58.27,0.496,of all cache refs
     5.033192290,3731254,,L1-dcache-loads,402058381,49.93,,
     5.033192290,9269571,,L1-dcache-stores,402053907,49.93,,
     5.033192290,3702077,,branch-instructions,402047244,49.93,,
     5.033192290,524383,,branch-misses,402774774,50.02,39.53,of all branches
     5.033192290,14054100,,cache-references,403196263,50.07,,
     5.033192290,68413171,,cpu-cycles,470396009,58.42,,
     5.033192290,403483,,r110,470400166,58.42,,
     5.033192290,0,,r13C,470400559,58.42,,
     5.033192290,0,,r1A2,470399639,58.42,,
     5.033192290,6072,,r1C2,469674951,58.33,,
     5.234676560,11027491,,instructions,466832853,57.97,0.59,insn per cycle
     5.234676560,37008,,cache-misses,466829498,57.97,0.846,of all cache refs
     5.234676560,4609724,,L1-dcache-loads,401155096,49.82,,
     5.234676560,4429111,,L1-dcache-stores,402686711,50.01,,
     5.234676560,1322265,,branch-instructions,404216138,50.20,,
     5.234676560,155045,,branch-misses,405744334,50.39,11.69,of all branches
     5.234676560,3450326,,cache-references,406150133,50.44,,
     5.234676560,14877670,,cpu-cycles,473364798,58.79,,
     5.234676560,152876,,r110,471833040,58.60,,
     5.234676560,0,,r13C,470297549,58.40,,
     5.234676560,0,,r1A2,468760370,58.21,,
     5.234676560,3169,,r1C2,467223899,58.02,,
     5.436014321,9806843,,instructions,467795446,58.09,0.53,insn per cycle
     5.436014321,16970,,cache-misses,469270041,58.27,0.391,of all cache refs
     5.436014321,3401764,,L1-dcache-loads,404075315,50.18,,
     5.436014321,3447367,,L1-dcache-stores,405282545,50.33,,
     5.436014321,1113197,,branch-instructions,405276177,50.33,,
     5.436014321,151561,,branch-misses,405268508,50.33,11.50,of all branches
     5.436014321,3529457,,cache-references,404179626,50.19,,
     5.436014321,17844641,,cpu-cycles,470848554,58.47,,
     5.436014321,172217,,r110,469373138,58.29,,
     5.436014321,0,,r13C,467894382,58.11,,
     5.436014321,0,,r1A2,466665989,57.95,,
     5.436014321,397,,r1C2,466665597,57.95,,
     5.637304946,8633073,,instructions,469580094,58.31,0.47,insn per cycle
     5.637304946,19873,,cache-misses,469576883,58.31,0.458,of all cache refs
     5.637304946,3559804,,L1-dcache-loads,402426998,49.97,,
     5.637304946,4556799,,L1-dcache-stores,402423118,49.97,,
     5.637304946,1366532,,branch-instructions,402417123,49.97,,
     5.637304946,171692,,branch-misses,402477081,49.98,13.00,of all branches
     5.637304946,4335805,,cache-references,402853680,50.03,,
     5.637304946,17540475,,cpu-cycles,469996427,58.37,,
     5.637304946,156431,,r110,470000096,58.37,,
     5.637304946,0,,r13C,470000832,58.37,,
     5.637304946,0,,r1A2,469999216,58.37,,
     5.637304946,3627,,r1C2,469940462,58.36,,
     5.838707133,10297984,,instructions,467374988,58.04,0.56,insn per cycle
     5.838707133,22787,,cache-misses,467371838,58.04,0.529,of all cache refs
     5.838707133,4250246,,L1-dcache-loads,401035343,49.80,,
     5.838707133,4096553,,L1-dcache-stores,402408619,49.97,,
     5.838707133,1244378,,branch-instructions,403780171,50.14,,
     5.838707133,157572,,branch-misses,405150484,50.31,11.96,of all branches
     5.838707133,3413552,,cache-references,405513914,50.36,,
     5.838707133,14352044,,cpu-cycles,473100017,58.75,,
     5.838707133,149259,,r110,471855150,58.60,,
     5.838707133,0,,r13C,470478690,58.43,,
     5.838707133,0,,r1A2,469099852,58.26,,
     5.838707133,1607,,r1C2,467721980,58.08,,
     6.040033018,9902823,,instructions,467682133,58.08,0.54,insn per cycle
     6.040033018,17334,,cache-misses,469009514,58.24,0.405,of all cache refs
     6.040033018,3372296,,L1-dcache-loads,403667460,50.13,,
     6.040033018,3388389,,L1-dcache-stores,404994926,50.29,,
     6.040033018,1100281,,branch-instructions,405283773,50.33,,
     6.040033018,154830,,branch-misses,405277296,50.33,11.82,of all branches
     6.040033018,3538604,,cache-references,404297572,50.21,,
     6.040033018,14928541,,cpu-cycles,470965978,58.49,,
     6.040033018,179399,,r110,469638037,58.32,,
     6.040033018,0,,r13C,468307161,58.16,,
     6.040033018,0,,r1A2,466974327,57.99,,
     6.040033018,901,,r1C2,466665539,57.95,,
     6.241357393,8726164,,instructions,469817677,58.34,0.47,insn per cycle
     6.241357393,17161,,cache-misses,469816207,58.34,0.398,of all cache refs
     6.241357393,3541380,,L1-dcache-loads,402713171,50.01,,
     6.241357393,3568906,,L1-dcache-stores,402709827,50.01,,
     6.241357393,1369470,,branch-instructions,402704646,50.01,,
     6.241357393,227663,,branch-misses,402699198,50.01,17.35,of all branches
     6.241357393,5134712,,cache-references,402577691,49.99,,
     6.241357393,22889824,,cpu-cycles,469674435,58.33,,
     6.241357393,200644,,r110,469677760,58.33,,
     6.241357393,0,,r13C,469678255,58.33,,
     6.241357393,0,,r1A2,469676970,58.33,,
     6.241357393,4402,,r1C2,469676254,58.33,,
     6.442744216,10209183,,instructions,467812151,58.09,0.56,insn per cycle
     6.442744216,22362,,cache-misses,467809659,58.09,0.522,of all cache refs
     6.442744216,4269121,,L1-dcache-loads,400938195,49.79,,
     6.442744216,4161637,,L1-dcache-stores,402182715,49.94,,
     6.442744216,1244967,,branch-instructions,403425712,50.10,,
     6.442744216,162988,,branch-misses,404668298,50.25,12.44,of all branches
     6.442744216,3412184,,cache-references,404997170,50.29,,
     6.442744216,14279565,,cpu-cycles,472497099,58.68,,
     6.442744216,148730,,r110,471873403,58.60,,
     6.442744216,0,,r13C,470625868,58.44,,
     6.442744216,0,,r1A2,469376547,58.29,,
     6.442744216,1260,,r1C2,468127719,58.13,,
     6.644045362,9887763,,instructions,467589338,58.06,0.54,insn per cycle
     6.644045362,18577,,cache-misses,468796659,58.21,0.436,of all cache refs
     6.644045362,3440999,,L1-dcache-loads,403333727,50.08,,
     6.644045362,3426873,,L1-dcache-stores,404540704,50.24,,
     6.644045362,1102470,,branch-instructions,405289507,50.33,,
     6.644045362,151832,,branch-misses,405284351,50.33,11.64,of all branches
     6.644045362,3548991,,cache-references,404392887,50.22,,
     6.644045362,14866407,,cpu-cycles,471061251,58.50,,
     6.644045362,173124,,r110,469854243,58.35,,
     6.644045362,0,,r13C,468644307,58.20,,
     6.644045362,0,,r1A2,467432701,58.05,,
     6.644045362,1024,,r1C2,466665621,57.95,,
     6.845340570,8675846,,instructions,470012010,58.36,0.48,insn per cycle
     6.845340570,16040,,cache-misses,470009849,58.36,0.376,of all cache refs
     6.845340570,3595432,,L1-dcache-loads,402944619,50.04,,
     6.845340570,3635174,,L1-dcache-stores,402941258,50.04,,
     6.845340570,1374156,,branch-instructions,402936738,50.04,,
     6.845340570,167383,,branch-misses,402931422,50.04,12.82,of all branches
     6.845340570,4294233,,cache-references,402350211,49.96,,
     6.845340570,16777775,,cpu-cycles,469408970,58.29,,
     6.845340570,155379,,r110,469412109,58.29,,
     6.845340570,0,,r13C,469412812,58.29,,
     6.845340570,0,,r1A2,469411450,58.29,,
     6.845340570,1188,,r1C2,469410715,58.29,,
     7.046632237,10209894,,instructions,468159130,58.13,0.57,insn per cycle
     7.046632237,23312,,cache-misses,468157246,58.13,0.550,of all cache refs
     7.046632237,4365755,,L1-dcache-loads,400857468,49.78,,
     7.046632237,4235944,,L1-dcache-stores,401995273,49.92,,
     7.046632237,1260414,,branch-instructions,403131977,50.06,,
     7.046632237,153978,,branch-misses,404268055,50.20,11.80,of all branches
     7.046632237,3431891,,cache-references,404568764,50.24,,
     7.046632237,14262592,,cpu-cycles,471997218,58.61,,
     7.046632237,139587,,r110,471871496,58.60,,
     7.046632237,0,,r13C,470731264,58.46,,
     7.046632237,0,,r1A2,469588898,58.32,,
     7.046632237,1467,,r1C2,468446915,58.17,,
     7.248104216,10389711,,instructions,467512583,58.05,0.58,insn per cycle
     7.248104216,35988,,cache-misses,468619625,58.19,0.852,of all cache refs
     7.248104216,3668505,,L1-dcache-loads,403055876,50.05,,
     7.248104216,3595153,,L1-dcache-stores,404162009,50.19,,
     7.248104216,1131971,,branch-instructions,405267203,50.33,,
     7.248104216,157471,,branch-misses,405292740,50.33,12.11,of all branches
     7.248104216,3725590,,cache-references,404475798,50.23,,
     7.248104216,15743977,,cpu-cycles,471144137,58.51,,
     7.248104216,192104,,r110,470037824,58.37,,
     7.248104216,0,,r13C,468929481,58.23,,
     7.248104216,0,,r1A2,467819252,58.09,,
     7.248104216,4835,,r1C2,466708988,57.96,,
     7.449484997,8421893,,instructions,470012375,58.36,0.47,insn per cycle
     7.449484997,14703,,cache-misses,470185453,58.38,0.348,of all cache refs
     7.449484997,3453842,,L1-dcache-loads,403152032,50.06,,
     7.449484997,3523360,,L1-dcache-stores,403148990,50.06,,
     7.449484997,1123808,,branch-instructions,403144856,50.06,,
     7.449484997,172956,,branch-misses,403140119,50.06,13.35,of all branches
     7.449484997,4505319,,cache-references,402344591,49.96,,
     7.449484997,17894895,,cpu-cycles,469373133,58.29,,
     7.449484997,159212,,r110,469189313,58.26,,
     7.449484997,0,,r13C,469190098,58.26,,
     7.449484997,0,,r1A2,469189166,58.26,,
     7.449484997,1041,,r1C2,469188068,58.26,,
     7.650762341,8605822,,instructions,468476629,58.17,0.48,insn per cycle
     7.650762341,22557,,cache-misses,468474720,58.17,0.534,of all cache refs
     7.650762341,4442972,,L1-dcache-loads,401099900,49.81,,
     7.650762341,4250495,,L1-dcache-stores,401837803,49.90,,
     7.650762341,1263227,,branch-instructions,402884672,50.03,,
     7.650762341,154923,,branch-misses,403931215,50.16,11.97,of all branches
     7.650762341,4003792,,cache-references,404207624,50.19,,
     7.650762341,16065950,,cpu-cycles,471576029,58.56,,
     7.650762341,135859,,r110,471579077,58.56,,
     7.650762341,0,,r13C,470844975,58.47,,
     7.650762341,0,,r1A2,469793064,58.34,,
     7.650762341,1731,,r1C2,468740934,58.21,,
     7.852089372,11965992,,instructions,467447724,58.05,0.67,insn per cycle
     7.852089372,44483,,cache-misses,468469596,58.17,1.057,of all cache refs
