time,freq,util
.088928593,1200000,37.1429
.190049323,1200000,30.7692
.290546041,1200000,33.3333
.391604323,1200000,34.1463
.492970885,1200000,34.1463
.594000625,1200000,32.5
.695378958,1200000,31.7073
.796374166,1200000,32.5
.897426718,1200000,31.5789
.999042760,1200000,31.7073
1.100664999,1200000,32.5
1.201798906,1200000,28.9474
1.303444947,1200000,28.9474
1.404418905,1200000,32.5
1.505701926,1200000,30.7692
1.606851666,1200000,37.2093
1.707830103,1200000,30.7692
1.808603749,1200000,32.5
1.909894114,1200000,27.027
2.011311874,1200000,32.5
2.112886405,1200000,30
2.213872655,1200000,28.9474
2.314943176,1200000,31.5789
2.416549270,1200000,33.3333
2.518329895,1200000,30.7692
2.620462915,1200000,30.7692
2.722195520,1200000,32.5
2.824448228,1200000,30
2.928764113,1200000,35.7143
3.032760884,1200000,34.1463
3.137474478,1200000,35.7143
3.242674374,1200000,33.3333
3.348342030,1200000,35.7143
3.452292967,1200000,34.1463
3.556586353,1200000,34.1463
3.660491873,1200000,32.5
3.762405727,1200000,32.5
3.863997967,1200000,32.5
3.967276404,1200000,33.3333
4.072659842,1200000,32.5
4.178399321,1200000,37.2093
4.284891509,1200000,31.7073
4.390667498,1200000,37.7778
4.492335050,1200000,30.7692
4.593818435,1200000,30.7692
4.695013488,1200000,32.5
4.795853956,1200000,33.3333
4.900695831,1200000,38.0952
5.010283227,1200000,34.8837
5.112851664,1200000,31.7073
5.214112810,1200000,30.7692
5.315947446,1200000,34.1463
5.417553852,1200000,34.1463
5.519167550,1200000,30.7692
5.620661196,1200000,34.1463
5.722194841,1200000,28.2051
5.823481873,1200000,28.9474
5.928122497,1200000,34.8837
6.038738435,1200000,38.6364
6.150883279,1200000,38.0952
6.263730258,1200000,30.9524
6.369464008,1200000,35.7143
6.480769476,1200000,38.2979
6.588227393,1200000,40.9091
6.692930883,1200000,35
6.795896560,1200000,35.7143
6.904806508,1200000,31.7073
7.011819268,1200000,33.3333
7.114860049,1200000,35
7.218377966,1200000,33.3333
7.320328174,1200000,28.9474
7.422135986,1200000,30.7692
7.523358226,1200000,34.1463
7.624022861,1200000,34.1463
7.725699684,1200000,31.7073
7.827585622,1200000,35.7143
7.928976976,1200000,30.7692
8.030602028,1200000,32.5
8.131654424,1200000,30.7692
8.232807913,1200000,30.7692
8.334664580,1200000,30.7692
8.436061924,1200000,28.9474
8.537589476,1200000,30
8.638941976,1200000,32.5
8.740586663,1200000,32.5
8.841939476,1200000,32.5
8.943723955,1200000,30.7692
9.044863330,1200000,34.1463
9.146128382,1200000,31.7073
9.247950465,1200000,34.1463
9.350313121,1200000,28.9474
9.452170309,1200000,30.7692
9.553880621,1200000,30
9.654879267,1200000,34.1463
9.756235152,1200000,32.5
9.860791142,1200000,30
9.962054475,1200000,30.7692
10.085465100,1200000,53.1915
10.193665985,1200000,59.0909
10.303274423,1200000,60
10.406872652,1200000,59.5238
10.520065048,1200000,60
10.662995256,1200000,86.6667
10.822353225,1200000,81.6667
10.929251089,1200000,60
11.042860204,1200000,56.8182
11.145186454,1200000,58.5366
11.247880568,1200000,59.5238
11.356736037,1200000,56.0976
11.462640985,1200000,52.5
11.566522183,1200000,59.5238
11.677878329,1200000,59.5238
11.802773016,1200000,64.5833
11.910732287,1200000,61.3636
12.016139891,1200000,57.1429
12.118303589,1200000,56.4103
12.223203849,1200000,55.2632
12.330511610,1200000,60
12.444436662,1200000,63.0435
12.558355307,1200000,61.3636
12.671456557,1200000,61.7021
12.783204526,1200000,58.1395
12.892173641,1200000,56.8182
12.994104318,1200000,57.5
13.100090880,1200000,58.5366
13.204563641,1200000,56.0976
13.313048224,1200000,58.5366
13.419131765,1200000,60
13.529051192,1200000,58.1395
13.636976974,1200000,59.0909
13.748908640,1200000,60.4651
13.856876817,1200000,60
13.963207442,1200000,57.1429
14.073870828,1200000,57.1429
14.181589838,1200000,59.0909
14.288659526,1200000,58.1395
14.393122807,1200000,56.4103
14.495220828,1200000,60.8696
14.604729786,1200000,58.5366
14.712943380,1200000,58.1395
14.818473015,1200000,59.0909
14.923058432,1200000,57.5
15.056484890,1200000,69.8113
15.159389786,1200000,55.2632
15.269356973,1200000,53.4884
15.376267702,1200000,60
15.483494786,1200000,57.1429
15.586114108,1200000,59.5238
15.693669056,1200000,56.0976
15.795954369,1200000,59.5238
15.900134265,1200000,56.0976
16.002733119,1200000,56.4103
16.106336712,1200000,59.5238
16.210743171,1200000,56.0976
16.315108275,1200000,57.1429
16.418743327,1200000,58.5366
16.521142441,1200000,56.0976
16.623452545,1200000,56.4103
16.726811243,1200000,61.3636
16.831310670,1200000,56.4103
16.936962702,1200000,55
17.040537441,1200000,56.4103
17.142780618,1200000,53.8462
17.244500774,1200000,57.5
17.361563587,1200000,60
17.471868535,1200000,56.8182
17.573452076,1200000,57.5
17.675711035,1200000,59.5238
17.781376087,1200000,56.0976
17.885956972,1200000,58.5366
18.003849420,1200000,56.8182
18.105875566,1200000,57.1429
18.210572128,1200000,57.5
18.314459628,1200000,52.6316
18.418295305,1200000,58.5366
18.521312649,1200000,56.4103
18.625347388,1200000,55
18.729917909,1200000,59.5238
18.834622284,1200000,56.0976
18.939712857,1200000,60
19.052106763,1200000,57.5
19.156243117,1200000,59.0909
19.262611086,1200000,55
19.374808222,1200000,60.4651
19.477582284,1200000,58.5366
19.579412232,1200000,57.5
19.682198638,1200000,57.1429
19.784504315,1200000,56.4103
19.887522284,1200000,57.1429
19.990190982,1200000,56.4103
20.101669680,1200000,60.4651
20.204135565,1200000,55.2632
20.313109107,1200000,55.814
20.416384940,1200000,58.5366
20.518576763,1200000,56.0976
20.621239679,1200000,57.5
20.723693950,1200000,56.4103
20.826138950,1200000,57.1429
20.928507752,1200000,56.4103
21.031209679,1200000,55
21.133673013,1200000,56.4103
21.236006190,1200000,58.5366
21.338528169,1200000,56.0976
21.441012804,1200000,56.4103
21.543680408,1200000,55
21.647839991,1200000,59.5238
21.751141033,1200000,55
21.858866554,1200000,57.1429
21.961729210,1200000,57.5
22.063987752,1200000,56.0976
22.166317856,1200000,58.5366
22.269370304,1200000,57.5
22.372312439,1200000,56.0976
22.475015668,1200000,56.4103
22.577387856,1200000,59.5238
22.679918220,1200000,55
22.782775564,1200000,57.5
22.887123741,1200000,59.0909
22.989297074,1200000,57.5
23.092161033,1200000,56.0976
23.194691605,1200000,56.4103
23.299010460,1200000,56.0976
23.403364887,1200000,56.4103
23.506194730,1200000,60.4651
23.622867230,1200000,56.5217
23.725041709,1200000,57.5
23.828467282,1200000,57.1429
23.931197595,1200000,57.5
24.033278532,1200000,56.0976
24.136144313,1200000,60.4651
24.238259678,1200000,55
24.364141709,1200000,57.4468
24.467574678,1200000,59.0909
24.569830615,1200000,55.2632
24.678549626,1200000,55.814
24.803493636,1200000,60.4167
24.909171761,1200000,57.1429
25.047812594,1200000,59.2593
25.159060563,1200000,55.814
25.264552542,1200000,58.5366
25.376223063,1200000,59.1837
25.481574417,1200000,57.1429
25.586229886,1200000,60.4651
25.689479886,1200000,56.4103
25.793091813,1200000,56.0976
25.896211188,1200000,59.5238
26.000595719,1200000,53.8462
26.105692594,1200000,57.5
26.211698271,1200000,55
26.316835823,1200000,56.0976
26.422325927,1200000,58.5366
26.529461917,1200000,59.0909
26.641209365,1200000,59.0909
26.744336135,1200000,53.8462
26.847890875,1200000,59.5238
26.977577594,1200000,83.3333
27.094282698,1200000,79.0698
27.202143791,1200000,80.9524
27.324028479,1200000,78.7234
27.434274989,1200000,78.5714
27.550610979,1200000,78.2609
27.665271916,1200000,78.5714
27.788518114,1200000,78.8462
27.899160250,1200000,80.9524
28.013224052,1200000,78.2609
28.127961968,1200000,78.7234
