idle,2.742283,7.747339
turn_on,8.748493,8.931088
turn_on_idle,8.931203,13.936261
scan,14.937534,28.979087
scan_idle,28.979138,33.984188
connect,34.985292,40.204130
connect_idle,40.204197,45.209252
200,45.209437,50.214707
500,50.214855,55.220140
1000,55.220307,60.225541
2000,60.225683,65.230941
5000,65.231108,70.236368
10000,70.236537,75.241794
20000,75.241964,80.247256
50000,80.247461,85.252051
100000,85.252323,94.898161
200000,94.898623,111.749628
