idle,2.073586,7.078652
turn_on,8.079789,8.252092
turn_on_idle,8.252238,13.257301
scan,14.258580,28.726345
scan_idle,28.726395,33.731445
connect,34.732552,40.225585
connect_idle,40.225652,45.230706
200,45.230885,50.236220
500,50.236365,55.241693
1000,55.241861,60.247292
2000,60.247438,65.252759
5000,65.252921,70.257673
10000,70.257831,75.263090
20000,75.263258,80.267734
50000,80.267934,85.955517
100000,85.955782,93.422221
200000,93.422682,113.767350
